RocketLogger CSV File
File Version,3
Block Size,1
Block Count,690                 
Sample Count,690                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Sat Apr 25 00:29:48 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587774753.765903752,1,54495,-1990119,-77648744
1587774754.769359554,1,50162,-2066848,-77660787
1587774755.772814610,1,53356,-1999127,-77656609
1587774756.776265926,1,53831,-1927744,-77648130
1587774757.779710161,1,51237,-1962305,-77652431
1587774758.783171258,1,54147,-1988647,-77656731
1587774759.786570947,1,53230,-2066796,-77670248
1587774760.790042606,1,51712,-1998847,-77663490
1587774761.793495878,1,54021,-1914687,-77655994
1587774762.796931197,1,54590,-1970490,-77662630
1587774763.800463836,1,52914,-2003597,-77669880
1587774764.803799454,1,55096,-2038824,-77676147
1587774765.807287320,1,54463,-1997200,-77673443
1587774766.810748422,1,53546,-1909447,-77664965
1587774767.814162869,1,55697,-1983109,-77674303
1587774768.817718849,1,51490,-2065078,-77686837
1587774769.821102123,1,51680,-2009520,-77683151
1587774770.824545810,1,55349,-1982460,-77680447
1587774771.827991106,1,54147,-1944008,-77676024
1587774772.831406368,1,54906,-1987262,-77683397
1587774773.834915448,1,53768,-2076382,-77696545
1587774774.838331305,1,55381,-2000389,-77690524
1587774775.841781731,1,53546,-1922100,-77681922
1587774776.845253453,1,51269,-1969333,-77687329
1587774777.848698318,1,52028,-2000144,-77694947
1587774778.852146604,1,52091,-2045554,-77702935
1587774779.855594256,1,51174,-1998637,-77699740
1587774780.859039489,1,54305,-1906660,-77689049
1587774781.862491977,1,54242,-1978902,-77697897
1587774782.865965095,1,53103,-2028151,-77705515
1587774783.869364795,1,51396,-2028449,-77710185
1587774784.872834688,1,52977,-1998006,-77708587
1587774785.876272698,1,53262,-1908868,-77696422
1587774786.879720008,1,53167,-1980550,-77706498
1587774787.883153666,1,53230,-2033584,-77716206
1587774788.886642230,1,53515,-2028957,-77719278
1587774789.890080545,1,53578,-1998251,-77716329
1587774790.893513215,1,53673,-1907571,-77705515
1587774791.896970930,1,52250,-1977115,-77714363
1587774792.900408975,1,54495,-2009468,-77721244
1587774793.903885906,1,54463,-2050093,-77728494
1587774794.907318118,1,53673,-1999951,-77724807
1587774795.910758912,1,54780,-1919962,-77716206
1587774796.914205230,1,54622,-1964286,-77720752
1587774797.917670049,1,55792,-1989138,-77727019
1587774798.921085556,1,49941,-2079519,-77741151
1587774799.924579325,1,55128,-2005349,-77733532
1587774800.928003359,1,55412,-1981409,-77732180
1587774801.931451371,1,54495,-1931442,-77726159
1587774802.934919684,1,53831,-1986456,-77735007
1587774803.938326189,1,54463,-2061415,-77745206
1587774804.941802073,1,55539,-2019668,-77744468
1587774805.945255787,1,53704,-1998391,-77742011
1587774806.948715102,1,53167,-1909376,-77733040
1587774807.952145881,1,54242,-1980287,-77742379
1587774808.955579815,1,54179,-2022016,-77748892
1587774809.959040339,1,52186,-2038175,-77753807
1587774810.962480503,1,53831,-1999408,-77750735
1587774811.965950528,1,52977,-1908605,-77740659
1587774812.969397043,1,52787,-1976992,-77750367
1587774813.972860581,1,52787,-2012693,-77755773
1587774814.976300861,1,52060,-2041523,-77762040
1587774815.979744692,1,51396,-1999934,-77759828
1587774816.983200619,1,53262,-1908745,-77747909
1587774817.986644011,1,49435,-1977833,-77757125
1587774818.990075653,1,53009,-2018318,-77763269
1587774819.993538786,1,53040,-2036002,-77770396
1587774820.996986529,1,54590,-1999706,-77766710
1587774822.000446516,1,53072,-1909639,-77755896
1587774823.003907609,1,53515,-1982162,-77765481
1587774824.007330511,1,52850,-2043135,-77774820
1587774825.010780084,1,51269,-2020930,-77776540
1587774826.014239247,1,52344,-1998076,-77773468
1587774827.017688413,1,52376,-1922381,-77765358
1587774828.021120905,1,55223,-1987262,-77773960
1587774829.024546832,1,51680,-2079572,-77786862
1587774830.028008429,1,54305,-2008031,-77782561
1587774831.031462226,1,54843,-1965477,-77778015
1587774832.034916108,1,54432,-1958187,-77776786
1587774833.038397079,1,57531,-1991241,-77782316
1587774834.041806188,1,51838,-2066743,-77794972
1587774835.045256104,1,52692,-2001318,-77787477
1587774836.048718629,1,51933,-1909517,-77777155
1587774837.052185075,1,54337,-1981917,-77786617
1587774838.055600448,1,51459,-2051443,-77798044
1587774839.059060123,1,54432,-2015602,-77797430
