RocketLogger CSV File
File Version,3
Block Size,1
Block Count,683                 
Sample Count,683                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 23:27:17 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587770943.634866328,1,-65407,-12855770,-60464110
1587770944.638305277,1,-62244,-12791029,-60454526
1587770945.641759940,1,-62845,-12774764,-60448627
1587770946.645219365,1,-58986,-12683839,-60434865
1587770947.648670881,1,-63193,-12749632,-60439780
1587770948.652099009,1,-61295,-12767666,-60442606
1587770949.655556220,1,-63098,-12853947,-60451085
1587770950.659005647,1,-61327,-12779724,-60440640
1587770951.662464682,1,-60694,-12763425,-60436217
1587770952.665906725,1,-60979,-12690832,-60423191
1587770953.669342549,1,-61485,-12755135,-60428721
1587770954.672805482,1,-60441,-12781214,-60432284
1587770955.676247302,1,-62276,-12837998,-60438551
1587770956.679702705,1,-62339,-12774326,-60428352
1587770957.683151702,1,-59682,-12745601,-60421717
1587770958.686594088,1,-58923,-12699280,-60412132
1587770959.690047004,1,-62054,-12755451,-60418645
1587770960.693490712,1,-61865,-12791870,-60421471
1587770961.696951858,1,-63446,-12826151,-60425649
1587770962.700394051,1,-59998,-12770506,-60416433
1587770963.703852156,1,-61422,-12728706,-60409060
1587770964.707290939,1,-62086,-12707850,-60403530
1587770965.710748780,1,-63288,-12755486,-60410780
1587770966.714197466,1,-61738,-12822733,-60412746
1587770967.717639139,1,-62592,-12793307,-60409797
1587770968.721087776,1,-61896,-12766001,-60405128
1587770969.724544619,1,-61422,-12675707,-60390628
1587770970.727988962,1,-61738,-12737521,-60395051
1587770971.731441094,1,-62054,-12758062,-60396280
1587770972.734884934,1,-62592,-12837665,-60407217
1587770973.738331274,1,-62402,-12766124,-60395051
1587770974.741784536,1,-64553,-12705449,-60385467
1587770975.745233552,1,-62181,-12724605,-60383992
1587770976.748683308,1,-61959,-12752489,-60384975
1587770977.752131849,1,-63319,-12842275,-60398123
1587770978.755588422,1,-62877,-12764932,-60386941
1587770979.759036861,1,-63952,-12704660,-60376005
1587770980.762468456,1,-61517,-12724412,-60375636
1587770981.765930180,1,-61358,-12751279,-60378094
1587770982.769363825,1,-62624,-12835369,-60388170
1587770983.772817246,1,-63288,-12761515,-60376865
1587770984.776253694,1,-58354,-12686871,-60366297
1587770985.779713865,1,-63572,-12727672,-60367526
1587770986.783165516,1,-62877,-12751437,-60369738
1587770987.786619094,1,-61264,-12827290,-60378831
1587770988.790058184,1,-62023,-12759622,-60370598
1587770989.793496871,1,-62276,-12681754,-60357819
1587770990.796953786,1,-61706,-12725832,-60360153
1587770991.800430029,1,-60789,-12750140,-60367280
1587770992.803868228,1,-62877,-12831864,-60374285
1587770993.807317231,1,-63256,-12767263,-60400581
1587770994.810759805,1,-60030,-12702329,-60347865
1587770995.814209941,1,-63256,-12715176,-60362734
1587770996.817664619,1,-60758,-12743463,-60348480
1587770997.821091656,1,-61991,-12835948,-60357327
1587770998.824544749,1,-63035,-12762671,-60350200
1587770999.828006772,1,-63225,-12764319,-60429704
1587771000.831460230,1,-62908,-12665928,-60313827
1587771001.834897918,1,-63541,-12740378,-60364208
1587771002.838355469,1,-62813,-12768122,-60359662
1587771003.841796626,1,-62655,-12813374,-60344916
1587771004.845252184,1,-62655,-12751472,-60329187
1587771005.848698310,1,-62877,-12717699,-60329187
1587771006.852148164,1,-63509,-12684786,-60324395
1587771007.855597038,1,-62655,-12736540,-60331153
1587771008.859043370,1,-63256,-12787208,-60336806
1587771009.862490320,1,-63667,-12792869,-60339632
1587771010.865941415,1,-63098,-12750158,-60332505
1587771011.869390934,1,-61517,-12681000,-60322429
1587771012.872834544,1,-63762,-12707482,-60322306
1587771013.876279784,1,-62560,-12737662,-60325255
1587771014.879745032,1,-63636,-12828482,-60338403
1587771015.883186934,1,-61675,-12759324,-60329433
1587771016.886628446,1,-61422,-12745373,-60325009
1587771017.890072220,1,-61295,-12659145,-60313336
1587771018.893533182,1,-62181,-12728425,-60319848
1587771019.896978702,1,-61833,-12759797,-60324026
1587771020.900431120,1,-65628,-12800668,-60329802
1587771021.903871181,1,-62529,-12747844,-60322429
1587771022.907318098,1,-61833,-12677845,-60311984
1587771023.910773930,1,-61327,-12707569,-60313704
1587771024.914229065,1,-62497,-12735120,-60315670
1587771025.917678751,1,-65502,-12827903,-60326853
1587771026.921113929,1,-62782,-12752682,-60318005
1587771027.924578174,1,-63699,-12732632,-60313581
1587771028.928013189,1,-61643,-12674042,-60303751
1587771029.931478115,1,-62118,-12731563,-60310018
1587771030.934927607,1,-62624,-12807801,-60319480
1587771031.938364440,1,-62212,-12761725,-60313827
1587771032.941813637,1,-62276,-12742534,-60311001
1587771033.945274937,1,-62655,-12653887,-60297607
1587771034.948707695,1,-61959,-12724692,-60305103
1587771035.952166531,1,-62908,-12762987,-60309772
1587771036.955611036,1,-64395,-12784912,-60313827
1587771037.959061021,1,-64395,-12742902,-60306823
1587771038.962519319,1,-62434,-12654360,-60294412
1587771039.965956913,1,-64996,-12716963,-60303751
1587771040.969412673,1,-63098,-12739625,-60302154
1587771041.972848596,1,-64395,-12802929,-60309649
1587771042.976315082,1,-61865,-12742622,-60303874
1587771043.979755977,1,-61959,-12660407,-60292323
1587771044.983208236,1,-64110,-12712599,-60298467
1587771045.986657981,1,-64173,-12736277,-60302768
1587771046.990095152,1,-65091,-12806329,-60305348
1587771047.993552156,1,-61611,-12741868,-60298590
1587771048.996992920,1,-60536,-12661476,-60288882
1587771050.000461756,1,-61390,-12710952,-60292815
1587771051.003915397,1,-60726,-12734875,-60295395
1587771052.007353891,1,-63003,-12804401,-60306209
1587771053.010801364,1,-62782,-12741219,-60298221
1587771054.014249065,1,-61865,-12657200,-60285073
1587771055.017697452,1,-61453,-12711741,-60290111
1587771056.021153839,1,-61801,-12736119,-60293183
1587771057.024607432,1,-62054,-12800405,-60302768
1587771058.028063447,1,-59682,-12740501,-60295518
1587771059.031489780,1,-61137,-12656288,-60283107
1587771060.034949705,1,-60694,-12710111,-60287285
1587771061.038413567,1,-59840,-12733087,-60290849
1587771062.041852236,1,-62465,-12807380,-60302154
1587771063.045287183,1,-59556,-12740378,-60292692
1587771064.048734862,1,-63857,-12671553,-60283476
1587771065.052187186,1,-62149,-12702171,-60283844
1587771066.055640078,1,-62560,-12728373,-60287531
1587771067.059100637,1,-61928,-12819228,-60300310
1587771068.062533207,1,-62054,-12742727,-60291217
1587771069.065998741,1,-62276,-12706483,-60284090
1587771070.069429136,1,-63066,-12684207,-60279175
1587771071.072895119,1,-61390,-12726322,-60285319
1587771072.076337575,1,-63288,-12816915,-60297238
1587771073.079797180,1,-64395,-12747914,-60288637
1587771074.083218142,1,-62149,-12731335,-60286179
1587771075.086681005,1,-59208,-12660249,-60274997
1587771076.090132004,1,-62402,-12723728,-60281018
1587771077.093591538,1,-62529,-12797776,-60291094
1587771078.097022788,1,-62529,-12755538,-60287899
1587771079.100478803,1,-59366,-12735559,-60284704
1587771080.103919974,1,-62782,-12647402,-60271556
1587771081.107379395,1,-61801,-12719259,-60281387
1587771082.110832333,1,-60504,-12766317,-60286302
1587771083.114282155,1,-62371,-12771224,-60289005
1587771084.117727912,1,-60979,-12736487,-60282247
1587771085.121175946,1,-62118,-12645615,-60271433
1587771086.124623486,1,-61105,-12713073,-60277332
1587771087.128083694,1,-63319,-12738187,-60280772
1587771088.131513723,1,-61264,-12797741,-60290480
1587771089.134979417,1,-60916,-12737539,-60282984
1587771090.138427282,1,-59398,-12675251,-60274505
1587771091.141879981,1,-61896,-12692900,-60274874
1587771092.145315280,1,-61706,-12724710,-60277823
1587771093.148781162,1,-62339,-12815197,-60290234
1587771094.152210824,1,-63604,-12748055,-60284090
1587771095.155672777,1,-60315,-12733490,-60280158
1587771096.159102911,1,-61580,-12646263,-60267255
1587771097.162577777,1,-63288,-12715596,-60274751
1587771098.166012077,1,-59587,-12742990,-60280895
1587771099.169468034,1,-66482,-12794411,-60288391
1587771100.172906915,1,-62023,-12736820,-60281018
1587771101.176357822,1,-60125,-12668031,-60269713
1587771102.179808236,1,-62307,-12696458,-60272048
1587771103.183257968,1,-59777,-12724692,-60275857
1587771104.186688833,1,-64711,-12816950,-60289374
1587771105.190144300,1,-63636,-12742376,-60282001
1587771106.193600492,1,-61327,-12720311,-60276717
1587771107.197057948,1,-60852,-12667259,-60268730
1587771108.200500296,1,-59461,-12722221,-60275120
1587771109.203949467,1,-61169,-12801737,-60285933
1587771110.207377941,1,-62497,-12751420,-60281387
1587771111.210852385,1,-61865,-12733701,-60278192
1587771112.214301799,1,-61643,-12646386,-60267624
1587771113.217753737,1,-61011,-12716806,-60274014
1587771114.221187026,1,-60852,-12758798,-60279298
1587771115.224649956,1,-61675,-12773082,-60283107
1587771116.228092434,1,-59872,-12734665,-60277209
1587771117.231580936,1,-58702,-12644896,-60263446
1587771118.234982185,1,-63066,-12709865,-60269590
1587771119.238437103,1,-61959,-12738030,-60274874
1587771120.241888604,1,-62908,-12786279,-60283721
1587771121.245352914,1,-61991,-12734700,-60276349
1587771122.248783987,1,-60631,-12647928,-60263938
1587771123.252239088,1,-61675,-12709199,-60281878
1587771124.255679774,1,-59398,-12729267,-60270327
1587771125.259156348,1,-63414,-12799038,-60283967
1587771126.262583750,1,-61611,-12734717,-60276226
1587771127.266042540,1,-59524,-12660652,-60265412
1587771128.269480287,1,-59461,-12700296,-60267624
1587771129.272930741,1,-58733,-12724465,-60272171
1587771130.276362487,1,-64490,-12809221,-60284213
1587771131.279836021,1,-57437,-12735821,-60275611
1587771132.283267273,1,-60884,-12674287,-60265658
1587771133.286717834,1,-61770,-12695985,-60266641
1587771134.290198301,1,-60789,-12723220,-60270450
1587771135.293616946,1,-62940,-12809659,-60282861
1587771136.297076692,1,-62750,-12735208,-60271433
1587771137.300521277,1,-60093,-12665051,-60262709
1587771138.303955672,1,-62655,-12700086,-60265289
1587771139.307416171,1,-63035,-12725341,-60268730
1587771140.310875512,1,-61327,-12796619,-60278929
1587771141.314320292,1,-62592,-12733315,-60271188
1587771142.317780216,1,-61611,-12646649,-60259268
1587771143.321223975,1,-62877,-12707517,-60264552
1587771144.324662964,1,-60979,-12740992,-60268730
1587771145.328148925,1,-64110,-12772135,-60274628
1587771146.331569905,1,-62181,-12731703,-60268976
1587771147.335014636,1,-61011,-12641742,-60256688
1587771148.338459003,1,-62497,-12714440,-60263569
1587771149.341965440,1,-65755,-12775097,-60271310
1587771150.345464774,1,-64237,-12752243,-60269221
1587771151.348822383,1,-63003,-12730248,-60266887
1587771152.352263070,1,-62149,-12646877,-60255459
1587771153.355723202,1,-61770,-12716981,-60263200
1587771154.359140071,1,-63604,-12788487,-60272048
1587771155.362619450,1,-59967,-12748826,-60269221
1587771156.366061148,1,-62402,-12729547,-60266887
1587771157.369510980,1,-60536,-12646509,-60252387
1587771158.372961353,1,-60758,-12716087,-60260866
1587771159.376403226,1,-61770,-12783335,-60269713
1587771160.379835437,1,-63541,-12751385,-60268116
1587771161.383310131,1,-61896,-12729828,-60263815
1587771162.386751310,1,-60599,-12642004,-60250912
1587771163.390203138,1,-59651,-12713861,-60259514
1587771164.393640502,1,-64300,-12769734,-60268607
1587771165.397075526,1,-59714,-12756169,-60267133
1587771166.400550630,1,-62687,-12729863,-60263815
1587771167.403995051,1,-63003,-12640585,-60249929
1587771168.407446956,1,-61422,-12713073,-60259268
1587771169.410885845,1,-61801,-12772836,-60266641
1587771170.414349848,1,-62339,-12752121,-60266395
1587771171.417796035,1,-60758,-12728951,-60261111
1587771172.421245241,1,-62149,-12646964,-60250666
1587771173.424692297,1,-60916,-12716683,-60257794
1587771174.428146439,1,-63446,-12801912,-60269344
1587771175.431601834,1,-61453,-12740869,-60262832
1587771176.435036330,1,-62813,-12714317,-60260497
1587771177.438499839,1,-60884,-12677793,-60253616
1587771178.441911810,1,-64110,-12719224,-60259145
1587771179.445385463,1,-61801,-12808309,-60271679
1587771180.448836331,1,-59745,-12732036,-60263446
1587771181.452296575,1,-58575,-12648822,-60250298
1587771182.455737319,1,-60979,-12704134,-60257302
1587771183.459192365,1,-60441,-12740851,-60261357
1587771184.462627953,1,-64521,-12765002,-60266027
1587771185.466068007,1,-60315,-12729652,-60259760
1587771186.469530890,1,-60884,-12643091,-60248823
1587771187.472979997,1,-62212,-12716017,-60257671
1587771188.476438841,1,-61548,-12803297,-60269836
1587771189.479895849,1,-62813,-12738345,-60263200
1587771190.483330414,1,-60631,-12701646,-60256196
1587771191.486774441,1,-62560,-12687450,-60252141
1587771192.490223095,1,-61675,-12720521,-60257179
1587771193.493674248,1,-63066,-12794043,-60268116
1587771194.497118569,1,-59682,-12729898,-60259760
1587771195.500564396,1,-59081,-12638587,-60245874
1587771196.504024844,1,-61042,-12712529,-60256688
1587771197.507478183,1,-62276,-12788820,-60275488
1587771198.510915708,1,-61358,-12741623,-60259637
1587771199.514378032,1,-61137,-12718541,-60254844
1587771200.517816040,1,-61865,-12672675,-60248086
1587771201.521274489,1,-63035,-12718050,-60253984
1587771202.524722567,1,-62940,-12809168,-60267624
1587771203.528165637,1,-59998,-12731843,-60257916
1587771204.531614130,1,-59998,-12658619,-60247349
1587771205.535059731,1,-63288,-12698894,-60253616
1587771206.538516699,1,-62972,-12725288,-60250912
1587771207.541961609,1,-61675,-12780250,-60263200
1587771208.545410436,1,-61706,-12735664,-60287408
1587771209.548856242,1,-60220,-12638079,-60243785
1587771210.552307877,1,-61896,-12714037,-60270942
1587771211.555786690,1,-63161,-12771802,-60283476
1587771212.559209543,1,-62465,-12742551,-60221421
1587771213.562661386,1,-62529,-12722800,-60236289
1587771214.566102789,1,-60979,-12643792,-60230883
1587771215.569554329,1,-61580,-12713230,-60241328
1587771216.573004366,1,-60410,-12798372,-60254844
1587771217.576456771,1,-63193,-12737224,-60249561
1587771218.579906748,1,-58923,-12715193,-60244645
1587771219.583344248,1,-60188,-12667505,-60237764
1587771220.586805812,1,-62307,-12715263,-60242065
1587771221.590253443,1,-63256,-12807889,-60256811
1587771222.593716231,1,-63478,-12731440,-60247594
1587771223.597159425,1,-61422,-12681438,-60239976
1587771224.600597993,1,-60125,-12687257,-60240222
1587771225.604041659,1,-61865,-12716911,-60245137
1587771226.607496689,1,-65122,-12798302,-60253984
1587771227.610945079,1,-63414,-12727917,-60248332
1587771228.614407928,1,-61928,-12642600,-60239853
1587771229.617842315,1,-62750,-12701751,-60241082
1587771230.621289374,1,-64395,-12742709,-60247226
1587771231.624741527,1,-60789,-12754171,-60241696
1587771232.628195306,1,-61928,-12722922,-60237272
1587771233.631638889,1,-59239,-12639866,-60213065
1587771234.635085789,1,-61200,-12710058,-60226951
1587771235.638542940,1,-64300,-12801649,-60244031
1587771236.641998067,1,-63130,-12730739,-60236167
1587771237.645442812,1,-60726,-12686661,-60231251
1587771238.648899565,1,-61295,-12684750,-60228179
1587771239.652338644,1,-63193,-12715088,-60231620
1587771240.655788186,1,-61643,-12788189,-60242311
1587771241.659239257,1,-63509,-12724307,-60235798
1587771242.662678633,1,-60188,-12633609,-60222035
1587771243.666136907,1,-63699,-12704800,-60229285
1587771244.669584360,1,-63731,-12769629,-60238256
1587771245.673035771,1,-62497,-12738783,-60236412
1587771246.676484766,1,-63952,-12715859,-60232234
1587771247.679929144,1,-65217,-12665121,-60223018
1587771248.683386422,1,-62718,-12712196,-60229900
1587771249.686837266,1,-64237,-12799126,-60241328
1587771250.690269020,1,-61928,-12723711,-60233217
1587771251.693723483,1,-61327,-12635204,-60218103
1587771252.697169009,1,-60979,-12701733,-60225967
1587771253.700645186,1,-61453,-12762671,-60233463
1587771254.704078947,1,-60852,-12739712,-60233340
1587771255.707520699,1,-61169,-12716806,-60229039
1587771256.710968371,1,-62750,-12659741,-60220192
1587771257.714421653,1,-62118,-12711075,-60226705
1587771258.717904529,1,-64901,-12801229,-60239239
1587771259.721336853,1,-62149,-12723816,-60230023
1587771260.724761435,1,-61611,-12639200,-60217612
1587771261.728215769,1,-60789,-12698824,-60223878
1587771262.731666959,1,-61801,-12751823,-60229900
1587771263.735087702,1,-64110,-12741921,-60235921
1587771264.738561798,1,-61358,-12716455,-60226336
1587771265.742008690,1,-61801,-12662440,-60217366
1587771266.745457253,1,-61548,-12714282,-60238378
1587771267.748911660,1,-61295,-12792904,-60232972
1587771268.752372814,1,-62339,-12722169,-60227565
1587771269.755844193,1,-61865,-12631278,-60214785
1587771270.759253683,1,-59714,-12707569,-60223878
1587771271.762707894,1,-61611,-12799651,-60238993
1587771272.766150978,1,-63319,-12726357,-60228548
1587771273.769627841,1,-62908,-12654413,-60218595
1587771274.773079823,1,-62371,-12694460,-60222035
1587771275.776504648,1,-64616,-12739887,-60228302
1587771276.779956157,1,-62560,-12743761,-60231251
1587771277.783404566,1,-59777,-12718032,-60227934
1587771278.786843210,1,-62560,-12657497,-60217366
1587771279.790302068,1,-62687,-12710391,-60225107
1587771280.793744709,1,-66039,-12800335,-60236535
1587771281.797204197,1,-64363,-12723010,-60227934
1587771282.800634435,1,-61896,-12636589,-60216997
1587771283.804109973,1,-60821,-12699367,-60221912
1587771284.807528624,1,-64205,-12757168,-60230883
1587771285.810995227,1,-64110,-12737942,-60231006
1587771286.814439612,1,-61137,-12713704,-60226705
1587771287.817880717,1,-62908,-12666173,-60217980
1587771288.821326144,1,-61865,-12710496,-60223633
1587771289.824778554,1,-64490,-12793184,-60235675
1587771290.828234769,1,-61991,-12721695,-60227196
1587771291.831694479,1,-62244,-12631156,-60214662
1587771292.835144394,1,-62434,-12703573,-60223264
1587771293.838571773,1,-65059,-12778129,-60233832
1587771294.842028838,1,-64901,-12733017,-60229408
1587771295.845485309,1,-64079,-12705834,-60224984
1587771296.848933367,1,-62371,-12672395,-60219946
1587771297.852398682,1,-64521,-12710864,-60224739
1587771298.855854176,1,-62687,-12793955,-60236167
1587771299.859288981,1,-61833,-12722449,-60227565
1587771300.862726747,1,-63193,-12634801,-60217243
1587771301.866181509,1,-62212,-12698491,-60222650
1587771302.869635102,1,-63920,-12741062,-60229162
1587771303.873072568,1,-60916,-12751052,-60232480
1587771304.876523853,1,-63731,-12720118,-60227811
1587771305.879974550,1,-63636,-12634521,-60215645
1587771306.883423416,1,-60758,-12706903,-60224247
1587771307.886855597,1,-64490,-12784596,-60233832
1587771308.890333400,1,-63699,-12733771,-60231743
1587771309.893767362,1,-62750,-12713406,-60227319
1587771310.897230764,1,-61358,-12657673,-60219823
1587771311.900674910,1,-60220,-12710163,-60226705
1587771312.904123060,1,-64015,-12802228,-60238993
1587771313.907548567,1,-63256,-12725288,-60230145
1587771314.911030995,1,-62212,-12660915,-60222281
1587771315.914466980,1,-60979,-12690709,-60223756
1587771316.917927114,1,-62655,-12720241,-60228794
1587771317.921395001,1,-63035,-12764880,-60237395
1587771318.924828801,1,-60979,-12720784,-60232234
1587771319.928252431,1,-59651,-12636554,-60218963
1587771320.931710810,1,-61611,-12709077,-60227565
1587771321.935124706,1,-62908,-12800352,-60241696
1587771322.938625771,1,-62465,-12726445,-60232234
1587771323.942051902,1,-59745,-12658426,-60224493
1587771324.945513238,1,-63193,-12693811,-60225845
1587771325.948961662,1,-61991,-12735523,-60234323
1587771326.952402459,1,-61643,-12745654,-60236412
1587771327.955869660,1,-61517,-12718383,-60232849
1587771328.959264734,1,-61833,-12659180,-60223264
1587771329.962761471,1,-62086,-12711723,-60229162
1587771330.966199832,1,-61580,-12797285,-60242925
1587771331.969647903,1,-60979,-12723062,-60233340
1587771332.973079656,1,-63541,-12632838,-60222158
1587771333.976537428,1,-60663,-12705501,-60230023
1587771334.979997126,1,-62276,-12787558,-60239607
1587771335.983451643,1,-62497,-12731002,-60236412
1587771336.986905464,1,-61770,-12685557,-60229285
1587771337.990363896,1,-63572,-12687397,-60227688
1587771338.993733799,1,-62181,-12720872,-60232603
1587771339.997236186,1,-64395,-12756695,-60239853
1587771341.000701217,1,-60378,-12720539,-60233955
1587771342.004189452,1,-62529,-12650960,-60223756
1587771343.007553338,1,-59809,-12711355,-60230883
1587771344.011080349,1,-61295,-12801053,-60244154
1587771345.014502655,1,-61422,-12723921,-60235552
1587771346.017958572,1,-59745,-12638412,-60223018
1587771347.021390784,1,-65502,-12700664,-60228794
1587771348.024844492,1,-62718,-12757834,-60238010
1587771349.028294105,1,-62244,-12739239,-60238133
1587771350.031736902,1,-59208,-12716070,-60233340
1587771351.035188824,1,-61611,-12664631,-60225722
1587771352.038639949,1,-61137,-12712109,-60233586
1587771353.042121473,1,-62529,-12795936,-60245137
1587771354.045504207,1,-61358,-12723010,-60235429
1587771355.048983671,1,-61042,-12632803,-60222773
1587771356.052438558,1,-60789,-12707587,-60231743
1587771357.055885830,1,-65122,-12795428,-60245014
1587771358.059345568,1,-60726,-12728951,-60236781
1587771359.062782739,1,-61295,-12667102,-60230391
1587771360.066241881,1,-62023,-12693724,-60230637
1587771361.069678560,1,-61169,-12733823,-60236412
1587771362.073133482,1,-62877,-12748125,-60240467
1587771363.076583089,1,-63636,-12720048,-60236167
1587771364.080024126,1,-60694,-12655412,-60226582
1587771365.083476087,1,-60030,-12711758,-60234200
1587771366.086928312,1,-62465,-12802017,-60246857
1587771367.090391830,1,-62212,-12724517,-60237641
1587771368.093814896,1,-61485,-12642635,-60227196
1587771369.097303008,1,-62023,-12698333,-60233955
1587771370.100742042,1,-62592,-12739765,-60239116
1587771371.104169395,1,-62465,-12751314,-60242433
1587771372.107644839,1,-63351,-12721205,-60236658
1587771373.111073714,1,-61422,-12639481,-60225476
1587771374.114539015,1,-61453,-12709234,-60236044
1587771375.117962551,1,-59081,-12788137,-60246611
1587771376.121423265,1,-62592,-12736154,-60240713
1587771377.124853963,1,-60346,-12719031,-60236904
1587771378.128299121,1,-57563,-12644002,-60226951
1587771379.131763030,1,-61959,-12711075,-60242925
1587771380.135221486,1,-60125,-12775904,-60240345
1587771381.138655706,1,-60758,-12743585,-60239116
1587771382.142110641,1,-62402,-12721450,-60236535
1587771383.145571743,1,-60093,-12633136,-60225230
1587771384.149041531,1,-61105,-12701365,-60233586
1587771385.152466793,1,-59745,-12732053,-60236167
1587771386.155874469,1,-60251,-12769279,-60243171
1587771387.159358721,1,-62592,-12722694,-60236781
