RocketLogger CSV File
File Version,3
Block Size,1
Block Count,81524
Sample Count,81524
Sample Rate,1
MAC Address,98:5d:ad:b2:2e:9d
Start Time,Fri May 15 03:28:03 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1589513604.130438162,1,21843,209695,-304948
1589513605.133945114,1,20742,171866,-303108
1589513606.137472628,1,20175,62178,-303599
1589513607.140995442,1,22567,121959,-301268
1589513608.144505893,1,23732,213039,-298202
1589513609.148031750,1,23008,198352,-300164
1589513610.151558587,1,19766,158002,-298815
1589513611.155083514,1,23102,75745,-299183
1589513612.158612705,1,21120,123919,-298815
1589513613.162136584,1,21623,231945,-294644
1589513614.165646903,1,21843,181739,-296116
1589513615.169180864,1,20459,96314,-296239
1589513616.172708693,1,20773,101443,-293663
1589513617.176237569,1,20112,134108,-294276
1589513618.179758031,1,22567,219271,-291455
1589513619.183272133,1,21560,169328,-290351
1589513620.186799850,1,23512,54809,-292927
1589513621.190313448,1,21749,114957,-289615
1589513622.193850523,1,22504,208260,-285935
1589513623.197383551,1,21623,189039,-286916
1589513624.200903915,1,21938,140935,-286303
1589513625.204431502,1,19577,79263,-287898
1589513626.207955617,1,21151,119596,-286671
1589513627.211456771,1,25180,227306,-284218
1589513628.215008427,1,21088,173477,-284831
1589513629.218527505,1,21623,78878,-285567
1589513630.222061194,1,21781,96944,-283236
1589513631.225581690,1,21718,125355,-282378
1589513632.229090984,1,20238,219953,-282378
1589513633.232626202,1,21906,167665,-281519
1589513634.236146293,1,20836,60638,-281887
1589513635.239677950,1,19483,99815,-278943
1589513636.243195378,1,22221,129311,-278084
1589513637.246727925,1,22630,216277,-275631
1589513638.250246096,1,23386,165407,-277716
1589513639.253778696,1,20427,58730,-277962
1589513640.257295158,1,24739,97329,-276980
1589513641.260820341,1,21686,125232,-274282
1589513642.264341140,1,23732,214754,-272564
1589513643.267889547,1,21749,163411,-272074
1589513644.271397656,1,21214,58240,-274282
1589513645.274925430,1,20396,95718,-271215
1589513646.278442369,1,19672,126580,-269988
1589513647.281974029,1,23291,209363,-269375
1589513648.285501849,1,20427,159683,-267903
1589513649.289023520,1,21560,46406,-269252
1589513650.292552443,1,20049,99219,-267658
1589513651.296068335,1,21434,156532,-265082
1589513652.299606713,1,22725,192628,-265818
1589513653.303123657,1,23858,152821,-265082
1589513654.306632827,1,19640,44463,-264959
1589513655.310193337,1,19483,103753,-263364
1589513656.313703992,1,23763,207227,-260666
1589513657.317239583,1,21875,170711,-262628
1589513658.320763186,1,20427,104226,-263364
1589513659.324270938,1,19042,77793,-260666
1589513660.327798524,1,21592,111631,-263978
1589513661.331345267,1,22662,211866,-261279
1589513662.334855936,1,23732,157670,-261524
1589513663.338382863,1,21245,44690,-263364
