RocketLogger CSV File
File Version,3
Block Size,1
Block Count,771                 
Sample Count,771                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 23:11:08 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587769925.681822612,1,-107915,-16811946,-55701251
1587769926.685271884,1,-104847,-16841004,-55688594
1587769927.688721736,1,-108516,-16891689,-55680730
1587769928.692164524,1,-106207,-16829033,-55655048
1587769929.695619432,1,-105670,-16713361,-55624450
1587769930.699055310,1,-104911,-16805356,-55616463
1587769931.702496159,1,-106650,-16909198,-55614005
1587769932.705964280,1,-108864,-16820095,-55591764
1587769933.709412089,1,-104784,-16770146,-55569400
1587769934.712855820,1,-107378,-16753111,-55549862
1587769935.716308565,1,-106713,-16787970,-55540891
1587769936.719766701,1,-106144,-16868712,-55539417
1587769937.723204895,1,-106366,-16787952,-55516069
1587769938.726653488,1,-103234,-16669231,-55488913
1587769939.730095310,1,-106429,-16763837,-55486455
1587769940.733558765,1,-107473,-16861842,-55484243
1587769941.736989809,1,-105006,-16784675,-55467286
1587769942.740459044,1,-106587,-16741649,-55447871
1587769943.743904822,1,-105765,-16713852,-55429438
1587769944.747362819,1,-106081,-16752077,-55425629
1587769945.750802261,1,-106081,-16841319,-55425998
1587769946.754244091,1,-105954,-16755126,-55405477
1587769947.757691247,1,-105290,-16636825,-55380040
1587769948.761158142,1,-106713,-16732991,-55379057
1587769949.764590642,1,-106682,-16817133,-55379180
1587769950.768042761,1,-107093,-16749640,-55363574
1587769951.771493654,1,-103456,-16704879,-55347477
1587769952.774947519,1,-102507,-16697150,-55334206
1587769953.778398890,1,-101716,-16729520,-55333960
1587769954.781830951,1,-104436,-16782151,-55328553
1587769955.785271338,1,-100799,-16729573,-55313808
1587769956.788735562,1,-104215,-16642398,-55292918
1587769957.792181733,1,-105195,-16710522,-55291566
1587769958.795629721,1,-100831,-16796803,-55295498
1587769959.799067776,1,-98806,-16726226,-55280384
1587769960.802534245,1,-98332,-16667075,-55260723
1587769961.805975699,1,-97004,-16679904,-55255439
1587769962.809422063,1,-98965,-16706877,-55252490
1587769963.812878703,1,-100356,-16755336,-55251507
1587769964.816305104,1,-98427,-16706649,-55238113
1587769965.819776122,1,-96023,-16621613,-55218944
1587769966.823226637,1,-99565,-16689736,-55219804
1587769967.826676613,1,-99186,-16779715,-55224596
1587769968.830123290,1,-96308,-16702320,-55208622
1587769969.833575348,1,-95960,-16626660,-55191910
1587769970.837027708,1,-98364,-16668547,-55190312
1587769971.840466649,1,-94884,-16712205,-55189575
1587769972.843912551,1,-92639,-16711784,-55184783
1587769973.847372509,1,-95138,-16684654,-55173478
1587769974.850806103,1,-94821,-16624837,-55158118
1587769975.854259795,1,-96782,-16672859,-55159224
1587769976.857707765,1,-95644,-16758964,-55164876
1587769977.861156546,1,-95074,-16682603,-55150130
1587769978.864624846,1,-95454,-16593623,-55131330
1587769979.868052913,1,-96498,-16656051,-55133296
1587769980.871502942,1,-95485,-16712731,-55135139
1587769981.874957640,1,-98016,-16690437,-55129609
1587769982.878407924,1,-95770,-16666497,-55121008
1587769983.881841021,1,-97478,-16611097,-55105525
1587769984.885307597,1,-94442,-16657839,-55106876
1587769985.888749584,1,-99376,-16745031,-55114986
1587769986.892195252,1,-95391,-16668004,-55101470
1587769987.895658108,1,-96308,-16579515,-55084143
1587769988.899091383,1,-98395,-16641610,-55085864
1587769989.902540989,1,-98996,-16702215,-55089304
1587769990.905995061,1,-97478,-16675330,-55083898
1587769991.909438645,1,-98111,-16649917,-55074804
1587769992.912898610,1,-97098,-16605769,-55062271
1587769993.916349109,1,-98111,-16645781,-55064974
1587769994.919778620,1,-99913,-16722808,-55071487
1587769995.923223267,1,-96656,-16655035,-55059199
1587769996.926699857,1,-96181,-16562953,-55042118
1587769997.930134977,1,-96624,-16634932,-55046788
1587769998.933568204,1,-97952,-16713852,-55052317
1587769999.937030889,1,-97889,-16659206,-55044207
1587770000.940476455,1,-96751,-16622804,-55034745
1587770001.943931197,1,-96086,-16606312,-55028847
1587770002.947374920,1,-95138,-16636860,-55029093
1587770003.950829886,1,-98047,-16698692,-55036834
1587770004.954298625,1,-95738,-16643625,-55025529
1587770005.957721359,1,-97162,-16554435,-55008572
1587770006.961169891,1,-98490,-16626993,-55015207
1587770007.964616333,1,-96245,-16713361,-55023563
1587770008.968073363,1,-99724,-16647867,-55013241
1587770009.971519233,1,-96245,-16605418,-55003288
1587770010.974959986,1,-97257,-16598303,-54998864
1587770011.978418969,1,-96782,-16627431,-54999233
1587770012.981867706,1,-99439,-16695099,-55006114
1587770013.985307003,1,-94568,-16635073,-54995669
1587770014.988748036,1,-96466,-16543779,-54980555
1587770015.992200335,1,-95833,-16615619,-54986453
1587770016.995655836,1,-96624,-16689105,-54993826
1587770017.999105712,1,-97162,-16643836,-54986945
1587770019.002554569,1,-96023,-16617564,-54980309
1587770020.006010653,1,-96339,-16578253,-54969004
1587770021.009449115,1,-95549,-16617599,-54973796
1587770022.012907165,1,-98648,-16700322,-54983012
1587770023.016352612,1,-96371,-16628430,-54970356
1587770024.019792591,1,-97130,-16539222,-54955487
1587770025.023248099,1,-96561,-16603859,-54959419
1587770026.026685955,1,-95928,-16661239,-54967407
1587770027.030151372,1,-97193,-16641084,-54962491
1587770028.033599189,1,-94378,-16617774,-54957576
1587770029.037040168,1,-95359,-16562462,-54946394
1587770030.040489073,1,-92544,-16610221,-54949466
1587770031.043940637,1,-97699,-16697553,-54960648
1587770032.047402662,1,-96498,-16621823,-54949466
1587770033.050839923,1,-94916,-16535051,-54935335
1587770034.054283820,1,-97415,-16596042,-54938284
1587770035.057735688,1,-96055,-16648936,-54944919
1587770036.061181314,1,-97446,-16635966,-54941233
1587770037.064624489,1,-94600,-16612552,-54936441
1587770038.068090200,1,-94410,-16551771,-54922801
1587770039.071531023,1,-93872,-16602790,-54927716
1587770040.074970805,1,-94948,-16692996,-54939144
1587770041.078428461,1,-96751,-16615759,-54926856
1587770042.081876125,1,-95517,-16534788,-54913953
1587770043.085320584,1,-94948,-16586280,-54916657
1587770044.088794453,1,-98016,-16625451,-54922678
1587770045.092224639,1,-97257,-16639279,-54922555
1587770046.095678283,1,-94695,-16609520,-54917640
1587770047.099117299,1,-97636,-16531143,-54903140
1587770048.102568348,1,-95675,-16596463,-54909530
1587770049.106008375,1,-97067,-16687020,-54920835
1587770050.109477718,1,-95391,-16614304,-54911004
1587770051.112910968,1,-98332,-16563040,-54901051
1587770052.116359724,1,-95327,-16571050,-54899331
1587770053.119804596,1,-96498,-16598881,-54900437
1587770054.123266467,1,-95327,-16660783,-54908424
1587770055.126715193,1,-94979,-16605611,-54899208
1587770056.130162475,1,-95169,-16514966,-54885691
1587770057.133592227,1,-96845,-16586736,-54893555
1587770058.137075834,1,-95960,-16654526,-54900437
1587770059.140515328,1,-96940,-16618370,-54896136
1587770060.143961838,1,-94916,-16597497,-54890852
1587770061.147398911,1,-96308,-16537277,-54879547
1587770062.150863511,1,-96592,-16590048,-54885199
1587770063.154293310,1,-98047,-16681762,-54896996
1587770064.157749901,1,-95011,-16604490,-54887534
1587770065.161187009,1,-94505,-16531914,-54876475
1587770066.164644056,1,-94505,-16572802,-54878318
1587770067.168088094,1,-95359,-16610536,-54882619
1587770068.171551628,1,-98490,-16625310,-54885691
1587770069.174989984,1,-92829,-16596988,-54880530
1587770070.178441501,1,-94821,-16532668,-54868733
1587770071.181882883,1,-94252,-16587384,-54875369
1587770072.185336212,1,-95454,-16674156,-54886305
1587770073.188773510,1,-95865,-16599179,-54875492
1587770074.192228777,1,-97162,-16508762,-54861729
1587770075.195685079,1,-95264,-16579182,-54869348
1587770076.199127844,1,-94884,-16657506,-54880038
1587770077.202579413,1,-95485,-16605716,-54873894
1587770078.206038293,1,-95074,-16560482,-54865047
1587770079.209482704,1,-95106,-16561446,-54863081
1587770080.212930141,1,-94916,-16593834,-54866521
1587770081.216381111,1,-96972,-16630025,-54872174
1587770082.219844231,1,-92354,-16593921,-54866521
1587770083.223278318,1,-92228,-16520277,-54853373
1587770084.226722226,1,-96181,-16582214,-54860377
1587770085.230161607,1,-97067,-16673612,-54873894
1587770086.233614329,1,-93967,-16596883,-54862958
1587770087.237064952,1,-95517,-16523081,-54851653
1587770088.240519511,1,-98300,-16565336,-54854725
1587770089.243962582,1,-92449,-16602860,-54858657
1587770090.247412535,1,-95833,-16620351,-54863449
1587770091.250854987,1,-95549,-16590609,-54858043
1587770092.254311268,1,-94220,-16518542,-54846000
1587770093.257738722,1,-94884,-16579305,-54852882
1587770094.261203683,1,-97952,-16670738,-54864555
1587770095.264651250,1,-93714,-16594342,-54854356
1587770096.268103731,1,-91785,-16524693,-54843789
1587770097.271546093,1,-96181,-16560622,-54845509
1587770098.275003705,1,-94916,-16588681,-54849441
1587770099.278447384,1,-97605,-16636194,-54856691
1587770100.281894904,1,-95612,-16589890,-54849318
1587770101.285349025,1,-95232,-16499719,-54835310
1587770102.288792801,1,-97067,-16569139,-54843543
1587770103.292245943,1,-95359,-16613603,-54847106
1587770104.295695124,1,-98680,-16618966,-54848827
1587770105.299134344,1,-93841,-16587682,-54844034
1587770106.302601703,1,-92892,-16498597,-54829534
1587770107.306042135,1,-95169,-16568806,-54838259
1587770108.309513650,1,-96972,-16617354,-54844649
1587770109.312916194,1,-97193,-16613936,-54843666
1587770110.316380681,1,-95802,-16586280,-54839242
1587770111.319828941,1,-94378,-16498615,-54825725
1587770112.323283670,1,-97446,-16568456,-54834572
1587770113.326748725,1,-96245,-16619860,-54840102
1587770114.330162920,1,-96624,-16614690,-54842560
1587770115.333621970,1,-95232,-16585404,-54837276
1587770116.337079037,1,-95138,-16495565,-54824250
1587770117.340525163,1,-93714,-16563829,-54831132
1587770118.343987078,1,-95359,-16597882,-54835310
1587770119.347422284,1,-95580,-16627606,-54839611
1587770120.350872956,1,-95454,-16585123,-54833712
1587770121.354327877,1,-94758,-16497651,-54820933
1587770122.357773966,1,-95517,-16558273,-54825725
1587770123.361229938,1,-94663,-16583616,-54829289
1587770124.364660318,1,-96719,-16637561,-54836661
1587770125.368109779,1,-93841,-16584159,-54829289
1587770126.371569263,1,-96150,-16496669,-54815157
1587770127.375003135,1,-97162,-16558589,-54820933
1587770128.378462528,1,-95707,-16594745,-54826094
1587770129.381929375,1,-97162,-16615548,-54830640
1587770130.385359281,1,-95296,-16581022,-54824496
1587770131.388810521,1,-95359,-16495916,-54810488
1587770132.392255817,1,-95644,-16566861,-54819581
1587770133.395718528,1,-96624,-16647253,-54830026
1587770134.399143401,1,-94948,-16592116,-54824250
1587770135.402601346,1,-95580,-16567001,-54819335
1587770136.406054473,1,-92354,-16527603,-54810119
1587770137.409501987,1,-95201,-16569297,-54816755
1587770138.412955264,1,-97004,-16657278,-54829166
1587770139.416400694,1,-94189,-16582196,-54818352
1587770140.419837714,1,-93841,-16504889,-54808030
1587770141.423302159,1,-94347,-16551719,-54811225
1587770142.426740427,1,-96371,-16584229,-54815895
1587770143.430190817,1,-97352,-16616109,-54822407
1587770144.433634646,1,-95232,-16578674,-54816878
1587770145.437095109,1,-93967,-16492849,-54802869
1587770146.440552090,1,-93809,-16564302,-54812208
1587770147.443986917,1,-95865,-16647954,-54823267
1587770148.447442873,1,-95707,-16588646,-54816755
1587770149.450905109,1,-92987,-16559535,-54812454
1587770150.454331355,1,-93366,-16531143,-54806556
1587770151.457774305,1,-95960,-16567439,-54811962
1587770152.461238973,1,-97162,-16649128,-54824250
1587770153.464680828,1,-95201,-16579462,-54815280
1587770154.468122844,1,-93872,-16489115,-54802009
1587770155.471576257,1,-93936,-16559220,-54808399
1587770156.475028619,1,-95296,-16630884,-54818721
1587770157.478482126,1,-92512,-16589908,-54815034
1587770158.481917436,1,-94853,-16560762,-54810242
1587770159.485375613,1,-93904,-16533036,-54804958
1587770160.488822003,1,-94031,-16567510,-54808399
1587770161.492271763,1,-94157,-16637754,-54820195
1587770162.495712883,1,-93493,-16577622,-54810734
1587770163.499176186,1,-91247,-16487941,-54798937
1587770164.502609910,1,-95043,-16562357,-54807047
1587770165.506064123,1,-95549,-16650110,-54818967
1587770166.509514209,1,-97288,-16584037,-54811348
1587770167.512958922,1,-96276,-16532720,-54804221
1587770168.516412278,1,-94663,-16542956,-54802623
1587770169.519855078,1,-99059,-16573398,-54807416
1587770170.523310502,1,-97478,-16617108,-54814297
1587770171.526746488,1,-94979,-16575414,-54807170
1587770172.530197959,1,-93177,-16492586,-54794636
1587770173.533656722,1,-94410,-16562515,-54802501
1587770174.537104302,1,-94537,-16653370,-54815526
1587770175.540552141,1,-94284,-16581618,-54807293
1587770176.544000183,1,-92449,-16530775,-54799920
1587770177.547448195,1,-95138,-16539258,-54798446
1587770178.550899208,1,-96213,-16567247,-54802009
1587770179.554346232,1,-94948,-16633039,-54817615
1587770180.557789984,1,-96529,-16574608,-54800289
1587770181.561246974,1,-93904,-16484085,-54786649
1587770182.564686377,1,-96213,-16556678,-54795619
1587770183.568145029,1,-97668,-16628833,-54806679
1587770184.571589463,1,-96245,-16586543,-54802378
1587770185.575038512,1,-94568,-16563654,-54802501
1587770186.578480836,1,-94821,-16521328,-54788861
1587770187.581940848,1,-96023,-16562234,-54795619
1587770188.585388034,1,-97636,-16646780,-54808153
1587770189.588837456,1,-96940,-16574730,-54797831
1587770190.592277293,1,-96150,-16485908,-54786157
1587770191.595722729,1,-96972,-16551543,-54791564
1587770192.599184191,1,-96086,-16606540,-54799060
1587770193.602656199,1,-96339,-16591976,-54797585
1587770194.606090699,1,-95359,-16569595,-54795005
1587770195.609524387,1,-97004,-16500858,-54783946
1587770196.612987021,1,-96118,-16559991,-54791933
1587770197.616439636,1,-97541,-16651985,-54803606
1587770198.619887651,1,-95359,-16577079,-54794636
1587770199.623325609,1,-93746,-16521153,-54787386
1587770200.626764239,1,-95675,-16537172,-54787386
1587770201.630216533,1,-94157,-16564793,-54789967
1587770202.633659815,1,-96245,-16626923,-54799797
1587770203.637099456,1,-93809,-16572189,-54792179
1587770204.640577648,1,-96434,-16481492,-54779645
1587770205.644014196,1,-97763,-16552577,-54786526
1587770206.647471855,1,-97541,-16611693,-54794513
1587770207.650908322,1,-96086,-16589768,-54792424
1587770208.654337140,1,-97478,-16568316,-54788492
1587770209.657799523,1,-96561,-16495810,-54778662
1587770210.661255494,1,-96150,-16557783,-54785297
1587770211.664710904,1,-97415,-16649689,-54797708
1587770212.668146476,1,-94695,-16576150,-54788369
1587770213.671579311,1,-95106,-16523519,-54781857
1587770214.675066756,1,-97162,-16534596,-54780874
1587770215.678504884,1,-93208,-16562532,-54785297
1587770216.681941196,1,-96055,-16625416,-54796725
1587770217.685406661,1,-94631,-16570261,-54788001
1587770218.688843820,1,-95169,-16480212,-54775713
1587770219.692289344,1,-95138,-16551561,-54781488
1587770220.695761487,1,-95802,-16616583,-54791687
1587770221.699166747,1,-98016,-16585859,-54788615
1587770222.702641139,1,-96529,-16565582,-54785666
1587770223.706092457,1,-97541,-16498422,-54773624
1587770224.709559453,1,-95707,-16556801,-54783085
1587770225.712978315,1,-97984,-16648830,-54795251
1587770226.716419778,1,-94821,-16575466,-54787263
1587770227.719882328,1,-95201,-16531196,-54780013
1587770228.723331342,1,-97098,-16529092,-54777064
1587770229.726790436,1,-97826,-16559237,-54781488
1587770230.730232686,1,-95327,-16639787,-54794268
1587770231.733676617,1,-95897,-16570734,-54783946
1587770232.737125745,1,-95707,-16487258,-54774730
1587770233.740574535,1,-93967,-16543446,-54779399
1587770234.744018760,1,-96086,-16577605,-54784560
1587770235.747477374,1,-96118,-16605541,-54790950
1587770236.750892168,1,-95327,-16569087,-54785420
1587770237.754373327,1,-96086,-16481684,-54772641
1587770238.757824017,1,-96529,-16553629,-54781734
1587770239.761279101,1,-96371,-16629044,-54790704
1587770240.764717909,1,-93683,-16581969,-54786157
1587770241.768167463,1,-97605,-16561516,-54783085
1587770242.771614429,1,-95138,-16507237,-54774730
1587770243.775060313,1,-95802,-16557029,-54781488
1587770244.778508593,1,-97288,-16649199,-54794390
1587770245.781960440,1,-95707,-16573311,-54785789
1587770246.785374098,1,-97225,-16522275,-54778047
1587770247.788854021,1,-96339,-16529829,-54775958
1587770248.792300479,1,-94315,-16558221,-54781119
1587770249.795753035,1,-96150,-16639174,-54791441
1587770250.799204448,1,-95738,-16569437,-54782963
1587770251.802655138,1,-97573,-16488677,-54771535
1587770252.806105190,1,-95327,-16541343,-54777556
1587770253.809552909,1,-95865,-16579182,-54808522
1587770254.813003111,1,-98427,-16606523,-54779890
1587770255.816444180,1,-96181,-16565687,-54775713
1587770256.819905149,1,-97004,-16477180,-54762810
1587770257.823370359,1,-97257,-16549878,-54769569
1587770258.826795706,1,-97067,-16626467,-54780628
1587770259.830242998,1,-96814,-16577026,-54776204
1587770260.833683730,1,-95359,-16552840,-54769200
1587770261.837134603,1,-94916,-16510094,-54761213
1587770262.840587774,1,-95991,-16553384,-54769323
1587770263.844043344,1,-98016,-16640751,-54780259
1587770264.847487475,1,-96308,-16564320,-54765513
1587770265.850932526,1,-94758,-16483104,-54752857
1587770266.854388381,1,-97668,-16537435,-54762196
1587770267.857840039,1,-94410,-16574853,-54763302
1587770268.861281554,1,-96972,-16589733,-54766742
1587770269.864714556,1,-95802,-16559290,-54759001
1587770270.868173348,1,-97763,-16480966,-54746958
1587770271.871620289,1,-96118,-16547074,-54756052
1587770272.875067556,1,-98553,-16638911,-54768708
1587770273.878528839,1,-97984,-16565354,-54759861
1587770274.881972519,1,-95675,-16512022,-54750399
1587770275.885426896,1,-97352,-16523835,-54749539
1587770276.888866402,1,-95865,-16551596,-54753471
1587770277.892324070,1,-99376,-16613340,-54762441
1587770278.895774930,1,-96466,-16558676,-54753594
1587770279.899212222,1,-97541,-16468592,-54741306
1587770280.902668612,1,-96308,-16540099,-54749293
1587770281.906106723,1,-94916,-16605997,-54757649
1587770282.909567281,1,-96656,-16573521,-54754454
1587770283.913004346,1,-94758,-16553261,-54750768
1587770284.916453021,1,-96877,-16489133,-54740446
1587770285.919910499,1,-96466,-16544498,-54747450
1587770286.923336315,1,-98996,-16636545,-54760967
1587770287.926766809,1,-97067,-16562199,-54751136
1587770288.930277851,1,-95043,-16514668,-54743149
1587770289.933710653,1,-98332,-16516684,-54740200
1587770290.937148287,1,-97636,-16545935,-54745607
1587770291.940592832,1,-98648,-16624329,-54755683
1587770292.944049291,1,-96687,-16556661,-54746836
1587770293.947500585,1,-95644,-16470345,-54734425
1587770294.950957226,1,-97858,-16530617,-54739463
1587770295.954376404,1,-96055,-16567194,-54744255
1587770296.957836209,1,-96845,-16588138,-54749539
1587770297.961255094,1,-97541,-16555662,-54748064
1587770298.964767453,1,-93999,-16464667,-54727789
1587770299.968206124,1,-96877,-16536541,-54737620
1587770300.971621760,1,-98111,-16600108,-54746221
1587770301.975097138,1,-97699,-16572925,-54746590
1587770302.978533033,1,-96213,-16551333,-54739831
1587770303.981993419,1,-96719,-16471730,-54728281
1587770304.985435000,1,-96814,-16539591,-54738234
1587770305.988887597,1,-99787,-16618528,-54747941
1587770306.992326344,1,-97478,-16566107,-54742289
1587770307.995784605,1,-94853,-16548564,-54740200
1587770308.999260307,1,-97004,-16480142,-54729386
1587770310.002666642,1,-95011,-16539766,-54736882
1587770311.006128618,1,-97636,-16625030,-54748679
1587770312.009574839,1,-95549,-16564022,-54742535
1587770313.013028467,1,-97605,-16545672,-54738234
1587770314.016492176,1,-95138,-16481457,-54727298
1587770315.019925347,1,-95707,-16539345,-54735162
1587770316.023380435,1,-96529,-16622804,-54745853
1587770317.026815103,1,-97763,-16565038,-54741060
1587770318.030272556,1,-96592,-16548529,-54737988
1587770319.033739317,1,-96023,-16472746,-54725577
1587770320.037170508,1,-97446,-16537189,-54733933
1587770321.040605082,1,-96624,-16604051,-54743026
1587770322.044083821,1,-97035,-16572522,-54741552
1587770323.047542365,1,-97162,-16550842,-54738234
1587770324.051006062,1,-96909,-16463545,-54724840
1587770325.054423860,1,-98996,-16534017,-54734179
1587770326.057877886,1,-98047,-16584966,-54741306
1587770327.061298031,1,-98142,-16579182,-54741675
1587770328.064750830,1,-96845,-16551578,-54738725
1587770329.068165082,1,-98427,-16462476,-54725823
1587770330.072129193,1,-95043,-16532668,-54732336
1587770331.075096992,1,-97478,-16578516,-54740077
1587770332.078556619,1,-98174,-16582354,-54742658
1587770333.082002831,1,-96213,-16551018,-54737497
1587770334.085504157,1,-95675,-16461179,-54724594
1587770335.088907126,1,-96592,-16530985,-54733564
1587770336.092347914,1,-98395,-16570629,-54738111
1587770337.095790482,1,-97288,-16587261,-54742658
1587770338.099241867,1,-96814,-16550877,-54736882
1587770339.102696225,1,-95897,-16461196,-54724103
1587770340.106136901,1,-93240,-16528339,-54732213
1587770341.109600767,1,-97763,-16559132,-54736268
1587770342.113043803,1,-95802,-16597742,-54743395
1587770343.116491974,1,-96245,-16551648,-54736636
1587770344.119950313,1,-93841,-16464947,-54725823
1587770345.123384374,1,-94284,-16523519,-54731844
1587770346.126853985,1,-93018,-16547249,-54735531
1587770347.130274047,1,-99249,-16608959,-54744501
1587770348.133731695,1,-96498,-16551508,-54736022
1587770349.137159124,1,-96687,-16468172,-54726314
1587770350.140614333,1,-97826,-16522695,-54731230
1587770351.144065438,1,-98617,-16547880,-54735162
1587770352.147530888,1,-98870,-16605418,-54744378
1587770353.150985032,1,-93145,-16551473,-54735653
1587770354.154444605,1,-96751,-16462826,-54724594
1587770355.157874756,1,-95549,-16526709,-54731475
1587770356.161339744,1,-95675,-16561691,-54736391
1587770357.164778670,1,-96972,-16587892,-54742412
1587770358.168178582,1,-97541,-16550334,-54738234
1587770359.171671059,1,-92354,-16460583,-54724963
1587770360.175104982,1,-95960,-16531301,-54733564
1587770361.178572842,1,-97573,-16582021,-54740200
1587770362.182045361,1,-97225,-16576308,-54741552
1587770363.185475610,1,-95865,-16549983,-54737374
1587770364.188902424,1,-96276,-16464036,-54724717
1587770365.192368520,1,-97035,-16535034,-54734179
1587770366.195820722,1,-97288,-16603385,-54743886
1587770367.199238146,1,-96687,-16567702,-54740692
1587770368.202701606,1,-97415,-16548774,-54738111
1587770369.206178730,1,-95770,-16470590,-54726437
1587770370.209573724,1,-95106,-16536734,-54735653
1587770371.213049257,1,-98332,-16613060,-54745484
1587770372.216503941,1,-98364,-16565634,-54741183
1587770373.219952644,1,-95865,-16548108,-54736882
1587770374.223432915,1,-96940,-16468873,-54725577
1587770375.226851160,1,-97731,-16535682,-54734670
1587770376.230293668,1,-94821,-16601405,-54742780
1587770377.233745452,1,-94284,-16572224,-54741306
1587770378.237216650,1,-95991,-16549510,-54736882
1587770379.240659034,1,-96245,-16461126,-54724103
1587770380.244101564,1,-95897,-16530705,-54732336
1587770381.247548999,1,-96466,-16570401,-54737988
1587770382.250991747,1,-95612,-16587139,-54742289
1587770383.254434269,1,-96719,-16550159,-54737374
1587770384.257888412,1,-95865,-16460408,-54724594
1587770385.261333145,1,-97067,-16527620,-54732213
1587770386.264795658,1,-91817,-16561183,-54736391
1587770387.268225002,1,-98237,-16592467,-54742780
1587770388.271689637,1,-95327,-16550281,-54735899
1587770389.275113420,1,-95738,-16460460,-54723120
1587770390.278590683,1,-96972,-16527024,-54731107
1587770391.282024647,1,-95391,-16563146,-54736022
1587770392.285474073,1,-99344,-16587261,-54740937
1587770393.288956016,1,-96371,-16549615,-54736268
1587770394.292385806,1,-92955,-16459496,-54721522
1587770395.295798286,1,-93651,-16531371,-54729878
1587770396.299293521,1,-96339,-16587191,-54739094
1587770397.302722273,1,-94062,-16570279,-54736636
1587770398.306200540,1,-95802,-16547758,-54733933
1587770399.309615259,1,-94631,-16469206,-54722997
1587770400.313061807,1,-96466,-16535682,-54731230
1587770401.316543366,1,-99724,-16622454,-54742289
1587770402.319959365,1,-95454,-16558484,-54735899
1587770403.323419722,1,-96118,-16531143,-54731107
1587770404.326846750,1,-97257,-16496214,-54725209
1587770405.330295274,1,-96909,-16537838,-54729755
1587770406.333888291,1,-98395,-16628991,-54744255
1587770407.337210939,1,-94948,-16553401,-54734425
1587770408.340684495,1,-96592,-16498509,-54727789
1587770409.344134646,1,-94790,-16511461,-54727175
1587770410.347560548,1,-95264,-16539503,-54731475
1587770411.350976627,1,-96782,-16619825,-54743272
1587770412.354490240,1,-93556,-16550281,-54734425
1587770413.357902133,1,-96213,-16467751,-54722874
1587770414.361360571,1,-95770,-16522555,-54729018
1587770415.364797242,1,-96403,-16553471,-54731967
1587770416.368247209,1,-95106,-16589838,-54740323
1587770417.371720096,1,-95770,-16549230,-54735776
1587770418.375176381,1,-94695,-16459251,-54720539
