RocketLogger CSV File
File Version,3
Block Size,1
Block Count,627                 
Sample Count,627                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 23:56:29 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587772750.263362039,1,-5471,-7574448,-68911551
1587772751.266829934,1,-2814,-7622137,-68919292
1587772752.270262587,1,-4396,-7617072,-68921013
1587772753.273753929,1,-1644,-7594498,-68915606
1587772754.277166695,1,-5060,-7533998,-68906267
1587772755.280606915,1,-3542,-7585595,-68913025
1587772756.284076902,1,-5250,-7670964,-68925928
1587772757.287519816,1,-4111,-7599353,-68916712
1587772758.290939192,1,-3668,-7519715,-68904792
1587772759.294453726,1,-5155,-7575342,-68911059
1587772760.297846513,1,-3605,-7633844,-68919661
1587772761.301314998,1,-5028,-7611166,-68916958
1587772762.304775142,1,-2814,-7585087,-68912534
1587772763.308232727,1,-2530,-7552401,-68907127
1587772764.311644615,1,-3985,-7587330,-68911551
1587772765.315163934,1,-4807,-7650126,-68921381
1587772766.318550971,1,-4586,-7596707,-68914377
1587772767.322030506,1,-4364,-7516402,-68901352
1587772768.325467940,1,-4775,-7583387,-68910199
1587772769.328947061,1,-4206,-7667547,-68922856
1587772770.332366361,1,-6230,-7602227,-68915237
1587772771.335814056,1,-4269,-7539729,-68905775
1587772772.339267205,1,-5123,-7569015,-68907127
1587772773.342714119,1,-2498,-7609045,-68913640
1587772774.346160972,1,-5250,-7618789,-68917081
1587772775.349632004,1,-2150,-7593114,-68912411
1587772776.353061403,1,-4301,-7540132,-68904301
1587772777.356516693,1,-3542,-7585700,-68909708
1587772778.359968669,1,-6452,-7662832,-68920890
1587772779.363411069,1,-2909,-7597145,-68912534
1587772780.366867325,1,-4111,-7512722,-68899263
1587772781.370307526,1,-3921,-7582125,-68907004
1587772782.373754104,1,-4111,-7668353,-68921627
1587772783.377223310,1,-4649,-7601579,-68912411
1587772784.380660002,1,-2593,-7530055,-68902089
1587772785.384099698,1,-4459,-7572293,-68905898
1587772786.387574842,1,-3795,-7627798,-68914009
1587772787.391005866,1,-5693,-7610429,-68914500
1587772788.394472654,1,-3637,-7581319,-68908970
1587772789.397918649,1,-2087,-7556064,-68902949
1587772790.401351315,1,-3700,-7588574,-68909216
1587772791.404788709,1,-4111,-7638699,-68916097
1587772792.408248692,1,-2625,-7595708,-68910568
1587772793.411707975,1,-2973,-7525340,-68898648
1587772794.415153925,1,-3036,-7584631,-68908725
1587772795.418600177,1,-4174,-7669247,-68919907
1587772796.422036956,1,-1644,-7598021,-68911920
1587772797.425503170,1,-5092,-7512704,-68897420
1587772798.428938529,1,-3795,-7579531,-68906021
1587772799.432400285,1,-3637,-7658907,-68917695
1587772800.435845531,1,-1138,-7603945,-68913025
1587772801.439300260,1,-2498,-7557308,-68905038
1587772802.442743040,1,-4744,-7563582,-68904301
1587772803.446207784,1,-1676,-7593499,-68909708
1587772804.449649999,1,-3352,-7632828,-68917081
1587772805.453087628,1,-2403,-7595778,-68912411
1587772806.456544463,1,-2878,-7523150,-68900983
1587772807.459989925,1,-6863,-7584368,-68908233
1587772808.463442480,1,-4396,-7670929,-68922856
1587772809.466888427,1,-4238,-7598266,-68912903
1587772810.470333135,1,-4522,-7514299,-68901720
1587772811.473786503,1,-2593,-7578462,-68908602
1587772812.477237220,1,-4206,-7656313,-68919784
1587772813.480692602,1,-6578,-7604769,-68915237
1587772814.484140595,1,-2720,-7552120,-68906513
1587772815.487572160,1,-695,-7567473,-68907987
1587772816.491029542,1,-4048,-7608502,-68913640
1587772817.494463710,1,-347,-7615442,-68917081
1587772818.497932568,1,-3605,-7588855,-68912411
1587772819.501387232,1,-1043,-7552348,-68905653
1587772820.504824256,1,-1486,-7588294,-68912534
1587772821.508293924,1,-5060,-7638524,-68921381
1587772822.511719731,1,-3067,-7595900,-68915237
1587772823.515181668,1,-1233,-7529179,-68904424
1587772824.518642755,1,-2878,-7585332,-68911797
1587772825.522072976,1,-4111,-7666127,-68930720
1587772826.525536976,1,126,-7598179,-68917818
1587772827.528981183,1,-2213,-7513283,-68902949
1587772828.532421940,1,-1929,-7583071,-68911182
1587772829.535894290,1,-4839,-7670561,-68923347
1587772830.539320210,1,-3921,-7600212,-68916097
1587772831.542787398,1,-1075,-7521625,-68906021
1587772832.546213445,1,-5123,-7576920,-68912288
1587772833.549665328,1,-3795,-7650161,-68920644
1587772834.553134222,1,-3447,-7605137,-68918186
1587772835.556566204,1,-3226,-7546705,-68908848
1587772836.560020113,1,-4554,-7570786,-68911182
1587772837.563468568,1,-3320,-7630041,-68921013
1587772838.566920199,1,-5819,-7608887,-68924085
1587772839.570376704,1,-3384,-7559954,-68911920
1587772840.573814755,1,-2878,-7568437,-68911305
1587772841.577267183,1,-4744,-7621664,-68918801
1587772842.580702892,1,-4016,-7609728,-68921258
1587772843.584154373,1,-3953,-7567105,-68914623
1587772844.587608180,1,-5313,-7566159,-68912780
1587772845.591060603,1,-3732,-7609781,-68920153
1587772846.594507879,1,-3320,-7614110,-68922364
1587772847.597963830,1,-1707,-7583825,-68918555
1587772848.601419391,1,-4048,-7558430,-68913148
1587772849.604881747,1,-3985,-7592202,-68917572
1587772850.608288219,1,-2182,-7628131,-68925068
1587772851.611761898,1,-4427,-7595077,-68920153
1587772852.615202471,1,-4427,-7540220,-68912534
1587772853.618646272,1,-2973,-7586752,-68919169
1587772854.622110312,1,-5946,-7658556,-68930597
1587772855.625550094,1,-6958,-7597741,-68922979
1587772856.629004627,1,-4174,-7515561,-68910076
1587772857.632424679,1,-6357,-7584228,-68918309
1587772858.635907055,1,-8096,-7671403,-68932072
1587772859.639350350,1,-4048,-7601088,-68924208
1587772860.642802275,1,-3953,-7527076,-68914131
1587772861.646232235,1,-4174,-7573572,-68918924
1587772862.649711988,1,-3194,-7622365,-68925559
1587772863.653143041,1,-6515,-7615582,-68928263
1587772864.656592043,1,-3257,-7592903,-68923593
1587772865.660016346,1,-3700,-7540851,-68914992
1587772866.663510260,1,-2973,-7586419,-68921381
1587772867.666949823,1,-4048,-7667810,-68935513
1587772868.670399594,1,-4206,-7599178,-68926419
1587772869.673842849,1,-3320,-7514807,-68914377
1587772870.677296850,1,-3415,-7579373,-68921750
1587772871.680780953,1,-3447,-7650441,-68933547
1587772872.684194992,1,-5092,-7608624,-68929737
1587772873.687649499,1,-5661,-7575763,-68925314
1587772874.691091211,1,-6547,-7559113,-68922610
1587772875.694547936,1,-4649,-7590082,-68926911
1587772876.698002697,1,-3574,-7643869,-68936496
1587772877.701472914,1,-4775,-7597881,-68930229
1587772878.704854519,1,-3384,-7519066,-68917572
1587772879.708338943,1,-6294,-7584964,-68928140
1587772880.711783812,1,-3542,-7672209,-68941657
1587772881.715248125,1,-5756,-7602543,-68932072
1587772882.718726345,1,-4744,-7533332,-68921627
1587772883.722107613,1,-3194,-7571802,-68925068
1587772884.725583369,1,-4174,-7609676,-68932564
1587772885.729017191,1,-5977,-7623364,-68935758
1587772886.732528809,1,-1929,-7597005,-68932072
1587772887.735916477,1,-6199,-7526865,-68922119
1587772888.739401450,1,-3668,-7586173,-68929614
1587772889.742836835,1,-6357,-7671666,-68943254
1587772890.746288810,1,-6072,-7603699,-68936373
1587772891.749726049,1,-4174,-7548720,-68927648
1587772892.753196056,1,-4617,-7566562,-68928631
1587772893.756625722,1,-4396,-7593920,-68933301
1587772894.760083572,1,-7401,-7643308,-68942025
1587772895.763523599,1,-3858,-7598512,-68935636
1587772896.766983306,1,-2973,-7517121,-68924576
1587772897.770448208,1,-2720,-7584456,-68933424
1587772898.773881715,1,-4807,-7667179,-68945466
1587772899.777322789,1,-4269,-7606293,-68938093
1587772900.780768205,1,-2941,-7561181,-68932686
1587772901.784218883,1,-5092,-7563758,-68931335
1587772902.787659687,1,-4870,-7591151,-68935881
1587772903.791123324,1,-3668,-7649951,-68945958
1587772904.794566157,1,-2308,-7599879,-68939568
1587772905.798019410,1,-4744,-7514614,-68927280
1587772906.801462573,1,-4680,-7582142,-68936496
1587772907.804926304,1,-3921,-7651984,-68945712
1587772908.808362441,1,-4364,-7611902,-68942394
1587772909.811827641,1,-3352,-7589994,-68939445
1587772910.815253435,1,-2498,-7545636,-68931703
1587772911.818734326,1,-5946,-7587996,-68938093
1587772912.822171887,1,-6262,-7671490,-68950381
1587772913.825609275,1,-4617,-7601316,-68943991
1587772914.829069104,1,-4269,-7525481,-68932072
1587772915.832503632,1,-2751,-7573853,-68937479
1587772916.835958756,1,-4522,-7609869,-68943746
1587772917.839403290,1,-2814,-7628341,-68949644
1587772918.842850690,1,-4238,-7598897,-68943377
1587772919.846312429,1,-3795,-7522168,-68931826
1587772920.849765352,1,-1707,-7586016,-68941411
1587772921.853230209,1,-4522,-7669492,-68954068
1587772922.856672388,1,-1423,-7607818,-68946818
1587772923.860119000,1,-4080,-7574711,-68940797
1587772924.863533664,1,-4744,-7556379,-68938830
1587772925.866981652,1,-4111,-7588802,-68942885
1587772926.870459122,1,-3827,-7668791,-68956525
1587772927.873900572,1,-5724,-7601544,-68947555
1587772928.877332389,1,-4143,-7522010,-68935758
1587772929.880793489,1,-4333,-7575851,-68943008
1587772930.884293537,1,-2625,-7615214,-68949030
1587772931.887692398,1,-3036,-7626694,-68952102
1587772932.891147910,1,-822,-7599213,-68948292
1587772933.894605894,1,-4269,-7522834,-68937356
1587772934.898039553,1,-4048,-7586612,-68945712
1587772935.901492709,1,-4934,-7670246,-68959352
1587772936.904930143,1,-4491,-7608239,-68952716
1587772937.908418978,1,-4301,-7569839,-68946818
1587772938.911843011,1,-5724,-7560796,-68944360
1587772939.915291351,1,-2150,-7590292,-68949644
1587772940.918772038,1,-3162,-7659625,-68961072
1587772941.922152941,1,-3953,-7601176,-68953085
1587772942.925654650,1,-3921,-7516122,-68940797
1587772943.929072149,1,-6167,-7584719,-68949521
1587772944.932543338,1,-3447,-7665707,-68963529
1587772945.936008169,1,-3827,-7608467,-68956648
1587772946.939439828,1,-3289,-7556467,-68949644
1587772947.942863250,1,-3510,-7569944,-68949890
1587772948.946334756,1,-4522,-7605294,-68955788
1587772949.949785237,1,-2909,-7626256,-68960703
1587772950.953276237,1,-2213,-7598775,-68957017
1587772951.956690322,1,-3637,-7540255,-68947555
1587772952.960109787,1,-4712,-7590502,-68967830
1587772953.963577315,1,-6894,-7669492,-68962546
1587772954.967030977,1,-3479,-7602087,-68954928
1587772955.970484384,1,-3447,-7516612,-68945343
1587772956.973915301,1,-2498,-7584403,-68955174
1587772957.977382047,1,-3827,-7662289,-68965618
1587772958.980845039,1,-5724,-7610132,-68960580
1587772959.984272948,1,-5693,-7568945,-68955296
1587772960.987745608,1,-8666,-7565054,-68952593
1587772961.991159953,1,-1581,-7593797,-68959229
1587772962.994590828,1,-4048,-7649004,-68967707
1587772963.998078314,1,-3352,-7601333,-68961563
1587772965.001546870,1,-2593,-7518383,-68949767
1587772966.004934253,1,-4680,-7586401,-68958491
1587772967.008398572,1,-6041,-7666618,-68970534
1587772968.011882379,1,-4522,-7610465,-68965618
1587772969.015307243,1,-5408,-7577743,-68959720
1587772970.018783469,1,-7780,-7558763,-68955542
1587772971.022198093,1,-3668,-7590800,-68961686
1587772972.025666469,1,-8128,-7668301,-68974220
1587772973.029111490,1,-2878,-7603226,-68965864
1587772974.032584541,1,-3574,-7520538,-68954313
1587772975.036001159,1,-6894,-7579513,-68960703
1587772976.039469976,1,-6041,-7625572,-68968936
1587772977.042917446,1,-5756,-7623784,-68970779
1587772978.046349176,1,-2498,-7600755,-68967093
1587772979.049817336,1,-6388,-7528320,-68956648
1587772980.053263382,1,-3036,-7588627,-68965618
1587772981.056741116,1,-7432,-7673576,-68977538
1587772982.060164199,1,-1802,-7609676,-68970534
1587772983.063603914,1,-2372,-7577445,-68966233
1587772984.067055589,1,-3890,-7555468,-68961563
1587772985.070518582,1,-4048,-7590818,-68967216
1587772986.073967728,1,-4206,-7676065,-68981347
1587772987.077404738,1,-5882,-7605803,-68971517
1587772988.080859379,1,-4364,-7546039,-68964635
1587772989.084323794,1,-2435,-7569208,-68965864
1587772990.087765158,1,-2435,-7593762,-68970165
1587772991.091195968,1,-3036,-7663481,-68981593
1587772992.094646097,1,-1771,-7604208,-68975940
1587772993.098112704,1,-1771,-7524184,-68962792
1587772994.101557155,1,-3289,-7576850,-68968936
1587772995.105015271,1,-2182,-7606469,-68974220
1587772996.108462085,1,-4680,-7642905,-68982084
1587772997.111908029,1,-2846,-7603104,-68976923
1587772998.115341463,1,-2308,-7518102,-68964267
1587772999.118808690,1,-6072,-7585490,-68973237
1587773000.122233316,1,-5060,-7648619,-68981839
1587773001.125721681,1,-7148,-7618158,-68980487
1587773002.129147104,1,-5566,-7597898,-68978767
1587773003.132597985,1,-5851,-7542165,-68969674
1587773004.136048838,1,-2593,-7591046,-68976432
1587773005.139565153,1,-6894,-7677870,-68989580
1587773006.143013849,1,-6072,-7606311,-68980610
1587773007.146398797,1,-3352,-7532631,-68971025
1587773008.149834549,1,-4997,-7576955,-68976186
1587773009.153285372,1,-2941,-7612603,-68980979
1587773010.156760747,1,-5187,-7632057,-68986140
1587773011.160184990,1,-6926,-7602543,-68982453
1587773012.163632937,1,-3637,-7526480,-68970779
1587773013.167110543,1,-3890,-7589977,-68979258
1587773014.170537949,1,-5946,-7673961,-68992406
1587773015.173999274,1,-6325,-7611586,-68986631
1587773016.177453425,1,-4080,-7576692,-68980241
1587773017.180877910,1,-2403,-7561181,-68976923
1587773018.184321282,1,-1644,-7593026,-68982084
1587773019.187782923,1,-3226,-7671262,-68995356
1587773020.191237103,1,-3352,-7605592,-68985894
1587773021.194661878,1,-1423,-7525884,-68975695
1587773022.198114032,1,-3352,-7579145,-68983436
1587773023.201588168,1,-3637,-7612550,-68987491
1587773024.205031593,1,-4680,-7638121,-68993758
1587773025.208464117,1,-3384,-7604190,-68988597
1587773026.211934280,1,-2783,-7520994,-68976063
1587773027.215361920,1,-4269,-7588224,-68984296
1587773028.218811660,1,-5187,-7659870,-68996953
1587773029.222266472,1,-4269,-7616984,-68991915
1587773030.225710696,1,-2372,-7596689,-68989580
1587773031.229174614,1,-2308,-7546933,-68981470
1587773032.232620140,1,-664,-7592343,-68988351
1587773033.236097667,1,-3763,-7678396,-69002237
1587773034.239539991,1,-2150,-7607117,-68992898
1587773035.242946008,1,-2403,-7530809,-68981224
1587773036.246443459,1,-4048,-7580495,-68987123
1587773037.249859132,1,-3890,-7630392,-68995601
1587773038.253344198,1,-5218,-7621594,-68997567
1587773039.256769720,1,-3953,-7597723,-68993758
1587773040.260233015,1,-5092,-7552243,-68986508
1587773041.263677532,1,-2024,-7593447,-68991301
1587773042.267119054,1,-4775,-7670684,-69004203
1587773043.270558655,1,-3447,-7605873,-68996462
1587773044.274005818,1,-3763,-7520188,-68983559
1587773045.277475753,1,-3194,-7588487,-68993389
1587773046.280895062,1,-5503,-7664743,-69003097
1587773047.284350918,1,-5028,-7614005,-68998919
1587773048.287848587,1,-3510,-7575675,-68992898
1587773049.291261714,1,-4775,-7567929,-68990809
1587773050.294656611,1,-3574,-7596969,-68996093
1587773051.298131275,1,-4522,-7655051,-69006415
1587773052.301598792,1,-4048,-7605557,-68999656
1587773053.305069897,1,-2625,-7522641,-68987491
1587773054.308528306,1,-2814,-7590064,-68995847
1587773055.311942011,1,-3226,-7667564,-69008012
1587773056.315463791,1,-5693,-7615319,-69003711
1587773057.318859113,1,-3289,-7589048,-68999534
1587773058.322346129,1,-2087,-7554907,-68994004
1587773059.325739840,1,-4238,-7593710,-68999656
1587773060.329171143,1,-3921,-7678501,-69012313
1587773061.332691007,1,-4016,-7609466,-69003466
1587773062.336125400,1,-1360,-7557045,-68996339
1587773063.339539573,1,-2846,-7566895,-68997567
1587773064.342966927,1,-2656,-7594638,-69001868
1587773065.346393259,1,-1454,-7678045,-69014402
1587773066.349912925,1,-5503,-7609851,-69006538
1587773067.353349724,1,-1929,-7567228,-69000271
1587773068.356808112,1,-4301,-7559569,-68997567
1587773069.360239363,1,-6452,-7593972,-69002728
1587773070.363714497,1,-4807,-7679237,-69016245
1587773071.367127758,1,-6673,-7614092,-69008872
1587773072.370588799,1,-4775,-7594183,-69004817
1587773073.374068246,1,-5028,-7543340,-68997813
1587773074.377483212,1,-5028,-7592938,-69002728
1587773075.380945668,1,-7622,-7675767,-69016000
1587773076.384397239,1,-3668,-7615442,-69010716
1587773077.387839376,1,-6072,-7589451,-69007398
1587773078.391287419,1,-7084,-7557308,-69000394
1587773079.394725789,1,-1549,-7594761,-69006906
1587773080.398187782,1,-4143,-7673681,-69020669
1587773081.401644521,1,-5471,-7607906,-69010593
1587773082.405082001,1,-3668,-7523255,-68999165
1587773083.408540158,1,-4238,-7588189,-69008750
1587773084.412001081,1,-5376,-7658784,-69017720
1587773085.415437336,1,-7021,-7617808,-69014402
1587773086.418886863,1,-3447,-7588136,-69009978
1587773087.422330954,1,-5123,-7564126,-69004940
1587773088.425779931,1,-6831,-7596829,-69011084
1587773089.429236522,1,-4143,-7660975,-69020669
1587773090.432695710,1,-5250,-7607047,-69014156
1587773091.436127707,1,-4522,-7525078,-69002237
1587773092.439576213,1,-5471,-7592693,-69011576
1587773093.443033482,1,-6009,-7678290,-69024970
1587773094.446467819,1,-4427,-7612165,-69016368
1587773095.449935077,1,-3605,-7548808,-69008135
1587773096.453374283,1,-4143,-7578953,-69011453
1587773097.456828030,1,-5060,-7620612,-69016491
1587773098.460273183,1,-5882,-7627587,-69020423
1587773099.463726781,1,-3352,-7601789,-69016614
1587773100.467173744,1,-4396,-7556291,-69009487
1587773101.470636254,1,-3194,-7596514,-69015017
1587773102.474070149,1,-4712,-7662272,-69027059
1587773103.477526711,1,-4554,-7607485,-69019440
1587773104.480967569,1,-1138,-7527005,-69007889
1587773105.484425583,1,-3131,-7593780,-69017105
1587773106.487856856,1,-5882,-7680481,-69029516
1587773107.491323890,1,-5250,-7611937,-69022758
1587773108.494766260,1,-5218,-7543620,-69012682
1587773109.498222299,1,-9899,-7580793,-69015508
1587773110.501675184,1,-7748,-7623574,-69022881
1587773111.505115163,1,-4206,-7629515,-69026936
1587773112.508568684,1,-4680,-7604243,-69021529
1587773113.511996800,1,-2403,-7547266,-69012928
1587773114.515474113,1,-3036,-7596128,-69020915
1587773115.518913528,1,-2720,-7678360,-69033326
1587773116.522360168,1,-5376,-7609623,-69025830
1587773117.525812680,1,-5756,-7526462,-69012559
1587773118.529266762,1,-6009,-7588312,-69020669
1587773119.532707815,1,-5345,-7657978,-69030991
1587773120.536150127,1,-3953,-7618824,-69028288
1587773121.539611996,1,-6452,-7584035,-69023495
1587773122.543047753,1,-5313,-7570014,-69019440
1587773123.546509185,1,-4080,-7601053,-69026322
1587773124.549947729,1,-8476,-7650003,-69033694
1587773125.553396052,1,-6705,-7607625,-69028165
1587773126.556844094,1,-4491,-7533017,-69016000
1587773127.560303602,1,-4301,-7595304,-69024601
1587773128.563748251,1,-6230,-7682374,-69037504
1587773129.567192049,1,-4870,-7611639,-69028902
1587773130.570660023,1,-3352,-7537206,-69020792
1587773131.574098949,1,-5629,-7583282,-69024233
1587773132.577544172,1,-5313,-7626851,-69032588
1587773133.580980644,1,-5028,-7631478,-69035169
1587773134.584437263,1,-5218,-7606644,-69030377
1587773135.587879138,1,-5155,-7540027,-69021161
1587773136.591330948,1,-4174,-7596286,-69029762
1587773137.594794408,1,-6357,-7682935,-69043402
1587773138.598217165,1,-5819,-7613199,-69034555
1587773139.601687584,1,-6294,-7552681,-69025461
