RocketLogger CSV File
File Version,3
Block Size,1
Block Count,653                 
Sample Count,653                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 23:41:28 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587771995.798297061,1,-27010,-9584443,-65031467
1587771996.801723556,1,-30078,-9594835,-65036136
1587771997.805191800,1,-26219,-9558662,-65030607
1587771998.808625782,1,-27991,-9481775,-65020285
1587771999.812068115,1,-30394,-9526501,-65027658
1587772000.815504288,1,-28149,-9548093,-65030730
1587772001.818964740,1,-28528,-9634357,-65045475
1587772002.822425795,1,-28212,-9565129,-65036505
1587772003.825867886,1,-31501,-9545430,-65036136
1587772004.829326366,1,-28497,-9495708,-65050268
1587772005.832774100,1,-27738,-9545465,-65032941
1587772006.836221443,1,-30363,-9614447,-65038963
1587772007.839667913,1,-28465,-9577011,-65039208
1587772008.843116282,1,-28022,-9557978,-65038102
1587772009.846578368,1,-27263,-9474712,-65027903
1587772010.850025772,1,-27516,-9541626,-65038471
1587772011.853461441,1,-29192,-9584495,-65045967
1587772012.856928889,1,-29129,-9592189,-65049530
1587772013.860362434,1,-26915,-9559959,-65044738
1587772014.863816040,1,-27042,-9474677,-65033187
1587772015.867263822,1,-26978,-9538209,-65041789
1587772016.870702395,1,-26219,-9567653,-65046458
1587772017.874166369,1,-28338,-9606666,-65055429
1587772018.877611098,1,-29857,-9561203,-65049530
1587772019.881068658,1,-29730,-9480969,-65037488
1587772020.884518757,1,-27579,-9532635,-65045229
1587772021.887954259,1,-27896,-9552808,-65049653
1587772022.891409124,1,-30426,-9631903,-65062924
1587772023.894870467,1,-29730,-9564796,-65054077
1587772024.898308572,1,-27453,-9530217,-65049653
1587772025.901732516,1,-29382,-9506574,-65046335
1587772026.905190650,1,-27991,-9549355,-65053340
1587772027.908650669,1,-26789,-9622754,-65065996
1587772028.912104898,1,-30774,-9581060,-65062064
1587772029.915558706,1,-28338,-9561711,-65059729
1587772030.918993370,1,-28149,-9477376,-65048793
1587772031.922451791,1,-28275,-9538962,-65057763
1587772032.925894438,1,-27042,-9560362,-65073984
1587772033.929318214,1,-30015,-9626926,-65070543
1587772034.932779866,1,-24638,-9565462,-65063662
1587772035.936256156,1,-28813,-9521191,-65069068
1587772036.939689165,1,-28845,-9515442,-65057026
1587772037.943147877,1,-27137,-9551301,-65063907
1587772038.946596277,1,-32102,-9633340,-65076195
1587772039.950040676,1,-28781,-9577695,-65071649
1587772040.953514308,1,-28971,-9562658,-65071526
1587772041.956923391,1,-28655,-9478725,-65059115
1587772042.960403209,1,-30046,-9541854,-65067348
1587772043.963851642,1,-28655,-9561641,-65074229
1587772044.967297288,1,-29224,-9630396,-65084551
1587772045.970736381,1,-29192,-9567688,-65078162
1587772046.974203896,1,-28022,-9533740,-65072509
1587772047.977663213,1,-26346,-9507643,-65068945
1587772048.981110402,1,-28592,-9552160,-65077670
1587772049.984543107,1,-27579,-9617164,-65088606
1587772050.987985992,1,-29414,-9591611,-65087500
1587772051.991440010,1,-27263,-9565847,-65084183
1587772052.994901484,1,-26219,-9487541,-65073369
1587772053.998345177,1,-28497,-9534230,-65079267
1587772055.001772275,1,-29793,-9555735,-65084674
1587772056.005228835,1,-28307,-9642436,-65099789
1587772057.008692052,1,-30363,-9574838,-65091556
1587772058.012133190,1,-27959,-9560835,-65091064
1587772059.015590216,1,-28085,-9490398,-65079882
1587772060.019031361,1,-27295,-9551704,-65089958
1587772061.022471752,1,-29509,-9597587,-65096594
1587772062.025936785,1,-28750,-9600637,-65100157
1587772063.029383327,1,-27579,-9567968,-65097577
1587772064.032818876,1,-24290,-9484982,-65086640
1587772065.036259152,1,-29635,-9542327,-65094382
1587772066.039707058,1,-28497,-9564235,-65099420
1587772067.043183744,1,-29224,-9627364,-65109865
1587772068.046619426,1,-28338,-9569966,-65103844
1587772069.050067218,1,-28813,-9497461,-65093399
1587772070.053501308,1,-27959,-9538069,-65097945
1587772071.056975716,1,-26378,-9560607,-65103844
1587772072.060426833,1,-27738,-9637108,-65115272
1587772073.063881462,1,-28307,-9571561,-65109250
1587772074.067323800,1,-26694,-9506995,-65099911
1587772075.070771921,1,-28149,-9535422,-65102861
1587772076.074212756,1,-25018,-9559976,-65108636
1587772077.077673477,1,-31059,-9642717,-65123013
1587772078.081114476,1,-28876,-9573524,-65114780
1587772079.084572849,1,-28180,-9524118,-65109250
1587772080.088012861,1,-28876,-9530252,-65109373
1587772081.091480465,1,-27168,-9559994,-65115026
1587772082.094913390,1,-27801,-9646853,-65129526
1587772083.098369449,1,-29129,-9576608,-65122276
1587772084.101807062,1,-27231,-9547901,-65117975
1587772085.105248154,1,-26504,-9516617,-65113305
1587772086.108719521,1,-27200,-9559485,-65120064
1587772087.112163866,1,-29825,-9642874,-65133335
1587772088.115600288,1,-29129,-9583303,-65128666
1587772089.119064422,1,-30236,-9568371,-65126208
1587772090.122508810,1,-29192,-9494832,-65115394
1587772091.125964408,1,-28876,-9557470,-65124488
1587772092.129418927,1,-29667,-9614780,-65133335
1587772093.132862961,1,-26441,-9596623,-65134687
1587772094.136303748,1,-29034,-9572367,-65132106
1587772095.139767842,1,-28750,-9487506,-65120924
1587772096.143210155,1,-27674,-9551686,-65129157
1587772097.146667732,1,-27832,-9581481,-65134318
1587772098.150104481,1,-27674,-9617900,-65143043
1587772099.153566604,1,-26725,-9573962,-65137021
1587772100.157011919,1,-26789,-9490573,-65125594
1587772101.160476430,1,-28307,-9549934,-65134441
1587772102.163895696,1,-27168,-9578834,-65139725
1587772103.167357037,1,-27105,-9616673,-65147589
1587772104.170807315,1,-27548,-9574453,-65142182
1587772105.174242265,1,-25935,-9489381,-65130632
1587772106.177694044,1,-25302,-9554806,-65138742
1587772107.181140259,1,-27516,-9599936,-65148081
1587772108.184608944,1,-27326,-9601618,-65151890
1587772109.188037392,1,-25713,-9574558,-65147589
1587772110.191490394,1,-25682,-9492483,-65135178
1587772111.194938639,1,-26504,-9560397,-65146237
1587772112.198388663,1,-27263,-9632937,-65157911
1587772113.201836692,1,-27042,-9588193,-65152259
1587772114.205294822,1,-26378,-9568949,-65149924
1587772115.208769292,1,-25112,-9514899,-65143657
1587772116.212188043,1,-28180,-9564515,-65152382
1587772117.215641324,1,-27864,-9651900,-65165407
1587772118.219086412,1,-28212,-9580937,-65156068
1587772119.222544911,1,-26757,-9526747,-65149187
1587772120.225982292,1,-26599,-9542730,-65149924
1587772121.229434800,1,-27390,-9569195,-65155085
1587772122.232874575,1,-29256,-9633568,-65167004
1587772123.236339845,1,-29604,-9577905,-65159386
1587772124.239819750,1,-29540,-9492921,-65149555
1587772125.243227539,1,-25460,-9557049,-65157174
1587772126.246657332,1,-28117,-9604966,-65165038
1587772127.250125701,1,-28718,-9600514,-65166390
1587772128.253572666,1,-25935,-9576521,-65164055
1587772129.257030995,1,-29224,-9498074,-65152013
1587772130.260468392,1,-29319,-9564288,-65164055
1587772131.263935850,1,-27137,-9641332,-65174377
1587772132.267375103,1,-28781,-9589525,-65170568
1587772133.270833995,1,-27864,-9570089,-65168233
1587772134.274285526,1,-25492,-9519298,-65159877
1587772135.277730861,1,-27200,-9567004,-65166759
1587772136.281156062,1,-27295,-9655195,-65181381
1587772137.284622103,1,-27611,-9583303,-65172534
1587772138.288086342,1,-25555,-9530760,-65165898
1587772139.291526400,1,-26061,-9543256,-65167373
1587772140.294959721,1,-27516,-9570001,-65171428
1587772141.298436809,1,-29098,-9645994,-65184453
1587772142.301886759,1,-25302,-9581007,-65176958
1587772143.305317968,1,-26251,-9505295,-65166144
1587772144.308769436,1,-25966,-9551599,-65172288
1587772145.312212746,1,-26852,-9575644,-65178678
1587772146.315665252,1,-27959,-9635251,-65188508
1587772147.319111791,1,-27864,-9580885,-65181013
1587772148.322559015,1,-25587,-9498127,-65170199
1587772149.326014387,1,-26346,-9556331,-65176958
1587772150.329456597,1,-27042,-9586248,-65182610
1587772151.332919622,1,-27927,-9621668,-65191703
1587772152.336352328,1,-27991,-9580990,-65185436
1587772153.339808134,1,-25903,-9495691,-65174131
1587772154.343252146,1,-26504,-9561816,-65182242
1587772155.346693698,1,-30837,-9610609,-65189860
1587772156.350154622,1,-29983,-9604492,-65192441
1587772157.353620834,1,-26314,-9580429,-65189860
1587772158.357048905,1,-30331,-9502123,-65179047
1587772159.360509932,1,-28718,-9568231,-65188631
1587772160.363953518,1,-30268,-9648378,-65200551
1587772161.367400978,1,-28338,-9591996,-65195881
1587772162.370848923,1,-25397,-9565287,-65191703
1587772163.374314502,1,-26978,-9534844,-65186665
1587772164.377752496,1,-24417,-9571684,-65192195
1587772165.381202519,1,-29382,-9653723,-65206818
1587772166.384657218,1,-27168,-9583882,-65198093
1587772167.388094018,1,-25302,-9501825,-65186174
1587772168.391539137,1,-25429,-9560905,-65192564
1587772169.395003317,1,-25049,-9614570,-65202025
1587772170.398447534,1,-27326,-9599182,-65203869
1587772171.401892815,1,-25081,-9576293,-65200674
1587772172.405334787,1,-25081,-9531374,-65193178
1587772173.408797067,1,-27073,-9573226,-65199814
1587772174.412242328,1,-27896,-9648483,-65212470
1587772175.415686890,1,-26694,-9584057,-65204606
1587772176.419143836,1,-27010,-9498968,-65192932
1587772177.422595088,1,-27453,-9569160,-65203377
1587772178.426032098,1,-26789,-9650481,-65215788
1587772179.429491115,1,-28370,-9591979,-65210996
1587772180.432933135,1,-26820,-9543081,-65203377
1587772181.436391148,1,-27200,-9552861,-65205712
1587772182.439835280,1,-25650,-9585529,-65210996
1587772183.443282274,1,-27168,-9615446,-65216525
1587772184.446744039,1,-26188,-9583408,-65212962
1587772185.450178212,1,-26504,-9519018,-65203008
1587772186.453637016,1,-25903,-9574102,-65211241
1587772187.457079775,1,-28528,-9657964,-65225618
1587772188.460531781,1,-28497,-9586686,-65217263
1587772189.463984238,1,-26536,-9502368,-65205097
1587772190.467434627,1,-28465,-9567337,-65214436
1587772191.470881562,1,-26093,-9637792,-65224881
1587772192.474329132,1,-29066,-9597570,-65222301
1587772193.477780400,1,-25713,-9570194,-65218737
1587772194.481228992,1,-25777,-9541539,-65215174
1587772195.484676852,1,-26156,-9576416,-65220826
1587772196.488128365,1,-25777,-9651778,-65234097
1587772197.491579654,1,-25587,-9587755,-65227462
1587772198.495030936,1,-25713,-9502876,-65215542
1587772199.498467169,1,-27295,-9568091,-65222178
1587772200.501918636,1,-28117,-9630431,-65233360
1587772201.505381070,1,-25524,-9602179,-65231517
1587772202.508821122,1,-27611,-9580867,-65228690
1587772203.512274149,1,-26567,-9530497,-65220580
1587772204.515718124,1,-26978,-9576608,-65229919
1587772205.519173372,1,-25650,-9661995,-65242945
1587772206.522624365,1,-28465,-9590945,-65234343
1587772207.526058711,1,-27769,-9522751,-65225127
1587772208.529515790,1,-25618,-9558819,-65229182
1587772209.532970333,1,-26188,-9585442,-65234957
1587772210.536406643,1,-25713,-9637406,-65244788
1587772211.539866803,1,-26725,-9588894,-65238398
1587772212.543303571,1,-28338,-9504348,-65227585
1587772213.546764187,1,-27263,-9569475,-65235818
1587772214.550213072,1,-28560,-9619319,-65244788
1587772215.553668913,1,-30141,-9610995,-65245034
1587772216.557110513,1,-25081,-9587948,-65242576
1587772217.560565837,1,-24764,-9511446,-65231640
1587772218.564007852,1,-28876,-9575697,-65240979
1587772219.567462935,1,-28085,-9653460,-65251915
1587772220.570909164,1,-26283,-9601110,-65247368
1587772221.574351310,1,-25492,-9581516,-65244419
1587772222.577808607,1,-27073,-9529709,-65237046
1587772223.581256889,1,-28623,-9578449,-65244296
1587772224.584699717,1,-29161,-9665255,-65257690
1587772225.588167884,1,-25935,-9596816,-65251546
1587772226.591610903,1,-24132,-9564883,-65246754
1587772227.595049470,1,-26567,-9541924,-65241962
1587772228.598506006,1,-24227,-9579710,-65249089
1587772229.601942216,1,-29161,-9666342,-65262851
1587772230.605430901,1,-27168,-9597324,-65254004
1587772231.608833836,1,-24195,-9565111,-65249703
1587772232.612291545,1,-24638,-9541504,-65245157
1587772233.615754415,1,-24796,-9580376,-65252038
1587772234.619185722,1,-24828,-9666833,-65265309
1587772235.622668004,1,-27706,-9597797,-65259042
1587772236.626102245,1,-24353,-9567337,-65254373
1587772237.629542732,1,-25713,-9540890,-65250809
1587772238.632995020,1,-26472,-9580815,-65255601
