RocketLogger CSV File
File Version,3
Block Size,1
Block Count,626                 
Sample Count,626                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Sat Apr 25 00:43:41 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587775797.595711507,1,59587,-985490,-79960255
1587775798.599167817,1,60030,-956029,-79957552
1587775799.602628999,1,59398,-912529,-79950793
1587775800.606061470,1,60473,-968788,-79958780
1587775801.609510062,1,59745,-1009308,-79963450
1587775802.612964005,1,61675,-1038559,-79970823
1587775803.616442190,1,59113,-984456,-79965907
1587775804.619828668,1,60821,-948878,-79961852
1587775805.623305474,1,60441,-914352,-79957797
1587775806.626758419,1,62718,-968683,-79964433
1587775807.630201477,1,61264,-1006083,-79969225
1587775808.633656438,1,60283,-1041083,-79977950
1587775809.637109125,1,61327,-984386,-79971191
1587775810.640546704,1,62529,-950105,-79965785
1587775811.644000835,1,62687,-914650,-79960746
1587775812.647439951,1,61991,-969331,-79967628
1587775813.650898785,1,59777,-1014163,-79975124
1587775814.654339276,1,58638,-1033161,-79981022
1587775815.657790112,1,57500,-983772,-79974755
1587775816.661264733,1,59492,-932509,-79969225
1587775817.664687100,1,61801,-926375,-79967628
1587775818.668126245,1,60789,-971013,-79973649
1587775819.671580616,1,59113,-1039768,-79984094
1587775820.675035447,1,59208,-1014443,-79983111
1587775821.678488922,1,54938,-982616,-79979301
1587775822.681936662,1,59398,-899735,-79969840
1587775823.685402115,1,58797,-944129,-79973035
1587775824.688830236,1,59144,-972749,-79979301
1587775825.692294015,1,60378,-1063253,-79990852
1587775826.695733163,1,60947,-998424,-79984954
1587775827.699179260,1,62118,-981582,-79983848
1587775828.702617136,1,61770,-890569,-79972297
1587775829.706078949,1,59872,-953154,-79981268
1587775830.709525794,1,58607,-973380,-79983234
1587775831.712986267,1,55349,-1067442,-79996259
1587775832.716424808,1,56488,-994831,-79989992
1587775833.719872646,1,54527,-981529,-79988272
1587775834.723341810,1,58132,-889360,-79976967
1587775835.726772804,1,56393,-952681,-79983971
1587775836.730226026,1,51649,-973169,-79987043
1587775837.733667222,1,52218,-1066776,-80000191
1587775838.737131687,1,56266,-997127,-79994662
1587775839.740556958,1,57057,-981932,-79992695
1587775840.744014595,1,55918,-889430,-79982128
1587775841.747476617,1,58322,-947791,-79987412
1587775842.750910867,1,56393,-972661,-79991344
1587775843.754381240,1,52661,-1065829,-80004000
1587775844.757800968,1,58259,-1003437,-80000314
1587775845.761264506,1,54242,-982966,-79997242
1587775846.764724959,1,58006,-893443,-79987657
1587775847.768161831,1,56077,-941219,-79990852
1587775848.771614805,1,55792,-971417,-79996505
1587775849.775058852,1,53420,-1055016,-80007441
1587775850.778508583,1,54970,-1012901,-80005229
1587775851.781961527,1,55412,-984105,-80002403
1587775852.785398420,1,55855,-909392,-79993924
1587775853.788857351,1,58449,-933455,-79995767
1587775854.792310006,1,58670,-970663,-80000314
1587775855.795766865,1,58259,-1041013,-80009899
1587775856.799226193,1,61643,-1020595,-80010513
1587775857.802660833,1,61169,-984298,-80006581
1587775858.806105695,1,64173,-918400,-79998471
1587775859.809549576,1,63604,-932614,-79998717
1587775860.813002916,1,63731,-970873,-80004984
1587775861.816453898,1,61991,-1043116,-80015060
1587775862.819889092,1,60410,-1018807,-80015428
1587775863.823331791,1,62845,-984368,-80011742
1587775864.826794634,1,62149,-917559,-80004369
1587775865.830242908,1,62750,-931738,-80004369
1587775866.833710824,1,64268,-970803,-80009284
1587775867.837124811,1,62181,-1040785,-80018378
1587775868.840593498,1,64332,-1018982,-80019483
1587775869.844039598,1,61991,-984333,-80016411
1587775870.847488044,1,60251,-916805,-80009161
1587775871.850946103,1,63857,-932912,-80008547
1587775872.854397958,1,63288,-971066,-80014200
1587775873.857845740,1,66862,-1038682,-80024399
1587775874.861268565,1,61643,-1022663,-80024644
1587775875.864734344,1,64490,-984824,-80019852
1587775876.868177550,1,62339,-932106,-80014200
1587775877.871628057,1,62782,-921520,-80012111
1587775878.875075992,1,63984,-969243,-80019483
1587775879.878532109,1,62244,-1009799,-80026488
1587775880.881979618,1,63509,-1044027,-80032877
1587775881.885431698,1,61200,-986787,-80025382
1587775882.888856750,1,66419,-962566,-80023416
1587775883.892334308,1,64015,-905080,-80014568
1587775884.895745469,1,63383,-965107,-80023661
1587775885.899227947,1,66577,-986454,-80026488
1587775886.902669791,1,62023,-1058153,-80038161
1587775887.906138801,1,61643,-989731,-80030911
1587775888.909579721,1,63256,-976131,-80029928
1587775889.913003601,1,63225,-895809,-80019729
1587775890.916476798,1,61706,-960883,-80025505
1587775891.919917072,1,62181,-977673,-80029928
1587775892.923359831,1,59524,-1064795,-80042462
1587775893.926813553,1,60916,-992238,-80036810
1587775894.930267721,1,63604,-979969,-80034229
1587775895.933721414,1,63509,-892462,-80023539
1587775896.937162585,1,61105,-958815,-80031649
1587775897.940631323,1,57911,-975868,-80035089
1587775898.944057978,1,57089,-1065952,-80047255
1587775899.947503016,1,59050,-992606,-80039267
1587775900.950969608,1,59429,-980530,-80038407
1587775901.954401265,1,59113,-892567,-80027716
1587775902.957843970,1,55317,-958868,-80035335
1587775903.961323900,1,59429,-976569,-80038653
1587775904.964733408,1,57500,-1065304,-80051310
1587775905.968220048,1,55159,-991834,-80044428
1587775906.971653786,1,57753,-977411,-80043937
1587775907.975091815,1,57500,-894670,-80031894
1587775908.978555794,1,57215,-963547,-80041479
1587775909.981998761,1,55792,-987208,-80044551
1587775910.985429278,1,54369,-1057242,-80055365
1587775911.988893161,1,56930,-987874,-80047009
1587775912.992339820,1,55223,-961006,-80044797
1587775913.995801192,1,56646,-907341,-80038530
1587775914.999244390,1,54748,-967613,-80044920
1587775916.002691488,1,53926,-1006977,-80052170
1587775917.006165039,1,52123,-1045149,-80058928
1587775918.009597694,1,59334,-986436,-80051187
1587775919.013038461,1,53736,-949421,-80047377
1587775920.016500032,1,54210,-915263,-80042708
1587775921.019935350,1,53894,-968577,-80050941
1587775922.023397988,1,54147,-1005522,-80055365
1587775923.026841119,1,52250,-1046586,-80062615
1587775924.030285865,1,52313,-987716,-80057822
1587775925.033739317,1,55254,-963197,-80056348
1587775926.037179326,1,53388,-905974,-80044920
1587775927.040643896,1,54495,-966019,-80053767
1587775928.044077226,1,54717,-992956,-80057331
1587775929.047530080,1,54590,-1051826,-80067038
1587775930.050981056,1,54179,-988242,-80061140
1587775931.054445521,1,53863,-963407,-80065072
1587775932.057888363,1,54653,-907306,-80053030
1587775933.061318348,1,52597,-966895,-80056225
1587775934.064774832,1,53736,-996566,-80061386
1587775935.068225694,1,52028,-1050301,-80070602
1587775936.071678914,1,54432,-987803,-80064335
1587775937.075147872,1,56741,-962548,-80062123
1587775938.078571580,1,53989,-907306,-80054627
1587775939.082016918,1,50858,-966702,-80062983
1587775940.085464527,1,54780,-994814,-80067038
1587775941.088923392,1,53673,-1051774,-80075640
1587775942.092366184,1,55887,-988329,-80069496
1587775943.095821609,1,56203,-967701,-80069127
1587775944.099267517,1,56013,-903819,-80057699
1587775945.102739100,1,53641,-964319,-80063106
1587775946.106166055,1,54653,-983860,-80068882
1587775947.109630817,1,56456,-1060186,-80080187
1587775948.113063630,1,58006,-991186,-80074534
1587775949.116506926,1,57943,-978147,-80071462
1587775950.119954373,1,57310,-896072,-80062615
1587775951.123415394,1,55412,-960060,-80068636
1587775952.126880164,1,55159,-977638,-80071216
1587775953.130311983,1,56962,-1064375,-80084733
1587775954.133770830,1,56171,-992185,-80078098
1587775955.137190208,1,57310,-978742,-80076377
1587775956.140634584,1,58733,-897106,-80066424
1587775957.144135826,1,58797,-962426,-80074043
1587775958.147537237,1,59651,-983650,-80076869
1587775959.150988931,1,56424,-1057102,-80087559
1587775960.154462655,1,57974,-988680,-80081661
1587775961.157903491,1,59461,-961234,-80078712
1587775962.161336380,1,60220,-914772,-80071462
1587775963.164814004,1,61422,-969874,-80080064
1587775964.168265748,1,63035,-1027991,-80086454
1587775965.171688999,1,57531,-1022435,-80089771
1587775966.175134667,1,59935,-984842,-80086085
1587775967.178596489,1,53736,-901382,-80075394
1587775968.182053716,1,51554,-947161,-80079572
1587775969.185507262,1,57405,-973432,-80084856
1587775970.188924181,1,52218,-1067635,-80096653
1587775971.192391654,1,53768,-993412,-80089648
1587775972.195830225,1,55476,-977568,-80087314
1587775973.199291327,1,54274,-902434,-80078098
1587775974.202736384,1,54369,-966930,-80085593
1587775975.206175181,1,54970,-1008747,-80091860
1587775976.209637961,1,53736,-1036351,-80098250
1587775977.213090047,1,56203,-985665,-80092720
1587775978.216535735,1,56424,-918733,-80085470
1587775979.219985772,1,54938,-937153,-80086945
1587775980.223448565,1,60125,-972626,-80090631
1587775981.226890745,1,57658,-1060764,-80103411
1587775982.230339691,1,60663,-1003910,-80098864
1587775983.233790919,1,58480,-983983,-80096653
1587775984.237221635,1,59176,-892812,-80085716
1587775985.240679087,1,58860,-952453,-80092966
1587775986.244128780,1,56709,-974414,-80096653
1587775987.247582329,1,57531,-1068336,-80108449
1587775988.251005037,1,57437,-995795,-80101568
1587775989.254488826,1,56235,-982107,-80099602
1587775990.257911846,1,59777,-892462,-80088174
1587775991.261368648,1,56772,-958903,-80098250
1587775992.264820840,1,60536,-977708,-80100585
1587775993.268268453,1,55286,-1064760,-80111890
1587775994.271715519,1,58069,-991537,-80106237
1587775995.275179772,1,61896,-976517,-80104517
1587775996.278618833,1,58702,-900454,-80093458
1587775997.282067292,1,57974,-965370,-80103042
1587775998.285515741,1,58765,-995953,-80110661
1587775999.288967109,1,58164,-1046060,-80115576
1587776000.292408173,1,59429,-986892,-80108818
1587776001.295868314,1,59429,-933788,-80103780
1587776002.299309628,1,59872,-931352,-80103903
1587776003.302769762,1,57879,-972328,-80108449
1587776004.306206701,1,56583,-1055489,-80118403
1587776005.309659828,1,57848,-1006293,-80114593
1587776006.313099880,1,56709,-984123,-80111275
1587776007.316570478,1,58069,-891778,-80101199
1587776008.320004340,1,56361,-955591,-80106360
1587776009.323446456,1,57531,-976534,-80111398
1587776010.326891609,1,57500,-1063832,-80123441
1587776011.330358446,1,57658,-990520,-80116559
1587776012.333908302,1,54210,-969138,-80114470
