RocketLogger CSV File
File Version,3
Block Size,1
Block Count,627                 
Sample Count,627                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 22:18:21 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587766790.011431646,1,-587401,-64968414,-4288294
1587766791.014900229,1,-582087,-64799691,-4281535
1587766792.018355936,1,-583890,-64794661,-4275760
1587766793.021788766,1,-584301,-64882887,-4274285
1587766794.025271353,1,-583574,-64660113,-4267035
1587766795.028700941,1,-580980,-64536554,-4258434
1587766796.032146582,1,-579399,-64270596,-4247989
1587766797.035597488,1,-578007,-64320160,-4243934
1587766798.039049214,1,-576299,-64333410,-4241476
1587766799.042490265,1,-580285,-64256015,-4236315
1587766800.045946135,1,-575572,-64100208,-4229802
1587766801.049385510,1,-573832,-63838754,-4218866
1587766802.052838860,1,-573579,-63877679,-4216777
1587766803.056287115,1,-573168,-63844976,-4213091
1587766804.059751389,1,-576141,-63951079,-4214196
1587766805.063198653,1,-573010,-63723082,-4203997
1587766806.066623886,1,-573390,-63594230,-4197239
1587766807.070083736,1,-572283,-63424929,-4190849
1587766808.073535041,1,-570163,-63459753,-4187777
1587766809.076959450,1,-568993,-63535062,-4187040
1587766810.080438764,1,-571207,-63395730,-4181879
1587766811.083886497,1,-566969,-63279830,-4176226
1587766812.087335732,1,-567127,-63026649,-4165536
1587766813.090784620,1,-569056,-63101538,-4164798
1587766814.094217388,1,-567095,-63092617,-4162341
1587766815.097670611,1,-567855,-63137098,-4161481
1587766816.101123195,1,-566495,-62960260,-4153739
1587766817.104576906,1,-564755,-62738994,-4146243
1587766818.108037307,1,-564470,-62760919,-4144032
1587766819.111472625,1,-562573,-62769454,-4143048
1587766820.114930387,1,-566937,-62850705,-4141205
1587766821.118397552,1,-563363,-62646789,-4133710
1587766822.121822903,1,-561054,-62482254,-4126705
1587766823.125268636,1,-562130,-62435530,-4123142
1587766824.128745438,1,-561181,-62445082,-4122405
1587766825.132189820,1,-561213,-62584326,-4122527
1587766826.135643775,1,-560548,-62373838,-4115523
1587766827.139077753,1,-559094,-62257903,-4109994
1587766828.142529490,1,-557259,-62144895,-4105447
1587766829.145947700,1,-555583,-62180753,-4102866
1587766830.149425743,1,-559157,-62321575,-4106061
1587766831.152866899,1,-559853,-62129139,-4097583
1587766832.156319161,1,-556532,-62044085,-4095248
1587766833.159784370,1,-553812,-61870910,-4087506
1587766834.163228733,1,-555520,-61942802,-4087383
1587766835.166669210,1,-555077,-62066992,-4089718
1587766836.170115645,1,-555804,-61915707,-4085172
1587766837.173568019,1,-554697,-61836296,-4081239
1587766838.177027185,1,-553970,-61640775,-4074358
1587766839.180464630,1,-554254,-61728897,-4074481
1587766840.183913893,1,-554602,-61864671,-4076447
1587766841.187363852,1,-553906,-61696964,-4071532
1587766842.190812831,1,-549447,-61612103,-4067354
1587766843.194256691,1,-548308,-61460134,-4060350
1587766844.197725050,1,-551598,-61525559,-4060227
1587766845.201159212,1,-551661,-61679052,-4063667
1587766846.204649047,1,-551756,-61480062,-4058138
1587766847.208062269,1,-551250,-61353015,-4052362
1587766848.211506261,1,-547518,-61298597,-4048922
1587766849.214995084,1,-550269,-61322134,-4047570
1587766850.218398283,1,-552736,-61449479,-4049413
1587766851.221860157,1,-547707,-61253450,-4041918
1587766852.225306936,1,-548435,-61051900,-4036265
1587766853.228749095,1,-546442,-61109385,-4034668
1587766854.232221504,1,-545715,-61129172,-4034422
1587766855.235676836,1,-549257,-61197752,-4035282
1587766856.239118098,1,-544987,-61054091,-4029507
1587766857.242549228,1,-545304,-60826059,-4022380
1587766858.245991252,1,-547201,-60936841,-4023731
1587766859.249460559,1,-546221,-61004334,-4023363
1587766860.252924042,1,-544228,-60972209,-4022134
1587766861.256352240,1,-541793,-60877691,-4017833
1587766862.259807245,1,-542868,-60660350,-4011443
1587766863.263245348,1,-541761,-60779948,-4012058
1587766864.266727136,1,-543691,-60851209,-4012180
1587766865.270110388,1,-543722,-60823272,-4010829
1587766866.273624502,1,-542647,-60722410,-4008248
1587766867.277037787,1,-539294,-60502247,-4000630
1587766868.280487541,1,-542900,-60602794,-4000015
1587766869.283945261,1,-542077,-60656810,-4001736
1587766870.287366665,1,-544576,-60701501,-4001490
1587766871.290806816,1,-541793,-60558348,-3997189
1587766872.294323427,1,-540085,-60383158,-3991168
1587766873.297728709,1,-540559,-60419735,-3990308
1587766874.301204640,1,-543374,-60443447,-3989939
1587766875.304642559,1,-543849,-60601340,-3992397
1587766876.308094670,1,-541097,-60415476,-3987727
1587766877.311544653,1,-538662,-60353679,-3985147
1587766878.314980406,1,-539294,-60200326,-3978511
1587766879.318445533,1,-537112,-60279807,-3979248
1587766880.321846053,1,-540623,-60399194,-3981337
1587766881.325366595,1,-541287,-60300873,-3978020
1587766882.328766772,1,-542172,-60228823,-3974825
1587766883.332230692,1,-535024,-60014813,-3969295
1587766884.335687528,1,-537871,-60120425,-3970278
1587766885.339156877,1,-535594,-60144085,-3969418
1587766886.342591689,1,-536701,-60271359,-3972490
1587766887.346040330,1,-536606,-60110154,-3967820
1587766888.349483492,1,-536416,-59989049,-3963151
1587766889.352941471,1,-539452,-59955820,-3960816
1587766890.356413194,1,-536068,-60009730,-3961922
1587766891.359832002,1,-537491,-60174598,-3964503
1587766892.363288445,1,-540433,-60015899,-3961185
1587766893.366721873,1,-535056,-59959903,-3957867
1587766894.370181674,1,-535878,-59790426,-3952583
1587766895.373599551,1,-537017,-59892411,-3953935
1587766896.377083119,1,-535499,-60044064,-3957744
1587766897.380531708,1,-537523,-59906449,-3952706
1587766898.383957804,1,-533285,-59845090,-3951477
1587766899.387425794,1,-531261,-59701043,-3945333
1587766900.390931867,1,-534866,-59784713,-3946931
1587766901.394327682,1,-535815,-59953559,-3949634
1587766902.397782139,1,-538662,-59777580,-3944104
1587766903.401225171,1,-536543,-59670969,-3942015
1587766904.404661549,1,-533443,-59625261,-3938698
1587766905.408162831,1,-531197,-59675718,-3939558
1587766906.411574335,1,-538219,-59842829,-3942630
1587766907.415026493,1,-534202,-59652707,-3937346
1587766908.418469711,1,-531071,-59485701,-3931816
1587766909.421940533,1,-533443,-59527150,-3930833
1587766910.425358541,1,-534423,-59560432,-3932431
1587766911.428823616,1,-535689,-59698555,-3934766
1587766912.432267116,1,-531102,-59537665,-3929359
1587766913.435719907,1,-531609,-59352064,-3923706
1587766914.439172995,1,-533569,-59432264,-3925304
1587766915.442624115,1,-528888,-59466860,-3925795
1587766916.446082599,1,-533854,-59580604,-3926901
1587766917.449517851,1,-531735,-59443515,-3923583
1587766918.452966657,1,-528920,-59246260,-3917685
1587766919.456433080,1,-532146,-59351030,-3918422
1587766920.459871223,1,-533158,-59398824,-3922109
1587766921.463323340,1,-533127,-59468981,-3922723
1587766922.466772357,1,-528351,-59360091,-3917931
1587766923.470220552,1,-528794,-59155212,-3912278
1587766924.473649668,1,-529742,-59281697,-3914244
1587766925.477115821,1,-530944,-59356306,-3914613
1587766926.480561858,1,-531798,-59362615,-3916825
1587766927.484016625,1,-529553,-59282731,-3913261
1587766928.487466720,1,-526010,-59086089,-3908346
1587766929.490912976,1,-529047,-59222091,-3909329
1587766930.494348193,1,-532431,-59359408,-3913139
1587766931.497798941,1,-532842,-59263891,-3910558
1587766932.501261302,1,-530565,-59207334,-3908223
1587766933.504706592,1,-528319,-59044377,-3903554
1587766934.508150729,1,-528699,-59159628,-3906134
1587766935.511603468,1,-532526,-59327878,-3910066
1587766936.515054973,1,-531545,-59185952,-3906994
1587766937.518500815,1,-528857,-59130728,-3903800
1587766938.521942684,1,-528541,-59000018,-3898761
1587766939.525413820,1,-527560,-59099146,-3901465
1587766940.528866982,1,-526168,-59273776,-3906134
1587766941.532304530,1,-529521,-59125926,-3901711
1587766942.535743062,1,-527244,-59076257,-3899622
1587766943.539211378,1,-526105,-58925918,-3895812
1587766944.542646045,1,-529489,-59039855,-3897778
1587766945.546105536,1,-529141,-59178591,-3899622
1587766946.549577102,1,-528509,-59090716,-3899376
1587766947.552994667,1,-526485,-59035754,-3896550
1587766948.556451660,1,-524872,-58839935,-3891020
1587766949.559910531,1,-526105,-58972818,-3894706
1587766950.563339755,1,-528193,-59032985,-3895567
1587766951.566789335,1,-525821,-59095571,-3896672
1587766952.570235277,1,-523923,-58987890,-3893846
1587766953.573697890,1,-522974,-58808213,-3888317
1587766954.577141506,1,-524808,-58894809,-3889791
1587766955.580592638,1,-525757,-58932999,-3889668
1587766956.584033224,1,-527497,-59112693,-3894461
1587766957.587491094,1,-524808,-58950577,-3890160
1587766958.590943570,1,-526706,-58894967,-3887702
1587766959.594364017,1,-525156,-58770778,-3884630
1587766960.597834659,1,-526674,-58876652,-3886965
1587766961.601291539,1,-528066,-58989520,-3888931
1587766962.604751904,1,-527908,-58952190,-3888931
1587766963.608183694,1,-526421,-58874164,-3885367
1587766964.611638545,1,-524998,-58687529,-3881189
1587766965.615089131,1,-525536,-58783204,-3882050
1587766966.618544697,1,-525504,-58817116,-3883033
1587766967.621968998,1,-530027,-58992219,-3886473
1587766968.625438090,1,-524714,-58829209,-3883278
1587766969.628897439,1,-525473,-58772811,-3880575
1587766970.632338440,1,-524619,-58653633,-3876889
1587766971.635782357,1,-524492,-58754338,-3879592
1587766972.639249225,1,-526991,-58882015,-3882295
1587766973.642663828,1,-526358,-58813401,-3880206
1587766974.646115537,1,-523385,-58750885,-3878363
1587766975.649585286,1,-525156,-58556960,-3871482
1587766976.653035704,1,-524903,-58675979,-3874431
1587766977.656481001,1,-522784,-58710418,-3875660
1587766978.659931689,1,-526516,-58866645,-3880329
1587766979.663388624,1,-525504,-58711206,-3875414
1587766980.666822778,1,-523480,-58618792,-3872342
1587766981.670287346,1,-523006,-58568211,-3870130
1587766982.673716990,1,-521709,-58645133,-3870745
1587766983.677142258,1,-525599,-58801343,-3875414
1587766984.680640920,1,-522784,-58683971,-3872342
1587766985.684053919,1,-524935,-58629377,-3870745
1587766986.687529813,1,-519653,-58430737,-3865215
1587766987.690973791,1,-522057,-58554751,-3866567
1587766988.694472967,1,-521930,-58591871,-3867918
1587766989.697899325,1,-522658,-58714887,-3871359
1587766990.701317302,1,-523037,-58575379,-3865461
1587766991.704771996,1,-521614,-58435048,-3861283
1587766992.708223596,1,-523796,-58463756,-3862143
1587766993.711665810,1,-521962,-58514722,-3862266
1587766994.715143918,1,-523227,-58697519,-3866690
1587766995.718580236,1,-522500,-58538855,-3863126
1587766996.722017031,1,-523638,-58459865,-3860177
1587766997.725465979,1,-521993,-58396158,-3858211
1587766998.728942247,1,-521234,-58467121,-3858825
1587766999.732358916,1,-524397,-58651635,-3863863
1587767000.735827230,1,-522152,-58498177,-3859317
1587767001.739280340,1,-520191,-58440026,-3858825
1587767002.742700298,1,-519147,-58339479,-3855385
1587767003.746137244,1,-520475,-58431333,-3857596
1587767004.749634602,1,-526991,-58613025,-3860791
1587767005.753071456,1,-520159,-58457201,-3857228
1587767006.756510161,1,-521804,-58388429,-3856368
1587767007.759961773,1,-520602,-58314732,-3853541
1587767008.763397831,1,-519590,-58392477,-3855016
1587767009.766866435,1,-523100,-58579375,-3858948
1587767010.770311715,1,-522057,-58416996,-3855630
1587767011.773760818,1,-520728,-58308107,-3852558
1587767012.777210861,1,-522879,-58310543,-3851084
1587767013.780699710,1,-519621,-58368046,-3854033
1587767014.784120974,1,-521045,-58544796,-3856859
1587767015.787548052,1,-520981,-58386746,-3854033
1587767016.791011664,1,-520633,-58241788,-3849486
1587767017.794452707,1,-519368,-58299204,-3850101
1587767018.797880810,1,-518736,-58345157,-3851452
1587767019.801345621,1,-522721,-58498352,-3855507
1587767020.804795890,1,-518388,-58356759,-3852067
1587767021.808254376,1,-516617,-58177801,-3846660
1587767022.811704258,1,-518894,-58284534,-3847397
1587767023.815146745,1,-519526,-58338585,-3849363
1587767024.818582277,1,-522436,-58429265,-3852313
1587767025.822046734,1,-516142,-58321830,-3849486
1587767026.825486327,1,-516965,-58126625,-3844325
1587767027.828942970,1,-517534,-58273265,-3847643
1587767028.832370496,1,-518546,-58369378,-3849240
1587767029.835853692,1,-521740,-58366714,-3850346
1587767030.839304172,1,-520064,-58278208,-3846537
1587767031.842736170,1,-516806,-58081583,-3841253
1587767032.846161616,1,-520570,-58228539,-3843957
1587767033.849655779,1,-520096,-58336114,-3846783
1587767034.853082171,1,-519432,-58308177,-3847889
1587767035.856575757,1,-521424,-58245469,-3844079
1587767036.859972547,1,-518546,-58056801,-3838919
1587767037.863427251,1,-515889,-58199270,-3842482
1587767038.866905807,1,-518419,-58341494,-3844694
1587767039.870341681,1,-521171,-58250394,-3843342
1587767040.873786671,1,-516743,-58199603,-3841868
1587767041.877210634,1,-520539,-58044340,-3837321
1587767042.880687935,1,-516269,-58159328,-3839041
1587767043.884148768,1,-519969,-58338006,-3843342
1587767044.887574096,1,-517724,-58183654,-3840762
1587767045.891035743,1,-517091,-58101194,-3836215
1587767046.894501654,1,-515605,-58061743,-3834863
1587767047.897950681,1,-514434,-58122155,-3837198
1587767048.901374374,1,-519495,-58285113,-3841007
1587767049.904787301,1,-518008,-58122997,-3836092
1587767050.908283705,1,-516522,-57935906,-3831423
1587767051.911724577,1,-517059,-58048844,-3833266
1587767052.915199522,1,-516680,-58127483,-3835232
1587767053.918592596,1,-519020,-58140856,-3835355
1587767054.922065442,1,-518419,-58071540,-3832652
1587767055.925522684,1,-516174,-57891460,-3827982
1587767056.928983210,1,-516775,-58019470,-3830440
1587767057.932378662,1,-518926,-58212082,-3836461
1587767058.935767741,1,-516996,-58037014,-3831177
1587767059.939312185,1,-516459,-57974113,-3827982
1587767060.942783421,1,-515952,-57873408,-3825524
1587767061.946224794,1,-516079,-57969468,-3827491
1587767062.949721263,1,-518957,-58157225,-3832406
1587767063.953131011,1,-513897,-57991481,-3826999
1587767064.956549477,1,-513770,-57893248,-3825156
1587767065.960025976,1,-516016,-57864522,-3823927
1587767066.963491333,1,-514751,-57922008,-3823558
1587767067.966913485,1,-518040,-58104279,-3827982
1587767068.970362373,1,-516996,-57940796,-3824173
1587767069.973803568,1,-514909,-57845857,-3821961
1587767070.977268622,1,-515352,-57821373,-3819380
1587767071.980692638,1,-514118,-57881400,-3821592
1587767072.984170746,1,-517945,-58061252,-3826508
1587767073.987602458,1,-517344,-57898330,-3820855
1587767074.991036685,1,-513865,-57829085,-3819872
1587767075.994509517,1,-516459,-57752899,-3816923
1587767076.997962840,1,-513644,-57833589,-3818152
1587767078.001410566,1,-518135,-58018349,-3823681
1587767079.004869364,1,-512821,-57863068,-3818275
1587767080.008314800,1,-513043,-57797065,-3818275
1587767081.011775584,1,-513897,-57721720,-3814342
1587767082.015252505,1,-513169,-57801534,-3818275
1587767083.018678973,1,-516395,-57989063,-3822575
1587767084.022108685,1,-516712,-57832835,-3818029
1587767085.025554886,1,-515794,-57763747,-3815080
1587767086.029026960,1,-514814,-57699462,-3812376
1587767087.032442828,1,-512663,-57777891,-3813851
1587767088.035915081,1,-515858,-57967821,-3819626
1587767089.039357079,1,-513707,-57806090,-3815203
1587767090.042806351,1,-512885,-57717777,-3812991
1587767091.046255005,1,-514181,-57691452,-3810656
1587767092.049711726,1,-513169,-57761820,-3814465
1587767093.053152337,1,-516553,-57948157,-3817906
1587767094.056562534,1,-515605,-57785445,-3814219
1587767095.060038817,1,-512378,-57664234,-3812253
1587767096.063500324,1,-513928,-57669072,-3810287
1587767097.066943917,1,-514877,-57718898,-3810779
1587767098.070394544,1,-516142,-57893300,-3815817
1587767099.073833332,1,-513074,-57726925,-3810164
1587767100.077283570,1,-512252,-57584841,-3807953
1587767101.080749687,1,-514308,-57632074,-3806601
1587767102.084181931,1,-511809,-57677659,-3809304
1587767103.087623611,1,-516269,-57830049,-3812253
1587767104.091075401,1,-512252,-57682094,-3807461
1587767105.094538709,1,-512252,-57518207,-3803529
1587767106.097944181,1,-513770,-57597022,-3805618
1587767107.101446583,1,-512695,-57641065,-3806232
1587767108.104890883,1,-515794,-57800675,-3809058
1587767109.108283598,1,-512378,-57653070,-3805986
1587767110.111778767,1,-511145,-57510969,-3801686
1587767111.115228111,1,-512632,-57557694,-3802914
1587767112.118672248,1,-511872,-57605697,-3805372
1587767113.122129347,1,-516047,-57786251,-3809427
1587767114.125587361,1,-514055,-57628201,-3805618
1587767115.129027564,1,-509026,-57521502,-3801809
1587767116.132454903,1,-511841,-57522536,-3800825
1587767117.135925270,1,-511461,-57584123,-3802914
1587767118.139366174,1,-515004,-57773615,-3806969
1587767119.142808734,1,-513106,-57615810,-3803283
1587767120.146252504,1,-514150,-57559481,-3802300
1587767121.149719145,1,-510512,-57459898,-3798859
1587767122.153166648,1,-511778,-57560603,-3800825
1587767123.156603450,1,-515668,-57732831,-3804881
1587767124.160041182,1,-514055,-57611656,-3802177
1587767125.163498715,1,-512157,-57573993,-3801071
1587767126.166953706,1,-512347,-57407110,-3797876
1587767127.170383789,1,-512125,-57541745,-3799474
1587767128.173841602,1,-512790,-57679026,-3803652
1587767129.177262023,1,-511619,-57614741,-3802792
1587767130.180747889,1,-511145,-57565791,-3800088
1587767131.184192419,1,-513707,-57379366,-3795787
1587767132.187628285,1,-511208,-57524674,-3799228
1587767133.191088723,1,-512758,-57644658,-3801931
1587767134.194535515,1,-513296,-57610447,-3800703
1587767135.197987891,1,-510892,-57557851,-3800580
1587767136.201430284,1,-508140,-57375563,-3796033
1587767137.204897638,1,-511872,-57522887,-3798982
1587767138.208324331,1,-514403,-57663323,-3802300
1587767139.211779202,1,-513422,-57595007,-3802300
1587767140.215209494,1,-510892,-57551437,-3800457
1587767141.218699002,1,-509911,-57390214,-3794927
1587767142.222136722,1,-510797,-57526129,-3798859
1587767143.225577365,1,-512252,-57695957,-3802177
1587767144.229016329,1,-514687,-57576008,-3800457
1587767145.232469971,1,-509911,-57533420,-3799228
1587767146.235893922,1,-510386,-57387515,-3794927
1587767147.239384464,1,-508077,-57509865,-3797876
1587767148.242818602,1,-515004,-57690085,-3801931
1587767149.246270305,1,-511271,-57558693,-3799842
1587767150.249705554,1,-509753,-57515578,-3799474
1587767151.253173260,1,-512410,-57392125,-3793944
1587767152.256611393,1,-508298,-57501242,-3796770
1587767153.260059925,1,-511651,-57687281,-3801071
1587767154.263515234,1,-511430,-57542043,-3798245
1587767155.266963548,1,-508646,-57478371,-3797139
1587767156.270409219,1,-511588,-57409809,-3793944
1587767157.273855783,1,-508583,-57490937,-3796402
1587767158.277295750,1,-511809,-57680709,-3800580
1587767159.280758514,1,-512410,-57519837,-3797508
1587767160.284200127,1,-511936,-57416749,-3794313
1587767161.287650709,1,-510038,-57418624,-3793575
1587767162.291115701,1,-512252,-57481806,-3797016
1587767163.294539515,1,-512916,-57672998,-3800457
1587767164.297993072,1,-512821,-57514544,-3797262
1587767165.301446838,1,-509595,-57425968,-3795050
1587767166.304903899,1,-508931,-57400204,-3793330
1587767167.308346436,1,-506148,-57472745,-3794681
1587767168.311792614,1,-509627,-57661956,-3800088
1587767169.315238330,1,-509437,-57506815,-3796648
1587767170.318689117,1,-509026,-57436431,-3795419
1587767171.322135708,1,-511936,-57387235,-3792838
1587767172.325614156,1,-509057,-57455394,-3794313
1587767173.329033559,1,-517091,-57667915,-3800948
1587767174.332483423,1,-513770,-57495809,-3796279
1587767175.335917519,1,-512726,-57398872,-3793698
1587767176.339392230,1,-512821,-57384816,-3790626
1587767177.342821990,1,-512663,-57459285,-3793207
1587767178.346272066,1,-515889,-57635387,-3796648
1587767179.349729967,1,-513675,-57486065,-3794681
1587767180.353170874,1,-513612,-57351675,-3791364
1587767181.356618747,1,-512600,-57418519,-3792101
1587767182.360079496,1,-514276,-57441916,-3793698
1587767183.363526568,1,-514086,-57602963,-3796525
1587767184.366967953,1,-513391,-57456340,-3793084
1587767185.370405946,1,-511588,-57277259,-3787677
1587767186.373869434,1,-513011,-57392686,-3791609
1587767187.377319359,1,-512663,-57449961,-3792347
1587767188.380760038,1,-514403,-57548720,-3795910
1587767189.384216858,1,-513928,-57443967,-3791855
1587767190.387657662,1,-512600,-57240542,-3785834
1587767191.391100413,1,-512979,-57392037,-3790626
1587767192.394548981,1,-514086,-57512634,-3792961
1587767193.398001234,1,-514782,-57465734,-3791732
1587767194.401452321,1,-513296,-57412946,-3790012
1587767195.404896495,1,-511366,-57241033,-3785220
1587767196.408350795,1,-510576,-57378910,-3788046
1587767197.411796874,1,-512505,-57553119,-3792470
1587767198.415248363,1,-511050,-57406566,-3789152
1587767199.418696162,1,-506654,-57355986,-3787431
1587767200.422156482,1,-508994,-57253511,-3782639
1587767201.425595423,1,-509658,-57350868,-3786203
1587767202.429045716,1,-513043,-57536750,-3790258
1587767203.432491473,1,-509627,-57398101,-3786817
1587767204.435942363,1,-509595,-57346890,-3786203
1587767205.439388675,1,-511366,-57212886,-3780919
1587767206.442848882,1,-509026,-57323861,-3784482
1587767207.446297139,1,-510607,-57472692,-3786448
1587767208.449739413,1,-511398,-57382871,-3786326
1587767209.453180397,1,-509848,-57325000,-3783745
1587767210.456647112,1,-507824,-57117859,-3777109
1587767211.460083504,1,-509817,-57280063,-3781902
1587767212.463532039,1,-509500,-57348555,-3783254
1587767213.466978887,1,-512157,-57432715,-3785834
1587767214.470439523,1,-509152,-57314554,-3782025
1587767215.473879326,1,-507824,-57158502,-3778461
1587767216.477324869,1,-508235,-57197340,-3776618
1587767217.480772946,1,-511177,-57247500,-3779198
1587767218.484227936,1,-513138,-57533473,-3790135
1587767219.487659862,1,-511683,-57293681,-3779444
1587767220.491116825,1,-509627,-57238772,-3780059
1587767221.494590884,1,-510449,-57155909,-3776495
1587767222.498035794,1,-508931,-57245151,-3779198
1587767223.501463499,1,-508551,-57439638,-3783745
1587767224.504905006,1,-511430,-57279187,-3778953
1587767225.508346399,1,-509311,-57237668,-3778584
1587767226.511835538,1,-506685,-57129672,-3775512
1587767227.515249931,1,-508204,-57231165,-3777847
1587767228.518704289,1,-513201,-57424618,-3783131
1587767229.522146192,1,-508804,-57246694,-3776249
1587767230.525600870,1,-510829,-57164566,-3776004
1587767231.529052257,1,-508045,-57120190,-3774529
1587767232.532503078,1,-511872,-57194659,-3776249
1587767233.535941836,1,-510829,-57406391,-3781042
1587767234.539390024,1,-509247,-57270687,-3779567
1587767235.542854856,1,-508077,-57118753,-3774283
1587767236.546305463,1,-512031,-57101841,-3773054
1587767237.549730649,1,-507982,-57177816,-3774037
1587767238.553189221,1,-510418,-57353865,-3780181
1587767239.556642183,1,-507951,-57195097,-3775512
1587767240.560109717,1,-511018,-57012580,-3770965
1587767241.563557576,1,-508298,-57121943,-3773300
1587767242.566998749,1,-509564,-57193923,-3775266
1587767243.570448297,1,-512062,-57277294,-3777478
1587767244.573884098,1,-509911,-57177448,-3775020
1587767245.577317734,1,-508362,-56981997,-3770351
1587767246.580770058,1,-509026,-57136332,-3772932
1587767247.584263852,1,-511493,-57298360,-3774406
1587767248.587681673,1,-508741,-57208697,-3774529
1587767249.591129207,1,-510607,-57131144,-3772071
1587767250.594576137,1,-507255,-57012002,-3768999
1587767251.598048282,1,-508520,-57129374,-3771211
