RocketLogger CSV File
File Version,3
Block Size,1
Block Count,612                 
Sample Count,612                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 22:46:29 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587768940.127125060,1,-263590,-31944982,-32083684
1587768941.130568820,1,-260649,-31999839,-32089705
1587768942.134022373,1,-264349,-32107537,-32101871
1587768943.137468270,1,-261186,-32014403,-32093392
1587768944.140921934,1,-261281,-31891721,-32079998
1587768945.144393274,1,-260649,-31992163,-32088354
1587768946.147837012,1,-264033,-32090116,-32099905
1587768947.151268988,1,-261661,-32029931,-32096218
1587768948.154705860,1,-260427,-31997017,-32093638
1587768949.158157134,1,-261439,-31949294,-32084053
1587768950.161620971,1,-261787,-32002363,-32091794
1587768951.165058366,1,-264381,-32109482,-32102854
1587768952.168503812,1,-264412,-32015875,-32095604
1587768953.171962393,1,-258466,-31893228,-32080981
1587768954.175405344,1,-261534,-31994055,-32090934
1587768955.178856261,1,-263780,-32095181,-32103222
1587768956.182293984,1,-263242,-32032034,-32098553
1587768957.185757264,1,-261439,-31990725,-32095235
1587768958.189192529,1,-262578,-31966610,-32090566
1587768959.192645200,1,-261787,-32010320,-32097078
1587768960.196107109,1,-262293,-32091167,-32106663
1587768961.199540788,1,-261850,-32021922,-32101010
1587768962.202989378,1,-259383,-31907144,-32089951
1587768963.206446813,1,-261597,-32019784,-32110227
1587768964.209887543,1,-262926,-32130741,-32110595
1587768965.213338113,1,-263052,-32029072,-32102977
1587768966.216773803,1,-260459,-31935851,-32094006
1587768967.220231693,1,-260490,-31990901,-32098307
1587768968.223688327,1,-262135,-32046230,-32104328
1587768969.227131063,1,-261882,-32057745,-32107892
1587768970.230579955,1,-261566,-32022623,-32104082
1587768971.234031487,1,-260554,-31937727,-32093638
1587768972.237482004,1,-262578,-32012510,-32101379
1587768973.240926008,1,-264159,-32136700,-32114650
1587768974.244381561,1,-264128,-32029686,-32105926
1587768975.247820051,1,-260332,-31930138,-32094252
1587768976.251267463,1,-260965,-31989989,-32097816
1587768977.254722725,1,-262293,-32030755,-32104082
1587768978.258176520,1,-264128,-32084017,-32112193
1587768979.261620637,1,-261661,-32028792,-32106294
1587768980.265069630,1,-263337,-31907407,-32092532
1587768981.268529324,1,-261250,-32009005,-32103222
1587768982.271973856,1,-266531,-32111392,-32116371
1587768983.275417099,1,-262009,-32052032,-32110472
1587768984.278854648,1,-260490,-32027320,-32108752
1587768985.282302943,1,-261787,-31949855,-32099290
1587768986.285779529,1,-262167,-32020555,-32107400
1587768987.289202631,1,-264096,-32150738,-32123252
1587768988.292663331,1,-262799,-32041376,-32112438
1587768989.296107688,1,-261439,-31948873,-32103591
1587768990.299550231,1,-263274,-31996579,-32105311
1587768991.302995427,1,-262483,-32036065,-32111578
1587768992.306448149,1,-263084,-32102805,-32121286
1587768993.309889887,1,-262040,-32039991,-32115879
1587768994.313338242,1,-262578,-31917589,-32101379
1587768995.316800219,1,-263875,-32018522,-32110964
1587768996.320222357,1,-263179,-32094497,-32119811
1587768997.323696882,1,-264001,-32072344,-32120180
1587768998.327121467,1,-263179,-32042725,-32117476
1587768999.330592582,1,-262957,-31930576,-32104328
1587769000.334041698,1,-260996,-32025830,-32114527
1587769001.337511171,1,-263527,-32139381,-32128290
1587769002.340959328,1,-263653,-32061951,-32122392
