RocketLogger CSV File
File Version,3
Block Size,1
Block Count,608                 
Sample Count,608                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 22:34:20 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587767896.397463020,1,-509532,-56943563,-5455415
1587767897.400905132,1,-507286,-56855705,-5452466
1587767898.404361982,1,-506306,-56798990,-5449271
1587767899.407777734,1,-505547,-56609534,-5441899
1587767900.411263789,1,-509089,-56726327,-5442882
1587767901.414705149,1,-509247,-56796887,-5445093
1587767902.418154518,1,-506907,-56793820,-5443496
1587767903.421600746,1,-508330,-56713323,-5439564
1587767904.425019883,1,-507191,-56520273,-5431699
1587767905.428516154,1,-507097,-56632475,-5434403
1587767906.431946922,1,-508994,-56667527,-5435754
1587767907.435397680,1,-510418,-56737789,-5438949
1587767908.438849298,1,-510955,-56626516,-5434403
1587767909.442265267,1,-507128,-56441301,-5430225
1587767910.445749288,1,-503649,-56539342,-5431331
1587767911.449191926,1,-505483,-56575480,-5431945
1587767912.452643183,1,-507951,-56659974,-5436369
1587767913.456071607,1,-505041,-56548210,-5431822
1587767914.459558951,1,-507160,-56357737,-5426661
1587767915.462991253,1,-507792,-56474197,-5428505
1587767916.466439386,1,-506938,-56539517,-5432560
1587767917.469876237,1,-509722,-56560110,-5431945
1587767918.473334499,1,-501277,-56487465,-5428996
1587767919.476782938,1,-503428,-56292908,-5421623
1587767920.480234814,1,-503048,-56418464,-5425432
1587767921.483681643,1,-501625,-56529632,-5429610
1587767922.487133981,1,-503902,-56465574,-5428627
1587767923.490573847,1,-500803,-56414731,-5426416
1587767924.494006719,1,-504566,-56253018,-5419166
1587767925.497479323,1,-501309,-56367919,-5422238
1587767926.500927387,1,-502036,-56526548,-5425801
1587767927.504380403,1,-503586,-56392123,-5422115
1587767928.507812020,1,-502352,-56333393,-5419043
1587767929.511269403,1,-503649,-56235983,-5414988
1587767930.514715006,1,-502226,-56310276,-5416216
1587767931.518149627,1,-506812,-56479981,-5421500
1587767932.521607061,1,-501973,-56326908,-5415602
1587767933.525052504,1,-502321,-56209904,-5411055
1587767934.528520593,1,-501562,-56223837,-5409335
1587767935.531966970,1,-501245,-56263797,-5409827
1587767936.535416222,1,-499474,-56403147,-5415233
1587767937.538874281,1,-500676,-56264936,-5410687
1587767938.542306612,1,-498683,-56081000,-5401225
1587767939.545770522,1,-500708,-56190853,-5403928
1587767940.549215987,1,-499189,-56269563,-5406755
1587767941.552664738,1,-503111,-56263516,-5405526
1587767942.556097833,1,-500265,-56198582,-5403068
1587767943.559546134,1,-499601,-56029351,-5397661
1587767944.562983183,1,-501909,-56148213,-5400733
1587767945.566459318,1,-502384,-56310749,-5404174
1587767946.569899346,1,-503870,-56168210,-5399996
1587767947.573362289,1,-500138,-56095704,-5398276
1587767948.576805637,1,-497102,-56021341,-5394712
1587767949.580229223,1,-496375,-56082665,-5395572
1587767950.583699709,1,-503997,-56244641,-5400611
1587767951.587145362,1,-500328,-56092725,-5396064
1587767952.590591169,1,-500866,-55958248,-5389060
1587767953.594056755,1,-501846,-55987148,-5389551
1587767954.597502624,1,-500676,-56027230,-5390534
1587767955.600960420,1,-502700,-56174046,-5395327
1587767956.604392677,1,-500708,-56032085,-5389183
1587767957.607835564,1,-499949,-55880607,-5384267
1587767958.611269270,1,-497671,-55932046,-5383653
1587767959.614743710,1,-498683,-55957284,-5385865
1587767960.618185964,1,-501056,-56115509,-5388200
1587767961.621633544,1,-498430,-55961052,-5383161
1587767962.625072347,1,-501087,-55867270,-5379967
1587767963.628513051,1,-499000,-55847553,-5380212
1587767964.632001966,1,-498304,-55882570,-5377632
1587767965.635442015,1,-501783,-56043932,-5382178
1587767966.638881183,1,-500676,-55892472,-5375543
1587767967.642317603,1,-501182,-55845818,-5372102
1587767968.645742026,1,-495552,-55678917,-5365590
1587767969.649235738,1,-497671,-55791452,-5367679
1587767970.652669735,1,-500549,-55901638,-5368907
1587767971.656116315,1,-499822,-55839246,-5366941
1587767972.659567159,1,-498146,-55783688,-5362518
1587767973.663015685,1,-495615,-55596387,-5356373
1587767974.666448373,1,-496533,-55720647,-5358217
1587767975.669928323,1,-496406,-55797516,-5361043
1587767976.673370503,1,-498842,-55792872,-5360060
1587767977.676792836,1,-497988,-55718824,-5356619
1587767978.680286117,1,-496153,-55533889,-5348755
1587767979.683702815,1,-497988,-55649105,-5351827
1587767980.687170470,1,-497260,-55715441,-5353547
1587767981.690598166,1,-500233,-55745709,-5354776
1587767982.694028182,1,-497545,-55660620,-5350475
1587767983.697490014,1,-495489,-55468990,-5342857
1587767984.700985746,1,-497292,-55589815,-5346666
1587767985.704410640,1,-497798,-55656221,-5345929
1587767986.707853983,1,-496944,-55693499,-5349124
1587767987.711287077,1,-495647,-55598630,-5343471
1587767988.714741142,1,-495204,-55415255,-5335852
1587767989.718235163,1,-495868,-55541723,-5339293
1587767990.721649751,1,-496564,-55619293,-5340645
1587767991.725101387,1,-497608,-55628495,-5341259
1587767992.728509214,1,-495805,-55556725,-5337081
1587767993.732021512,1,-495647,-55373140,-5331429
1587767994.735394451,1,-495362,-55494596,-5333641
1587767995.738888418,1,-497007,-55627671,-5342365
1587767996.742342004,1,-500043,-55552502,-5334869
1587767997.745794692,1,-497260,-55490775,-5331674
1587767998.749239883,1,-492200,-55309853,-5327005
1587767999.752683338,1,-495805,-55434499,-5329708
1587768000.756140993,1,-496058,-55495191,-5331306
1587768001.759580429,1,-497545,-55554587,-5334132
1587768002.763049646,1,-495046,-55466501,-5329340
1587768003.766506419,1,-492136,-55293572,-5323933
1587768004.769929174,1,-496090,-55392033,-5325653
1587768005.773385511,1,-494540,-55428172,-5325899
1587768006.776828595,1,-497703,-55565226,-5330569
1587768007.780286045,1,-493338,-55434148,-5324916
1587768008.783733229,1,-494319,-55299215,-5320492
1587768009.787189087,1,-494508,-55355701,-5321475
1587768010.790635570,1,-494445,-55385233,-5321721
1587768011.794069069,1,-498494,-55558671,-5328480
1587768012.797554119,1,-494856,-55414677,-5323687
1587768013.800964725,1,-492832,-55341593,-5320492
1587768014.804405241,1,-493338,-55291311,-5317420
1587768015.807870716,1,-492642,-55361538,-5319509
1587768016.811313287,1,-495204,-55535466,-5325039
1587768017.814723587,1,-494667,-55393312,-5320492
1587768018.818265380,1,-493623,-55345764,-5319755
1587768019.821667394,1,-493686,-55232178,-5313611
1587768020.825116337,1,-492326,-55326310,-5316191
1587768021.828549093,1,-494129,-55487270,-5322213
1587768022.832047205,1,-494635,-55364815,-5319018
1587768023.835469599,1,-493749,-55325679,-5316069
1587768024.838887832,1,-492326,-55174447,-5309433
1587768025.842367102,1,-493243,-55289839,-5313857
1587768026.845799381,1,-495426,-55429679,-5318280
1587768027.849268620,1,-494635,-55341172,-5316191
1587768028.852671037,1,-492895,-55297953,-5312997
1587768029.856148906,1,-490239,-55134908,-5307590
1587768030.859584533,1,-493781,-55260991,-5311522
1587768031.863043575,1,-494129,-55390053,-5313734
1587768032.866537260,1,-493844,-55321350,-5313980
1587768033.869871501,1,-491567,-55276694,-5310539
1587768034.873388379,1,-490934,-55107655,-5304764
1587768035.876870520,1,-494698,-55238031,-5308081
1587768036.880285806,1,-494951,-55356946,-5312014
1587768037.883726733,1,-495426,-55298269,-5310662
1587768038.887234419,1,-492136,-55252526,-5307713
1587768039.890626250,1,-492832,-55081576,-5299603
1587768040.894090630,1,-493148,-55210568,-5304395
1587768041.897527463,1,-494888,-55333233,-5309064
1587768042.900964850,1,-493148,-55271611,-5306730
1587768043.904408376,1,-492895,-55226289,-5305624
1587768044.907866691,1,-491377,-55063647,-5299480
1587768045.911332193,1,-494002,-55186873,-5303903
1587768046.914763666,1,-495963,-55343065,-5309310
1587768047.918255633,1,-491757,-55229216,-5306115
1587768048.921679170,1,-491472,-55180949,-5304518
1587768049.925118172,1,-492358,-55081436,-5299971
1587768050.928583318,1,-490460,-55164843,-5301077
1587768051.932035664,1,-492548,-55339875,-5307344
1587768052.935468528,1,-490492,-55186102,-5302920
1587768053.938896815,1,-491377,-55078334,-5297268
1587768054.942361179,1,-493560,-55088482,-5298619
1587768055.945823098,1,-491093,-55138624,-5299848
1587768056.949282616,1,-492168,-55288840,-5304764
1587768057.952731019,1,-492895,-55152732,-5300463
1587768058.956147995,1,-490302,-54985288,-5294442
1587768059.959615501,1,-491662,-55081261,-5295179
1587768060.963078238,1,-491124,-55133839,-5297391
1587768061.966502756,1,-493022,-55219226,-5301323
1587768062.969943462,1,-490998,-55124498,-5297022
1587768063.973390780,1,-490776,-54943208,-5291492
1587768064.976854381,1,-490081,-55063454,-5294442
1587768065.980308848,1,-492579,-55131666,-5295670
1587768066.983739418,1,-494224,-55171362,-5298251
1587768067.987191392,1,-491599,-55094300,-5296162
1587768068.990632233,1,-489100,-54911258,-5289158
1587768069.994116239,1,-492706,-55036236,-5291247
1587768070.997551442,1,-490745,-55092723,-5293090
1587768072.000997006,1,-491472,-55163406,-5295793
1587768073.004411686,1,-490555,-55068660,-5291615
1587768074.007880512,1,-490523,-54896711,-5285225
1587768075.011360650,1,-488436,-54998415,-5287192
1587768076.014793110,1,-488120,-55033485,-5288789
1587768077.018253744,1,-489986,-55181843,-5294073
1587768078.021728368,1,-490618,-55047541,-5288912
1587768079.025115039,1,-487329,-54922212,-5283628
1587768080.028587761,1,-488689,-54949272,-5283628
1587768081.032055906,1,-489733,-54998468,-5285717
1587768082.035473705,1,-490998,-55174184,-5291861
1587768083.038937080,1,-488183,-55023250,-5287192
1587768084.042382380,1,-491472,-54936794,-5284120
1587768085.045847336,1,-488910,-54902127,-5281662
1587768086.049330892,1,-490492,-54964309,-5282768
1587768087.052724123,1,-490681,-55138589,-5289035
1587768088.056178526,1,-491219,-54991387,-5283628
1587768089.059618423,1,-486570,-54904493,-5279942
1587768090.063087432,1,-489100,-54884233,-5277607
1587768091.066544200,1,-485811,-54940947,-5280433
1587768092.069984632,1,-491124,-55110652,-5284488
1587768093.073439528,1,-487961,-54960927,-5280064
1587768094.076883134,1,-489290,-54818510,-5275272
1587768095.080317746,1,-487803,-54876924,-5274781
1587768096.083769922,1,-488246,-54921336,-5276132
1587768097.087223393,1,-488910,-55049030,-5280556
1587768098.090716183,1,-487013,-54932570,-5276255
1587768099.094128585,1,-486506,-54757502,-5268514
1587768100.097573936,1,-491187,-54879904,-5271831
1587768101.101031314,1,-487803,-54966833,-5274658
1587768102.104458490,1,-490175,-54968884,-5275149
1587768103.107909766,1,-489638,-54909207,-5270971
1587768104.111351625,1,-488278,-54739660,-5264827
1587768105.114819980,1,-489574,-54868424,-5268145
1587768106.118303684,1,-489701,-55025949,-5271709
1587768107.121710908,1,-489353,-54910627,-5268022
1587768108.125158685,1,-488404,-54863009,-5266179
1587768109.128614450,1,-487961,-54762988,-5260649
1587768110.132040280,1,-487329,-54852406,-5263107
1587768111.135511046,1,-490017,-55028525,-5267408
1587768112.138953779,1,-487487,-54879045,-5263967
1587768113.142354480,1,-486665,-54779620,-5259543
1587768114.145851415,1,-488183,-54776553,-5259052
1587768115.149295589,1,-488815,-54827466,-5261387
1587768116.152745492,1,-488309,-54992141,-5264336
1587768117.156207417,1,-487550,-54843274,-5260158
1587768118.159637587,1,-486854,-54704380,-5254628
1587768119.163104809,1,-487013,-54761585,-5256226
1587768120.166557484,1,-488404,-54802877,-5257454
1587768121.169994881,1,-486949,-54943401,-5262370
1587768122.173444681,1,-486760,-54811114,-5257454
1587768123.176878578,1,-484008,-54648490,-5251065
1587768124.180331618,1,-488183,-54732895,-5253154
1587768125.183782552,1,-486064,-54777411,-5253154
1587768126.187235057,1,-491219,-54890595,-5257946
1587768127.190696584,1,-486696,-54781057,-5253522
1587768128.194132425,1,-487930,-54598576,-5246395
1587768129.197564269,1,-487202,-54717315,-5250082
1587768130.201101279,1,-484451,-54796550,-5252539
1587768131.204470468,1,-487392,-54800090,-5252908
1587768132.207929613,1,-487424,-54740186,-5248484
1587768133.211345457,1,-483945,-54564540,-5241849
1587768134.214837359,1,-486348,-54692953,-5245781
1587768135.218275295,1,-487835,-54844081,-5251556
1587768136.221711960,1,-485178,-54739485,-5247624
1587768137.225180946,1,-486317,-54694040,-5244306
1587768138.228627225,1,-483850,-54580962,-5240743
1587768139.232075638,1,-487582,-54674954,-5243569
1587768140.235513115,1,-487803,-54854000,-5248607
1587768141.238949249,1,-488847,-54709796,-5243938
1587768142.242407752,1,-483723,-54630210,-5240866
1587768143.245876169,1,-485400,-54594352,-5239022
1587768144.249318098,1,-487107,-54658637,-5240866
1587768145.252747029,1,-487708,-54831690,-5245289
1587768146.256263131,1,-487740,-54684401,-5241357
1587768147.259664387,1,-486538,-54560982,-5238285
1587768148.263108376,1,-487297,-54593493,-5237425
1587768149.266578735,1,-487329,-54632401,-5238531
1587768150.269990212,1,-486791,-54788085,-5244552
1587768151.273475965,1,-484862,-54634714,-5237794
1587768152.276907729,1,-481604,-54478855,-5232018
1587768153.280348350,1,-486348,-54560281,-5232510
1587768154.283795647,1,-487993,-54607812,-5235582
1587768155.287254069,1,-486506,-54716894,-5238777
1587768156.290697923,1,-483249,-54607409,-5235090
1587768157.294153719,1,-482332,-54427854,-5227963
1587768158.297598561,1,-486064,-54534220,-5229683
1587768159.301048663,1,-482996,-54574022,-5231895
1587768160.304496463,1,-486285,-54692322,-5234844
1587768161.307955737,1,-483755,-54575529,-5230175
1587768162.311404107,1,-482932,-54419249,-5224891
1587768163.314838643,1,-482932,-54489563,-5226366
1587768164.318291411,1,-486285,-54530347,-5226980
1587768165.321762520,1,-484925,-54691849,-5232633
1587768166.325205600,1,-486064,-54546733,-5227349
1587768167.328629091,1,-482110,-54444644,-5223908
1587768168.332082840,1,-484356,-54438037,-5223048
1587768169.335530679,1,-485273,-54497327,-5223539
1587768170.338954096,1,-487645,-54671764,-5229806
1587768171.342434295,1,-486728,-54525790,-5225137
1587768172.345870667,1,-484893,-54470758,-5222925
1587768173.349341189,1,-485463,-54383881,-5218133
1587768174.352794584,1,-485083,-54488319,-5222802
1587768175.356233664,1,-484609,-54635117,-5225751
1587768176.359685412,1,-484925,-54511015,-5224154
1587768177.363128455,1,-484324,-54437809,-5222188
1587768178.366551613,1,-485431,-54338682,-5215429
1587768179.370025412,1,-485146,-54429449,-5219976
1587768180.373474056,1,-485146,-54607952,-5224891
1587768181.376924157,1,-486760,-54467936,-5221205
1587768182.380376353,1,-484577,-54408207,-5219361
1587768183.383814498,1,-484482,-54340680,-5215061
1587768184.387269776,1,-486443,-54420143,-5218993
1587768185.390724300,1,-486095,-54600100,-5224645
1587768186.394174223,1,-483375,-54448833,-5219361
1587768187.397616560,1,-481351,-54367459,-5215921
1587768188.401058230,1,-486317,-54328551,-5214200
1587768189.404501813,1,-483628,-54388613,-5214692
1587768190.407970824,1,-488025,-54558160,-5220590
1587768191.411421075,1,-486728,-54411765,-5214815
1587768192.414876938,1,-483154,-54273414,-5211005
1587768193.418311468,1,-484514,-54332302,-5212726
1587768194.421767928,1,-482521,-54383391,-5214078
1587768195.425211828,1,-485716,-54483324,-5216781
1587768196.428653908,1,-485906,-54388613,-5214200
1587768197.432104240,1,-482553,-54209812,-5207442
1587768198.435547430,1,-483692,-54348671,-5211620
1587768199.439008732,1,-485463,-54510980,-5215675
1587768200.442454906,1,-485589,-54393030,-5213340
1587768201.445902517,1,-483407,-54310727,-5210760
1587768202.449355181,1,-483407,-54292816,-5209285
1587768203.452791680,1,-484198,-54349004,-5210514
1587768204.456261791,1,-485558,-54456965,-5214692
1587768205.459698134,1,-485937,-54357820,-5210760
1587768206.463160419,1,-484008,-54184330,-5203756
1587768207.466595476,1,-483628,-54312147,-5207073
1587768208.470039920,1,-483881,-54487969,-5211866
1587768209.473506179,1,-484008,-54344938,-5208056
1587768210.476931814,1,-483091,-54233420,-5203264
