RocketLogger CSV File
File Version,3
Block Size,1
Block Count,592                 
Sample Count,592                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Thu Apr 23 23:11:33 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587683556.551424074,1,-247460,-30902515,-62015603
1587683557.554879327,1,-244645,-30856596,-62005773
1587683558.558321966,1,-246890,-30835793,-62000489
1587683559.561775153,1,-245119,-30884165,-62012900
1587683560.565219886,1,-248978,-30976475,-62032192
1587683561.568675459,1,-246226,-30924002,-62026786
1587683562.572111251,1,-246637,-30902515,-62021747
1587683563.575569544,1,-246131,-30804088,-62005404
1587683564.579011009,1,-248029,-30876471,-62018184
1587683565.582457693,1,-246542,-30907878,-62026786
1587683566.585908443,1,-248503,-30975055,-62042883
1587683567.589356339,1,-248567,-30911243,-62032192
1587683568.592806850,1,-247807,-30828467,-62019781
1587683569.596251692,1,-248377,-30869005,-62026294
1587683570.599694731,1,-246637,-30899746,-62034036
1587683571.603148893,1,-245340,-30996367,-62054802
1587683572.606597441,1,-247744,-30917289,-62040671
1587683573.610046814,1,-246068,-30850077,-62032561
1587683574.613490624,1,-246669,-30870582,-62033667
1587683575.616943639,1,-247270,-30903321,-62039934
1587683576.620394358,1,-247207,-31003184,-62063773
1587683577.623834017,1,-246542,-30925088,-62053082
1587683578.627290952,1,-248061,-30853599,-62040057
1587683579.630740645,1,-246447,-30878960,-62044603
1587683580.634176932,1,-247523,-30911523,-62051853
1587683581.637629802,1,-247618,-31004341,-62072497
1587683582.641080834,1,-246669,-30927857,-62058980
1587683583.644518018,1,-245499,-30845204,-62046815
1587683584.647983090,1,-247871,-30889458,-62053574
1587683585.651417816,1,-247396,-30922687,-62062298
1587683586.654871834,1,-249958,-30992704,-62081713
1587683587.658317030,1,-247491,-30932624,-62070162
1587683588.661764893,1,-245499,-30831814,-62050870
1587683589.665218762,1,-248250,-30905477,-62065247
1587683590.668661972,1,-248788,-30962471,-62079870
1587683591.672122835,1,-247839,-30966362,-62083802
1587683592.675566986,1,-249073,-30934675,-62077658
1587683593.679009780,1,-246574,-30841506,-62062421
1587683594.682444724,1,-247681,-30918358,-62076675
1587683595.685895543,1,-249832,-31009651,-62096582
1587683596.689345451,1,-248693,-30955619,-62090806
1587683597.692790799,1,-247017,-30930469,-62086751
1587683598.696239497,1,-245340,-30869776,-62073480
1587683599.699692095,1,-247396,-30927086,-62086506
1587683600.703131548,1,-249579,-31031945,-62109116
1587683601.706597304,1,-247902,-30953621,-62098425
1587683602.710047565,1,-246511,-30909578,-62089701
1587683603.713483133,1,-250528,-30889861,-62085645
1587683604.716932219,1,-244297,-30932765,-62097442
1587683605.720385852,1,-247301,-31037939,-62120789
1587683606.723829251,1,-246131,-30956951,-62107887
1587683607.727283384,1,-248978,-30904250,-62098671
1587683608.730723537,1,-246954,-30900990,-62097442
1587683609.734180593,1,-249389,-30939512,-62107395
1587683610.737622122,1,-250591,-31041934,-62130374
1587683611.741072820,1,-248250,-30960123,-62115997
1587683612.744519656,1,-244044,-30902760,-62107641
1587683613.747966482,1,-247871,-30908754,-62110959
1587683614.751421149,1,-248155,-30944192,-62116243
1587683615.754866064,1,-250591,-31048174,-62138238
1587683616.758314484,1,-250528,-30968027,-62125213
1587683617.761753868,1,-248883,-30923721,-62119561
1587683618.765208178,1,-247301,-30904337,-62113539
1587683619.768677324,1,-246479,-30948258,-62124967
1587683620.772107413,1,-251508,-31054571,-62151018
1587683621.775560018,1,-248978,-30975037,-62136518
1587683622.779002699,1,-249073,-30937251,-62130128
1587683623.782442653,1,-248029,-30905336,-62122018
1587683624.785894953,1,-250528,-30956688,-62140573
1587683625.789350735,1,-252235,-31055640,-62152615
1587683626.792794796,1,-249262,-30979577,-62141925
1587683627.796251473,1,-247902,-30948941,-62138361
1587683628.799691150,1,-246226,-30904933,-62129637
1587683629.803132018,1,-250749,-30960210,-62147823
1587683630.806583321,1,-252330,-31060775,-62166501
1587683631.810028417,1,-247839,-30987236,-62154090
1587683632.813482356,1,-249515,-30966853,-62163429
1587683633.816933330,1,-246131,-30904758,-62135535
1587683634.820373225,1,-250053,-30962734,-62151264
1587683635.823821424,1,-247207,-31066839,-62176454
1587683636.827275387,1,-248345,-30990566,-62162323
1587683637.830721472,1,-247048,-30955093,-62159865
1587683638.834175432,1,-247207,-30923739,-62153353
1587683639.837619859,1,-249484,-30968798,-62161094
1587683640.841073355,1,-248630,-31074358,-62187145
1587683641.844511629,1,-248345,-30991459,-62173259
1587683642.847962109,1,-249262,-30927629,-62161463
1587683643.851405209,1,-248124,-30941195,-62164535
1587683644.854853826,1,-246005,-30976247,-62173014
1587683645.858307166,1,-251824,-31075935,-62195009
1587683646.861745687,1,-247681,-30995052,-62182230
1587683647.865204374,1,-246194,-30930556,-62171170
1587683648.868646293,1,-246890,-30942264,-62172154
1587683649.872100767,1,-247523,-30978350,-62181124
1587683650.875544154,1,-249484,-31083489,-62203734
1587683651.879000042,1,-248061,-31005042,-62192552
1587683652.882445679,1,-245372,-30984098,-62189357
1587683653.885886988,1,-248345,-30909087,-62173628
1587683654.889342290,1,-249579,-30977403,-62188988
1587683655.892792530,1,-248503,-31029158,-62200047
1587683656.896221887,1,-249326,-31052205,-62208772
1587683657.899681690,1,-248788,-31002606,-62199556
1587683658.903121685,1,-247776,-30928664,-62187759
1587683659.906578110,1,-247112,-30949730,-62190831
1587683660.910034347,1,-248314,-30987148,-62198942
1587683661.913482850,1,-248314,-31087187,-62221797
1587683662.916928602,1,-249294,-31022831,-62214179
1587683663.920372417,1,-246574,-31004429,-62209878
1587683664.923821993,1,-249357,-30904442,-62190831
1587683665.927265133,1,-248598,-30978192,-62205208
1587683666.930712865,1,-248567,-31005463,-62212458
1587683667.934165801,1,-254924,-31084856,-62229908
1587683668.937623832,1,-249800,-31013753,-62218848
1587683669.941063280,1,-248092,-30966239,-62210615
1587683670.944509361,1,-248535,-30946295,-62206314
1587683671.947958854,1,-248282,-30995876,-62217742
1587683672.951413315,1,-246795,-31087660,-62237649
1587683673.954848041,1,-247649,-31035573,-62230399
1587683674.958293303,1,-246131,-31013490,-62227204
1587683675.961744888,1,-246353,-30913696,-62209018
1587683676.965194358,1,-244550,-30988673,-62222903
1587683677.968646381,1,-248345,-31022778,-62230645
1587683678.972087318,1,-251793,-31081333,-62246128
1587683679.975526699,1,-246827,-31021078,-62235929
1587683680.978990344,1,-246479,-30939389,-62221674
1587683681.982458458,1,-248472,-30976019,-62227204
1587683682.985889267,1,-247586,-31006392,-62232857
1587683683.989328169,1,-249579,-31109936,-62254361
1587683684.992795521,1,-247112,-31029754,-62245268
1587683685.996241208,1,-248377,-30985220,-62236543
1587683686.999684298,1,-247080,-30965486,-62230522
1587683688.003120421,1,-247491,-31009844,-62241458
1587683689.006576624,1,-251571,-31115176,-62262840
1587683690.010034047,1,-247365,-31035415,-62251043
1587683691.013467748,1,-245435,-31000363,-62246128
1587683692.016922258,1,-246226,-30963120,-62237772
1587683693.020368166,1,-246669,-31013122,-62248340
1587683694.023831005,1,-251223,-31116227,-62269475
1587683695.027263822,1,-248029,-31041812,-62259153
1587683696.030722249,1,-245593,-31015680,-62255098
1587683697.034142510,1,-248250,-30959019,-62242810
1587683698.037605083,1,-247966,-31016504,-62255712
1587683699.041051518,1,-246068,-31116175,-62277217
1587683700.044507442,1,-245720,-31048051,-62267632
1587683701.047943101,1,-248377,-31027791,-62263700
1587683702.051424530,1,-244834,-30950816,-62248340
1587683703.054831739,1,-248598,-31018590,-62263454
1587683704.058307115,1,-250116,-31098351,-62279306
1587683705.061747281,1,-247618,-31065156,-62277954
1587683706.065219940,1,-247744,-31038938,-62272916
1587683707.068627715,1,-247112,-30939021,-62255098
1587683708.072110564,1,-250116,-31011632,-62270335
1587683709.075543645,1,-246669,-31040445,-62276234
1587683710.079001452,1,-246131,-31113739,-62294051
1587683711.082446860,1,-246732,-31047105,-62282500
1587683712.085893280,1,-245435,-30982854,-62271073
1587683713.089325702,1,-249421,-30990495,-62272056
1587683714.092779525,1,-246890,-31030455,-62280289
1587683715.096224177,1,-248503,-31129337,-62303390
1587683716.099687093,1,-248408,-31066383,-62295034
1587683717.103120374,1,-249326,-31047806,-62291962
1587683718.106587161,1,-249927,-30948433,-62273039
1587683719.110019075,1,-248788,-31018309,-62285450
1587683720.113471248,1,-247112,-31041268,-62293191
1587683721.116893353,1,-249294,-31137820,-62313958
1587683722.120363891,1,-247776,-31060197,-62302161
1587683723.123814634,1,-247238,-31033557,-62298106
1587683724.127261984,1,-246606,-30973320,-62284958
1587683725.130701880,1,-247112,-31036116,-62298844
1587683726.134187353,1,-249262,-31096809,-62312238
1587683727.137599903,1,-247207,-31101944,-62317767
1587683728.141066782,1,-247428,-31059390,-62309411
1587683729.144497653,1,-248282,-30978332,-62295280
1587683730.147946697,1,-250559,-31011720,-62300195
1587683731.151414658,1,-248408,-31045703,-62308305
1587683732.154840022,1,-245593,-31146881,-62331284
1587683733.158286048,1,-249262,-31076829,-62320102
1587683734.161740361,1,-246258,-31059145,-62315433
1587683735.165181701,1,-248630,-30966327,-62299704
1587683736.168644875,1,-248314,-31041461,-62315801
1587683737.172085719,1,-249041,-31089640,-62324771
1587683738.175553777,1,-243886,-31111390,-62333988
1587683739.178982623,1,-246068,-31067785,-62327352
1587683740.182432218,1,-246068,-30969254,-62309166
1587683741.185875007,1,-247966,-31037991,-62319610
1587683742.189330061,1,-247997,-31075725,-62328827
1587683743.192780116,1,-247839,-31122151,-62345047
1587683744.196241151,1,-248124,-31070484,-62330424
1587683745.199664811,1,-246163,-30969902,-62313098
1587683746.203151966,1,-248788,-31049138,-62331530
1587683747.206561884,1,-247365,-31117261,-62345415
1587683748.210009901,1,-246890,-31099490,-62346890
1587683749.213463081,1,-246100,-31072027,-62339394
1587683750.216905719,1,-244265,-30989689,-62323666
1587683751.220370461,1,-246542,-31059706,-62338534
1587683752.223814632,1,-248250,-31162233,-62361021
1587683753.227256041,1,-246384,-31088116,-62348242
1587683754.230721533,1,-247776,-31047648,-62341729
1587683755.234147837,1,-244075,-31023602,-62334602
1587683756.237615626,1,-246353,-31066173,-62345170
1587683757.241048225,1,-250464,-31167544,-62368148
1587683758.244496224,1,-246384,-31086538,-62354632
1587683759.247946360,1,-247396,-31018888,-62343081
1587683760.251383440,1,-244075,-31037763,-62345907
1587683761.254822449,1,-247997,-31070151,-62351805
1587683762.258279347,1,-249768,-31171995,-62375890
1587683763.261737299,1,-247554,-31092164,-62362373
1587683764.265191033,1,-247017,-31047753,-62353034
1587683765.268638688,1,-245815,-31025302,-62350085
1587683766.272076570,1,-247175,-31070923,-62357335
1587683767.275521909,1,-248661,-31169577,-62379208
1587683768.278974552,1,-248914,-31106956,-62372203
1587683769.282425618,1,-244139,-31087642,-62368394
1587683770.285814429,1,-246511,-30991792,-62349962
1587683771.289340649,1,-245941,-31066033,-62364339
1587683772.292775314,1,-247871,-31100664,-62373064
1587683773.296216716,1,-249326,-31158062,-62386335
1587683774.299660394,1,-246922,-31096966,-62377242
1587683775.303120910,1,-246700,-31026424,-62365322
1587683776.306588609,1,-246985,-31045773,-62367165
1587683777.309977100,1,-247902,-31081473,-62374784
1587683778.313454852,1,-248820,-31186489,-62399606
1587683779.316911602,1,-246416,-31109235,-62387686
1587683780.320349978,1,-247586,-31086556,-62383140
1587683781.323818823,1,-246416,-31019413,-62370237
1587683782.327220321,1,-247839,-31084050,-62384369
1587683783.330697586,1,-249452,-31173380,-62403538
1587683784.334142969,1,-248408,-31122537,-62396042
1587683785.337559982,1,-248282,-31101435,-62394076
1587683786.341035874,1,-246606,-31006812,-62376627
1587683787.344528587,1,-250559,-31082770,-62390267
1587683788.347940573,1,-247048,-31135944,-62402924
1587683789.351400969,1,-249800,-31152717,-62409682
1587683790.354797465,1,-246985,-31109901,-62403415
1587683791.358292686,1,-247396,-31019589,-62386826
1587683792.361730104,1,-247080,-31067014,-62395182
1587683793.365179478,1,-249705,-31096423,-62402555
1587683794.368627520,1,-246922,-31199967,-62425779
1587683795.372068156,1,-247649,-31122484,-62411894
1587683796.375514411,1,-248567,-31104362,-62409313
1587683797.378977325,1,-248946,-31020973,-62393953
1587683798.382420027,1,-250021,-31091428,-62408208
1587683799.385870358,1,-249800,-31129880,-62416318
1587683800.389306403,1,-249136,-31179812,-62431432
1587683801.392757294,1,-245214,-31119873,-62419390
1587683802.396217862,1,-245815,-31069170,-62412140
1587683803.399648696,1,-245815,-31050873,-62405504
1587683804.403105532,1,-246669,-31101102,-62417424
1587683805.406552544,1,-248219,-31175238,-62433398
1587683806.410008432,1,-245214,-31155924,-62433521
1587683807.413458274,1,-247491,-31121923,-62427131
1587683808.416899070,1,-247207,-31036274,-62412754
1587683809.420364075,1,-246321,-31076356,-62418284
1587683810.423851660,1,-249231,-31108306,-62425534
1587683811.427214606,1,-248630,-31208082,-62448390
1587683812.430691902,1,-247776,-31141833,-62438436
1587683813.434143956,1,-247649,-31123974,-62435487
1587683814.437588369,1,-245688,-31024584,-62416318
1587683815.441034584,1,-247934,-31093689,-62428729
1587683816.444483650,1,-248725,-31117174,-62434996
1587683817.447928852,1,-249579,-31211219,-62455025
1587683818.451376779,1,-247270,-31134542,-62442860
1587683819.454824806,1,-244392,-31100962,-62436593
1587683820.458269781,1,-247017,-31055552,-62426640
1587683821.461736073,1,-246795,-31111934,-62439296
1587683822.465175105,1,-250496,-31191169,-62453919
1587683823.468635578,1,-249832,-31159061,-62453182
1587683824.472082941,1,-248535,-31131072,-62447898
1587683825.475510986,1,-244834,-31032716,-62427623
1587683826.478996597,1,-245214,-31099210,-62439788
1587683827.482418608,1,-247175,-31125376,-62446546
1587683828.485870865,1,-248883,-31211937,-62466945
1587683829.489329248,1,-249452,-31138117,-62453182
1587683830.492756083,1,-246416,-31080825,-62443966
1587683831.496221524,1,-248661,-31078406,-62439788
1587683832.499671939,1,-248282,-31119908,-62449250
1587683833.503131709,1,-247112,-31220805,-62471737
1587683834.506537923,1,-248946,-31151770,-62460432
1587683835.510010816,1,-248377,-31133981,-62456745
1587683836.513454058,1,-248914,-31039516,-62439296
1587683837.516891701,1,-247997,-31113371,-62454165
1587683838.520344667,1,-247618,-31150859,-62461046
1587683839.523791795,1,-246827,-31200125,-62474932
1587683840.527238510,1,-248472,-31142201,-62463627
1587683841.530694974,1,-246795,-31068066,-62450970
1587683842.534134312,1,-249389,-31090745,-62453182
1587683843.537590693,1,-247143,-31126358,-62461538
1587683844.541050471,1,-247649,-31226817,-62481199
1587683845.544473770,1,-247902,-31158693,-62472843
1587683846.547978164,1,-246637,-31141307,-62469279
1587683847.551381035,1,-248693,-31043266,-62450479
1587683848.554845413,1,-249800,-31117051,-62465224
1587683849.558299988,1,-248693,-31145233,-62470139
1587683850.561736263,1,-246827,-31217756,-62487711
1587683851.565168232,1,-246353,-31149877,-62475055
1587683852.568626241,1,-247997,-31098561,-62466207
1587683853.572091150,1,-247238,-31083086,-62460678
1587683854.575534144,1,-245688,-31130529,-62472228
1587683855.578947727,1,-250686,-31221068,-62491398
1587683856.582428911,1,-247428,-31172346,-62484517
1587683857.585866107,1,-247744,-31149054,-62480953
1587683858.589315207,1,-245499,-31049734,-62461538
1587683859.592742754,1,-244645,-31115614,-62473457
1587683860.596205029,1,-247017,-31139940,-62480830
1587683861.599677745,1,-246194,-31237911,-62500368
1587683862.603119657,1,-248883,-31159359,-62487097
1587683863.606580677,1,-245404,-31134612,-62483656
1587683864.610000299,1,-246289,-31067558,-62471123
1587683865.613449067,1,-247270,-31132579,-62482059
1587683866.616905810,1,-246100,-31180443,-62495330
1587683867.620352071,1,-248187,-31211289,-62502580
1587683868.623801984,1,-244708,-31157466,-62492872
1587683869.627217077,1,-247744,-31091726,-62481322
1587683870.630683750,1,-249231,-31100734,-62481322
1587683871.634145775,1,-249009,-31140904,-62491029
1587683872.637595979,1,-246859,-31238577,-62510936
1587683873.641035652,1,-247301,-31178129,-62502211
1587683874.644453349,1,-245593,-31157782,-62498771
1587683875.647931766,1,-246922,-31057638,-62480584
1587683876.651381235,1,-249199,-31131177,-62494716
1587683877.654820786,1,-246100,-31160288,-62501228
1587683878.658278521,1,-249009,-31231864,-62517694
1587683879.661732321,1,-249958,-31165493,-62506021
1587683880.665186398,1,-248788,-31093549,-62493855
1587683881.668631437,1,-245815,-31115246,-62493978
1587683882.672049796,1,-246100,-31149282,-62504300
1587683883.675534575,1,-247365,-31254052,-62526910
1587683884.678961202,1,-246827,-31174449,-62516097
1587683885.682414776,1,-248029,-31136120,-62505160
1587683886.685851714,1,-246985,-31101681,-62499385
1587683887.689309049,1,-247744,-31154399,-62514622
1587683888.692782343,1,-248314,-31253053,-62527033
1587683889.696165351,1,-247713,-31181915,-62525190
1587683890.699644855,1,-247997,-31147669,-62514622
1587683891.703093793,1,-249484,-31100997,-62503932
1587683892.706557033,1,-247017,-31155030,-62517080
1587683893.709968135,1,-249136,-31258872,-62538707
1587683894.713468997,1,-247080,-31183457,-62526296
1587683895.716870051,1,-246479,-31154592,-62522118
1587683896.720342475,1,-249009,-31105449,-62511673
1587683897.723796412,1,-247143,-31158868,-62523593
1587683898.727233455,1,-247428,-31262290,-62546694
1587683899.730702285,1,-246542,-31185122,-62534283
1587683900.734125677,1,-244898,-31144550,-62528139
1587683901.737559021,1,-248567,-31120959,-62521135
1587683902.741029175,1,-246574,-31163425,-62531949
1587683903.744493813,1,-248219,-31266776,-62554190
1587683904.747922078,1,-249326,-31184421,-62540550
1587683905.751394103,1,-245404,-31113441,-62529122
1587683906.754817317,1,-247902,-31138310,-62531334
1587683907.758279015,1,-247080,-31169805,-62539813
1587683908.761729005,1,-246100,-31267565,-62576800
1587683909.765159835,1,-246890,-31184158,-62542639
1587683910.768710784,1,-249515,-31097001,-62528262
1587683911.772070105,1,-248946,-31147126,-62538584
1587683912.775531918,1,-246890,-31178165,-62549029
1587683913.778943630,1,-250907,-31256559,-62566724
1587683914.782405993,1,-249294,-31191975,-62559842
1587683915.785846327,1,-249579,-31094916,-62536864
1587683916.789285664,1,-247713,-31156555,-62551364
1587683917.792739587,1,-249262,-31192115,-62556402
1587683918.796205637,1,-246479,-31241714,-62571885
1587683919.799636577,1,-249705,-31192536,-62563529
1587683920.803097005,1,-249357,-31090850,-62543622
1587683921.806563576,1,-249104,-31168823,-62557016
1587683922.809998980,1,-247902,-31244588,-62573974
1587683923.813444477,1,-248029,-31216319,-62572131
1587683924.816902416,1,-247776,-31191677,-62570042
1587683925.820336942,1,-247017,-31111758,-62551241
1587683926.823781809,1,-250211,-31179251,-62565618
1587683927.827239309,1,-248756,-31282445,-62588719
1587683928.830720049,1,-247586,-31207538,-62578889
1587683929.834113429,1,-246542,-31167298,-62570902
1587683930.837564694,1,-249895,-31142446,-62565495
1587683931.841033497,1,-249674,-31185140,-62575571
1587683932.844466666,1,-249515,-31289683,-62598181
1587683933.847885882,1,-250021,-31207643,-62584419
1587683934.851405499,1,-246068,-31157046,-62573359
1587683935.854816657,1,-245973,-31147143,-62571639
1587683936.858257773,1,-248345,-31188522,-62583804
1587683937.861751304,1,-252235,-31291944,-62603219
1587683938.865200742,1,-248978,-31212200,-62590194
1587683939.868615878,1,-245941,-31177306,-62584050
1587683940.872066367,1,-246542,-31139625,-62574097
1587683941.875500583,1,-249041,-31189837,-62586508
1587683942.878960836,1,-250243,-31288701,-62606169
1587683943.882404259,1,-248598,-31222120,-62596092
1587683944.885821579,1,-246163,-31202368,-62593020
1587683945.889306854,1,-248630,-31115754,-62575325
1587683946.892739420,1,-247586,-31187261,-62591177
1587683947.896195834,1,-247871,-31242783,-62601253
1587683948.899675688,1,-249073,-31256716,-62611698
1587683949.903087152,1,-250148,-31209186,-62595478
1587683950.906553166,1,-248725,-31125113,-62584787
1587683951.909984183,1,-247713,-31166089,-62587982
1587683952.913441707,1,-248282,-31195796,-62594126
1587683953.916915642,1,-250274,-31301443,-62621283
1587683954.920382822,1,-251793,-31222050,-62605677
1587683955.923771451,1,-249104,-31200335,-62599779
1587683956.927234477,1,-249927,-31128268,-62585033
1587683957.930660442,1,-250939,-31193991,-62598058
1587683958.934176884,1,-250085,-31272087,-62613296
1587683959.937571787,1,-248946,-31238296,-62610592
1587683960.941028089,1,-247301,-31212603,-62604940
1587683961.944466216,1,-251856,-31112687,-62586016
1587683962.947919758,1,-247143,-31188470,-62598919
1587683963.951353858,1,-250148,-31236281,-62609855
1587683964.954772042,1,-248408,-31259485,-62617474
1587683965.958279194,1,-246985,-31215846,-62609732
1587683966.961688865,1,-246289,-31119224,-62595478
1587683967.965168762,1,-246353,-31184947,-62606783
1587683968.968611536,1,-248756,-31212183,-62610592
1587683969.972073145,1,-247523,-31298411,-62647579
1587683970.975512230,1,-251635,-31221717,-62617719
1587683971.978943686,1,-248061,-31130634,-62586016
1587683972.982394969,1,-246637,-31174624,-62600024
1587683973.985850242,1,-249073,-31205418,-62609855
1587683974.989305584,1,-248725,-31301601,-62637380
1587683975.992744158,1,-246985,-31223014,-62620668
1587683976.996194344,1,-248693,-31141693,-62606291
1587683977.999640148,1,-248377,-31181477,-62612435
1587683979.003088872,1,-245815,-31213164,-62621283
1587683980.006521692,1,-250528,-31291681,-62639469
1587683981.009987127,1,-247871,-31225608,-62628901
1587683982.013441494,1,-248851,-31126322,-62609855
1587683983.016879226,1,-246036,-31197811,-62621774
1587683984.020330862,1,-248725,-31258872,-62636151
1587683985.023805061,1,-250528,-31252580,-62639961
1587683986.027217745,1,-248092,-31224959,-62635045
1587683987.030666874,1,-249800,-31150000,-62619808
1587683988.034115496,1,-250274,-31213567,-62632588
1587683989.037569749,1,-250749,-31318583,-62656673
1587683990.041023506,1,-246321,-31235825,-62643156
1587683991.044466579,1,-247333,-31152033,-62629147
1587683992.047916385,1,-247744,-31197934,-62635783
1587683993.051361735,1,-248314,-31241416,-62646105
1587683994.054809461,1,-251002,-31272560,-62657287
1587683995.058266743,1,-248250,-31234721,-62650774
1587683996.061706289,1,-247238,-31144602,-62632342
1587683997.065150146,1,-250464,-31219158,-62648562
1587683998.068608263,1,-250812,-31321983,-62671418
1587683999.072052337,1,-250148,-31250004,-62663431
1587684000.075507567,1,-248282,-31202911,-62651020
1587684001.078931718,1,-246732,-31187033,-62647579
1587684002.082415473,1,-246005,-31226852,-62658393
1587684003.085842092,1,-249958,-31328731,-62681494
1587684004.089295633,1,-249326,-31247831,-62666380
1587684005.092735733,1,-249421,-31189521,-62658393
1587684006.096186614,1,-252362,-31192676,-62655321
1587684007.099641120,1,-250116,-31230708,-62665766
1587684008.103088231,1,-250148,-31334637,-62687393
1587684009.106528903,1,-249357,-31255437,-62674859
1587684010.110015484,1,-249421,-31228605,-62672155
1587684011.113424088,1,-249642,-31171189,-62658393
1587684012.116879632,1,-247112,-31229937,-62670189
1587684013.120327074,1,-252046,-31316515,-62688130
1587684014.123795456,1,-251888,-31273121,-62684198
1587684015.127223119,1,-249104,-31249531,-62679774
1587684016.130662984,1,-247997,-31150158,-62660850
1587684017.134115820,1,-248598,-31225853,-62674613
1587684018.137568619,1,-248914,-31270790,-62683829
1587684019.141002274,1,-252457,-31303686,-62701893
1587684020.144476333,1,-248187,-31253036,-62685058
1587684021.147908196,1,-247871,-31156099,-62668346
1587684022.151367628,1,-247713,-31222961,-62680266
1587684023.154815589,1,-249167,-31254788,-62687270
1587684024.158269286,1,-249674,-31317094,-62701647
1587684025.161710410,1,-249009,-31257873,-62691939
1587684026.165166989,1,-249737,-31162268,-62673753
1587684027.168610846,1,-249073,-31224100,-62684198
1587684028.172037825,1,-248472,-31261098,-62693168
1587684029.175489615,1,-251793,-31308331,-62705333
1587684030.178955715,1,-248914,-31258837,-62695257
1587684031.182375689,1,-249642,-31157782,-62677194
1587684032.185854747,1,-249895,-31234756,-62691939
1587684033.189283969,1,-247839,-31298867,-62704719
1587684034.192746950,1,-249958,-31287177,-62705456
1587684035.196195600,1,-250781,-31258942,-62699927
1587684036.199630919,1,-249421,-31167474,-62681126
1587684037.203095180,1,-249768,-31242415,-62697223
1587684038.206531403,1,-252172,-31333148,-62714672
1587684039.209975857,1,-253058,-31279816,-62708282
1587684040.213413066,1,-249705,-31257750,-62704842
1587684041.216886957,1,-249895,-31177586,-62686287
1587684042.220309874,1,-251508,-31245833,-62701524
1587684043.223776857,1,-251888,-31334620,-62719219
