RocketLogger CSV File
File Version,3
Block Size,1
Block Count,629                 
Sample Count,629                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 00:25:31 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587688168.710080738,1,18597,-5257556,-78909133
1587688169.713519236,1,16763,-5366498,-78932111
1587688170.716992512,1,16636,-5288454,-78924001
1587688171.720405864,1,17648,-5264391,-78918963
1587688172.723896580,1,20020,-5179705,-78900039
1587688173.727324940,1,17047,-5256714,-78913802
1587688174.730790619,1,15055,-5362467,-78929777
1587688175.734229273,1,18123,-5289225,-78924001
1587688176.737671881,1,19293,-5264496,-78920192
1587688177.741121599,1,22044,-5183666,-78900408
1587688178.744551693,1,17933,-5257871,-78911836
1587688179.748018657,1,16794,-5371948,-78932971
1587688180.751466228,1,15497,-5282635,-78921298
1587688181.754916416,1,17775,-5238172,-78914294
1587688182.758353807,1,18692,-5211374,-78903726
1587688183.761816771,1,17237,-5259816,-78911222
1587688184.765264242,1,13821,-5369863,-78932971
1587688185.768714933,1,16921,-5274941,-78918717
1587688186.772145524,1,18818,-5175411,-78900900
1587688187.775604590,1,18660,-5237015,-78908764
1587688188.779062732,1,16699,-5280234,-78914539
1587688189.782489423,1,17269,-5323348,-78931866
1587688190.785898083,1,20020,-5271471,-78917857
1587688191.789393143,1,15877,-5162529,-78894633
1587688192.792842534,1,18913,-5254313,-78909010
1587688193.796307389,1,17680,-5359540,-78928794
1587688194.799739677,1,16478,-5286789,-78929654
1587688195.803207494,1,19514,-5248354,-78907658
1587688196.806631755,1,18692,-5207028,-78897459
1587688197.810086845,1,17870,-5259448,-78910730
1587688198.813532061,1,16256,-5369757,-78930391
1587688199.816995771,1,15371,-5275047,-78916383
1587688200.820436894,1,17458,-5180441,-78900900
1587688201.823878058,1,20463,-5232125,-78903972
1587688202.827336490,1,18913,-5265950,-78910853
1587688203.830780732,1,16130,-5353756,-78930268
1587688204.834218602,1,17711,-5273697,-78915277
1587688205.837664726,1,19071,-5177496,-78900900
1587688206.841131490,1,17964,-5228620,-78904463
1587688207.844555200,1,17933,-5261201,-78911959
1587688208.848010661,1,14454,-5369459,-78930637
1587688209.851464108,1,15845,-5277044,-78917734
1587688210.854914810,1,20590,-5223064,-78909501
1587688211.858368548,1,19609,-5206432,-78901391
1587688212.861803604,1,18123,-5258186,-78910361
1587688213.865257346,1,18502,-5371966,-78932234
1587688214.868697850,1,16952,-5286158,-78922772
1587688215.872163195,1,20368,-5263865,-78918594
1587688216.875593484,1,18502,-5174587,-78898565
1587688217.879057871,1,18312,-5254769,-78909993
1587688218.882496132,1,18407,-5340401,-78927196
1587688219.885947566,1,15561,-5301774,-78925353
1587688220.889404181,1,18565,-5270560,-78917734
1587688221.892866426,1,15719,-5159252,-78898933
1587688222.896260079,1,19135,-5247601,-78909993
1587688223.899729904,1,17553,-5299881,-78919946
1587688224.903176413,1,16604,-5322560,-78927688
1587688225.906620734,1,21317,-5272085,-78921666
1587688226.910076635,1,18913,-5159217,-78900408
1587688227.913528094,1,17110,-5242991,-78910976
1587688228.916975762,1,14485,-5284370,-78919332
1587688229.920431423,1,16003,-5332164,-78930268
1587688230.923854767,1,15719,-5271892,-78914294
1587688231.927335729,1,20115,-5161530,-78922035
1587688232.930795343,1,17047,-5241116,-78902989
1587688233.934193156,1,16098,-5283266,-78912819
1587688234.937675767,1,16098,-5332059,-78929162
1587688235.941120161,1,18407,-5272155,-78919946
1587688236.944556113,1,16193,-5161145,-78899056
1587688237.948007402,1,15434,-5238838,-78909624
1587688238.951484559,1,16826,-5271506,-78916260
1587688239.954904298,1,11828,-5347675,-78932849
1587688240.958356688,1,17110,-5273101,-78919946
1587688241.961792190,1,16446,-5170626,-78902620
1587688242.965280362,1,14833,-5234036,-78908395
1587688243.968674553,1,18217,-5267335,-78912205
1587688244.972175784,1,14042,-5347745,-78931128
1587688245.975601414,1,16889,-5272628,-78919823
1587688246.979070392,1,17332,-5161916,-78898442
1587688247.982485393,1,17775,-5241887,-78908027
1587688248.985962690,1,15434,-5291556,-78916014
1587688249.989380883,1,16794,-5316566,-78925476
1587688250.992856047,1,17838,-5270402,-78916751
1587688251.996292965,1,18534,-5161951,-78895247
1587688252.999741482,1,15466,-5253858,-78908272
1587688254.003160647,1,16256,-5356438,-78925967
1587688255.006643003,1,17047,-5286824,-78919823
1587688256.010099229,1,17300,-5253770,-78912450
1587688257.013542232,1,16288,-5200140,-78899056
1587688258.016972874,1,19040,-5258397,-78909747
1587688259.020436367,1,18882,-5371948,-78930882
1587688260.023873062,1,16952,-5275134,-78915645
1587688261.027349566,1,16320,-5180599,-78899548
1587688262.030764498,1,18154,-5233720,-78904094
1587688263.034216380,1,18249,-5271892,-78909133
1587688264.037653623,1,17142,-5333636,-78926950
1587688265.041100736,1,18059,-5271033,-78914785
1587688266.044570564,1,19894,-5158218,-78892052
1587688267.048018155,1,16636,-5249476,-78907658
1587688268.051447397,1,19830,-5331919,-78951772
1587688269.054905132,1,14612,-5295359,-78916014
1587688270.058359587,1,19830,-5266143,-78906921
1587688271.061809578,1,19767,-5180336,-78896476
1587688272.065250185,1,18913,-5256311,-78902128
1587688273.068710044,1,16003,-5372229,-78927442
1587688274.072126809,1,18186,-5278639,-78916383
1587688275.075590006,1,19419,-5212882,-78904832
1587688276.079053191,1,19862,-5223572,-78902374
1587688277.082507691,1,18976,-5262638,-78911222
1587688278.085931411,1,15086,-5347429,-78929408
1587688279.089387177,1,17332,-5271909,-78916628
1587688280.092827895,1,17996,-5158130,-78896599
1587688281.096290755,1,17553,-5248898,-78909010
1587688282.099741258,1,18692,-5335844,-78924738
1587688283.103193942,1,18565,-5291503,-78923633
1587688284.106631651,1,18692,-5261166,-78918963
1587688285.110101472,1,18945,-5196425,-78900900
1587688286.113527246,1,18059,-5258414,-78913679
1587688287.116977051,1,15782,-5370774,-78936535
1587688288.120416855,1,18660,-5274591,-78923018
1587688289.123871966,1,18787,-5173798,-78921052
1587688290.127315492,1,18249,-5238312,-78911836
1587688291.130773923,1,16162,-5289120,-78924738
1587688292.134216469,1,16162,-5312500,-78932111
1587688293.137670263,1,16636,-5270209,-78923387
1587688294.141098460,1,17870,-5168558,-78905692
1587688295.144548304,1,17616,-5255891,-78918717
1587688296.148009360,1,15624,-5367794,-78939730
1587688297.151488551,1,14991,-5282513,-78929408
1587688298.154896659,1,17775,-5231915,-78920683
1587688299.158356303,1,13726,-5216807,-78913065
1587688300.161818861,1,17775,-5260833,-78921666
1587688301.165262569,1,16225,-5357594,-78942556
1587688302.168705541,1,17996,-5273276,-78929285
1587688303.172146959,1,16731,-5160444,-78908150
1587688304.175587600,1,14770,-5246970,-78919823
1587688305.179042112,1,14643,-5322595,-78933094
1587688306.182493526,1,14802,-5297287,-78933955
1587688307.185966103,1,19704,-5266687,-78927810
1587688308.189360351,1,17363,-5184226,-78910361
1587688309.192839678,1,16668,-5257713,-78923141
1587688310.196300813,1,14770,-5374034,-78945137
1587688311.199740615,1,15877,-5277746,-78930760
1587688312.203155955,1,18976,-5202787,-78916874
1587688313.206632905,1,15402,-5225115,-78916137
1587688314.210090533,1,21222,-5262182,-78927688
1587688315.213499861,1,15561,-5361783,-78944399
1587688316.216951009,1,15466,-5274205,-78928425
1587688317.220414665,1,17522,-5184770,-78914662
1587688318.223875793,1,15371,-5225851,-78918717
1587688319.227294125,1,15782,-5260272,-78922772
1587688320.230780316,1,15687,-5371598,-78945260
1587688321.234209339,1,16857,-5278780,-78931251
1587688322.237658784,1,19451,-5239889,-78922527
1587688323.241083819,1,17775,-5192779,-78909010
1587688324.244591607,1,17047,-5256381,-78919577
1587688325.248014629,1,17616,-5352529,-78937027
1587688326.251444603,1,16383,-5299460,-78932849
1587688327.254897992,1,18249,-5270823,-78924984
1587688328.258356492,1,18470,-5158656,-78906061
1587688329.261800847,1,18755,-5240573,-78915891
1587688330.265256528,1,18660,-5268965,-78920806
1587688331.268693582,1,15561,-5358067,-78940099
1587688332.272140517,1,17933,-5274661,-78925599
1587688333.275594908,1,18692,-5206625,-78914662
1587688334.279040714,1,17363,-5211304,-78909378
1587688335.282492087,1,19609,-5259045,-78931251
1587688336.285938620,1,14896,-5371335,-78935306
1587688337.289379757,1,15687,-5285475,-78925353
1587688338.292817446,1,19514,-5265109,-78922281
1587688339.296288261,1,17174,-5168102,-78905569
1587688340.299755225,1,16035,-5251597,-78914416
1587688341.303174871,1,16699,-5313446,-78923633
1587688342.306617295,1,15086,-5318774,-78930268
1587688343.310058363,1,17553,-5271594,-78927565
1587688344.313549542,1,18692,-5162950,-78900777
1587688345.316967932,1,17237,-5235455,-78909747
1587688346.320428796,1,20368,-5266161,-78917366
1587688347.323864030,1,16952,-5355386,-78934323
1587688348.327322564,1,18534,-5273434,-78920192
1587688349.330753406,1,18534,-5190553,-78907535
1587688350.334191558,1,19324,-5221434,-78906306
1587688351.337638212,1,19261,-5259238,-78913311
1587688352.341120480,1,15909,-5370178,-78933709
1587688353.344562011,1,14485,-5277080,-78918963
1587688354.348002859,1,18565,-5227866,-78910116
1587688355.351439377,1,17363,-5204697,-78901268
1587688356.354895106,1,19451,-5257345,-78911590
1587688357.358354161,1,16731,-5370949,-78929408
1587688358.361787778,1,14833,-5281058,-78917611
1587688359.365228550,1,20178,-5249266,-78911713
1587688360.368690285,1,17616,-5191184,-78897213
1587688361.372134807,1,18565,-5256399,-78908764
1587688362.375587908,1,17458,-5366235,-78926336
1587688363.379024936,1,17332,-5284213,-78916137
1587688364.382482403,1,17016,-5258169,-78911959
1587688365.385911870,1,20083,-5184612,-78895247
1587688366.389385980,1,19957,-5255470,-78906429
1587688367.392826879,1,17363,-5363168,-78926705
1587688368.396272330,1,16541,-5285772,-78916874
1587688369.399720099,1,16415,-5259711,-78912205
1587688370.403164168,1,18723,-5183473,-78892912
1587688371.406611118,1,21285,-5255365,-78905200
1587688372.410072853,1,20178,-5363606,-78924493
1587688373.413512815,1,17711,-5285317,-78916505
1587688374.416965426,1,18818,-5259343,-78909378
1587688375.420411339,1,19894,-5183105,-78891315
1587688376.423858943,1,19862,-5255558,-78903357
1587688377.427306526,1,17458,-5363834,-78922035
1587688378.430752046,1,18755,-5284563,-78913433
1587688379.434204631,1,21127,-5258186,-78909501
1587688380.437650246,1,18376,-5185401,-78891438
1587688381.441098679,1,19672,-5255470,-78902620
1587688382.444564766,1,15972,-5364605,-78921544
1587688383.447989765,1,19135,-5284721,-78912205
1587688384.451447989,1,19546,-5260044,-78906675
1587688385.454876813,1,17174,-5179529,-78888734
1587688386.458334123,1,17838,-5254506,-78900531
1587688387.461790377,1,20210,-5355281,-78917980
1587688388.465237011,1,15909,-5289961,-78910730
1587688389.468694892,1,20210,-5266073,-78907166
1587688390.472125978,1,17680,-5166034,-78886768
1587688391.475577874,1,22203,-5250738,-78898196
1587688392.479029199,1,16826,-5325679,-78910853
1587688393.482473061,1,16256,-5306313,-78913802
1587688394.485915349,1,20526,-5268860,-78904955
1587688395.489383278,1,19483,-5157937,-78884188
1587688396.492825246,1,16668,-5239083,-78895984
1587688397.496271383,1,18629,-5269526,-78901760
1587688398.499742694,1,16193,-5352547,-78918717
1587688399.503169019,1,18534,-5272348,-78909010
1587688400.506615386,1,18249,-5194549,-78894018
1587688401.510063801,1,18249,-5215493,-78889717
1587688402.513504998,1,16130,-5256644,-78899179
1587688403.516949285,1,15118,-5372053,-78921052
1587688404.520402819,1,17269,-5278727,-78905569
1587688405.523857867,1,18976,-5248074,-78901514
1587688406.527300146,1,17743,-5186820,-78882713
1587688407.530748197,1,20843,-5254401,-78895001
1587688408.534216936,1,19324,-5357752,-78936535
1587688409.537629891,1,16794,-5292380,-78920929
1587688410.541106341,1,16921,-5266056,-78894141
1587688411.544551982,1,18976,-5157780,-78873006
1587688412.547989822,1,17870,-5245848,-78889349
1587688413.551472733,1,18692,-5293887,-78899794
1587688414.554894585,1,16636,-5328676,-78911959
1587688415.558303952,1,17332,-5269736,-78900039
1587688416.561784445,1,17901,-5166525,-78883451
1587688417.565231044,1,16320,-5228234,-78888489
1587688418.568686042,1,20210,-5258835,-78895984
1587688419.572128745,1,18028,-5366813,-78914662
1587688420.575583783,1,17838,-5274591,-78902374
1587688421.579032965,1,18312,-5228199,-78893527
1587688422.582471945,1,17332,-5196828,-78884556
1587688423.585915962,1,19419,-5255049,-78893404
1587688424.589353314,1,17933,-5363255,-78913188
1587688425.592812930,1,18439,-5288489,-78904217
1587688426.596259439,1,19830,-5266336,-78900285
1587688427.599709058,1,18470,-5158866,-78877798
1587688428.603167566,1,16225,-5245971,-78889840
1587688429.606621852,1,16794,-5293098,-78898442
1587688430.610045159,1,16826,-5330517,-78910116
1587688431.613512370,1,16889,-5269806,-78899794
1587688432.616958564,1,15497,-5169347,-78881607
1587688433.620397573,1,16636,-5225553,-78883573
1587688434.623849546,1,15782,-5257853,-78893158
1587688435.627300047,1,15782,-5370231,-78912942
1587688436.630750802,1,15624,-5276974,-78901760
1587688437.634194831,1,19989,-5246742,-78893281
1587688438.637640540,1,17237,-5181159,-78876938
1587688439.641095323,1,18723,-5252613,-78890332
1587688440.644532228,1,17585,-5337825,-78904340
1587688441.647987190,1,15719,-5304841,-78904463
1587688442.651431216,1,18976,-5269806,-78917488
1587688443.654877677,1,16826,-5157517,-78881116
1587688444.658338256,1,15624,-5232160,-78892789
1587688445.661774369,1,15434,-5259133,-78892912
1587688446.665230094,1,13758,-5368443,-78915154
1587688447.668684383,1,14896,-5275993,-78905692
1587688448.672122302,1,14422,-5244166,-78896230
1587688449.675569976,1,16573,-5179827,-78880010
1587688450.679014596,1,17079,-5251474,-78893527
1587688451.682471640,1,17205,-5325101,-78901514
1587688452.685913506,1,16003,-5313814,-78907658
1587688453.689359724,1,16763,-5269053,-78897213
1587688454.692814452,1,14549,-5167927,-78878781
1587688455.696254257,1,15592,-5222433,-78884434
1587688456.699711794,1,15244,-5256101,-78891315
1587688457.703164538,1,11386,-5370196,-78912205
1587688458.706597335,1,15181,-5283406,-78900408
1587688459.710051335,1,19894,-5264426,-78896107
1587688460.713493508,1,18344,-5157341,-78875340
1587688461.716945176,1,15782,-5242080,-78888489
1587688462.720393808,1,18534,-5270122,-78892544
1587688463.723850642,1,16604,-5356893,-78910239
1587688464.727295645,1,18850,-5272943,-78895861
1587688465.730735020,1,19451,-5233965,-78892298
1587688466.734197804,1,15782,-5182404,-78875340
1587688467.737623801,1,16604,-5251106,-78887751
1587688468.741080663,1,18249,-5320246,-78901145
1587688469.744531250,1,14833,-5319668,-78901883
1587688470.747977073,1,18502,-5269403,-78895616
1587688471.751433933,1,15909,-5175779,-78878658
1587688472.754888584,1,18976,-5217719,-78880010
1587688473.758322946,1,16826,-5255295,-78886400
1587688474.761778866,1,15149,-5369950,-78911590
1587688475.765221439,1,16035,-5281847,-78894387
1587688476.768673551,1,16415,-5261902,-78890455
1587688477.772117806,1,13789,-5163213,-78870671
1587688478.775566369,1,17363,-5247793,-78883696
1587688479.779026592,1,15750,-5309485,-78895370
1587688480.782461777,1,16573,-5316338,-78900408
1587688481.785917280,1,17016,-5268369,-78891561
1587688482.789345605,1,17047,-5159375,-78869196
1587688483.792803500,1,16162,-5231179,-78878167
1587688484.796238794,1,16794,-5261271,-78896476
1587688485.799693527,1,13062,-5358208,-78900285
1587688486.803153833,1,16193,-5270893,-78887506
1587688487.806621201,1,14833,-5192919,-78873866
1587688488.810045391,1,15181,-5217053,-78873743
1587688489.813503136,1,18439,-5255855,-78882836
1587688490.816933916,1,15276,-5367391,-78902006
1587688491.820389492,1,13884,-5273066,-78890332
1587688492.823855532,1,18976,-5212023,-78877798
1587688493.827299120,1,14707,-5210691,-78870056
1587688494.830727628,1,17838,-5255172,-78879273
1587688495.834176736,1,16636,-5368303,-78908027
1587688496.837629145,1,15909,-5272155,-78880501
1587688497.841090046,1,16889,-5201525,-78874357
1587688498.844525511,1,18755,-5217123,-78867968
1587688499.847984583,1,15845,-5257135,-78895247
1587688500.851427238,1,13695,-5360381,-78888980
1587688501.854871850,1,17110,-5270157,-78882590
1587688502.858322736,1,15086,-5180125,-78863912
1587688503.861757090,1,16826,-5223835,-78868336
1587688504.865215725,1,15181,-5257766,-78875955
