RocketLogger CSV File
File Version,3
Block Size,1
Block Count,658                 
Sample Count,658                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Thu Apr 23 22:55:16 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587682598.256065730,1,-430809,-49256141,-50046522
1587682599.259514813,1,-430872,-49398049,-50054141
1587682600.262974506,1,-434067,-49311769,-50046276
1587682601.266404209,1,-430113,-49289335,-50046891
1587682602.269877284,1,-430429,-49215585,-50039272
1587682603.273305367,1,-432390,-49282237,-50055370
1587682604.276733219,1,-434256,-49317289,-50108700
1587682605.280213915,1,-430208,-49337725,-50089530
1587682606.283669017,1,-430303,-49310857,-50080437
1587682607.287110805,1,-428627,-49226224,-50089653
1587682608.290550740,1,-432454,-49192328,-50093831
1587682609.294003465,1,-429417,-49278451,-50100467
1587682610.297448679,1,-432137,-49395087,-50107102
1587682611.300912693,1,-432738,-49355864,-50111772
1587682612.304372309,1,-432865,-49353621,-50099607
1587682613.307811124,1,-430208,-49299500,-50070484
1587682614.311254004,1,-433339,-49340914,-50085353
1587682615.314704016,1,-430240,-49442268,-50068641
1587682616.318147094,1,-434668,-49569244,-50082772
1587682617.321605656,1,-432643,-49468855,-50078963
1587682618.325035927,1,-432770,-49436449,-50076014
1587682619.328495674,1,-430809,-49381347,-50070975
1587682620.331931498,1,-433150,-49480054,-50073802
1587682621.335403639,1,-435269,-49584334,-50083878
1587682622.338804030,1,-431758,-49540343,-50084615
1587682623.342269371,1,-435522,-49571032,-50097641
1587682624.345735941,1,-431758,-49473552,-50047137
1587682625.349175066,1,-433529,-49589399,-50040747
1587682626.352622361,1,-435996,-49668739,-50029933
1587682627.356073827,1,-433592,-49732815,-50055861
1587682628.359502599,1,-436597,-49667740,-50050454
1587682629.362980057,1,-435016,-49611219,-50026738
1587682630.366416532,1,-437894,-49645780,-50026984
1587682631.369869312,1,-435711,-49693732,-50034603
1587682632.373314793,1,-435553,-49845577,-50043819
1587682633.376753549,1,-439159,-49790213,-50023666
1587682634.380210482,1,-433656,-49741122,-50023421
1587682635.383652659,1,-435838,-49706701,-50015556
1587682636.387111487,1,-437609,-49759630,-50028336
1587682637.390554162,1,-437925,-49893634,-50038904
1587682638.393999201,1,-435933,-49848609,-50028459
1587682639.397452855,1,-436977,-49876143,-50013713
1587682640.400896924,1,-436470,-49775701,-50002162
1587682641.404349268,1,-436534,-49845087,-50013467
1587682642.407798883,1,-438874,-49938378,-50028336
1587682643.411252782,1,-438526,-49923341,-50028582
1587682644.414692278,1,-438178,-49895719,-50025632
1587682645.418135316,1,-437767,-49797258,-50010272
1587682646.421578590,1,-440740,-49894580,-50020594
1587682647.425031253,1,-438337,-49945038,-50029442
1587682648.428469365,1,-438242,-49969066,-50048734
1587682649.431934821,1,-437135,-49912527,-50056476
1587682650.435372579,1,-438526,-49823407,-50029319
1587682651.438838590,1,-437388,-49894598,-50042590
1587682652.442260767,1,-435901,-49922236,-50047259
1587682653.445758851,1,-440487,-50036892,-50065446
1587682654.449151315,1,-438495,-49960899,-50054264
1587682655.452612693,1,-437135,-49925777,-50039887
1587682656.456043026,1,-436913,-49910354,-50049594
1587682657.459540190,1,-438748,-49964229,-50055247
1587682658.462973657,1,-437862,-50087087,-50075768
1587682659.466404758,1,-441563,-50030039,-50064340
1587682660.469852888,1,-439981,-50001437,-50067166
1587682661.473303263,1,-437736,-49926688,-50048365
1587682662.476757012,1,-440266,-50001086,-50066798
1587682663.480201878,1,-441752,-50081969,-50077980
1587682664.483669657,1,-438590,-50090364,-50080929
1587682665.487090648,1,-438969,-50060114,-50077119
1587682666.490551938,1,-440108,-49971677,-50060039
1587682667.493989771,1,-438052,-50037050,-50066798
1587682668.497440686,1,-442511,-50077622,-50073187
1587682669.500899092,1,-443207,-50174051,-50100098
1587682670.504337693,1,-440519,-50098058,-50091251
1587682671.507799364,1,-437989,-50072295,-50092971
1587682672.511248495,1,-439602,-50006537,-50078471
1587682673.514684422,1,-444915,-50075589,-50096166
1587682674.518146752,1,-442100,-50136633,-50115581
1587682675.521583637,1,-441499,-50134828,-50123200
1587682676.525025367,1,-440203,-50090329,-50122708
1587682677.528475781,1,-439918,-49996915,-50112263
1587682678.531926492,1,-441025,-50050965,-50120619
1587682679.535359904,1,-441341,-50090048,-50126886
1587682680.538823254,1,-441404,-50199166,-50151585
1587682681.542287431,1,-441626,-50112937,-50148022
1587682682.545732608,1,-438337,-50105051,-50146670
1587682683.549156146,1,-437040,-50008973,-50133522
1587682684.552604531,1,-441215,-50102422,-50143352
1587682685.556049623,1,-437989,-50126713,-50157729
1587682686.559509938,1,-442765,-50201707,-50173212
1587682687.562951665,1,-439317,-50127607,-50172598
1587682688.566398430,1,-439127,-50059325,-50161539
1587682689.569842901,1,-439349,-50080427,-50163259
1587682690.573292971,1,-440740,-50117880,-50173581
1587682691.576742155,1,-441594,-50235445,-50195208
1587682692.580184832,1,-441594,-50165007,-50185746
1587682693.583665719,1,-439728,-50151582,-50183780
1587682694.587090638,1,-440582,-50061165,-50180831
1587682695.590534375,1,-441404,-50127309,-50192750
1587682696.593979249,1,-440740,-50212152,-50208971
1587682697.597408364,1,-441879,-50196291,-50208110
1587682698.600875213,1,-440519,-50175085,-50203932
1587682699.604322061,1,-439981,-50075957,-50188449
1587682700.607774335,1,-438400,-50167514,-50203810
1587682701.611243172,1,-440740,-50226611,-50217941
1587682702.614668698,1,-440456,-50231869,-50222242
1587682703.618150856,1,-440835,-50197448,-50219907
1587682704.621577694,1,-440013,-50100529,-50203195
1587682705.625012541,1,-440329,-50193400,-50216221
1587682706.628467658,1,-441436,-50257212,-50231089
1587682707.631887522,1,-440898,-50275369,-50237110
1587682708.635384155,1,-441310,-50254005,-50251610
1587682709.638821168,1,-440962,-50099092,-50193365
1587682710.642259349,1,-441057,-50200690,-50231335
1587682711.645694358,1,-441373,-50237933,-50239445
1587682712.649157827,1,-441689,-50313436,-50251979
1587682713.652571201,1,-442543,-50264976,-50245098
1587682714.656058871,1,-439444,-50200077,-50228386
1587682715.659474871,1,-443176,-50235129,-50232564
1587682716.662941551,1,-441404,-50261401,-50246326
1587682717.666402839,1,-444631,-50366014,-50271271
1587682718.669827231,1,-442353,-50291773,-50262915
1587682719.673297565,1,-441974,-50288233,-50261318
1587682720.676734894,1,-441120,-50215377,-50235881
1587682721.680169498,1,-441784,-50294437,-50251242
1587682722.683620127,1,-442164,-50377055,-50280119
1587682723.687079816,1,-441752,-50358145,-50266602
1587682724.690519359,1,-441942,-50308125,-50271148
1587682725.693979421,1,-441088,-50225367,-50256648
1587682726.697425554,1,-441215,-50288408,-50269305
1587682727.700865680,1,-442606,-50319289,-50274835
1587682728.704318228,1,-442480,-50441639,-50294004
1587682729.707764463,1,-442575,-50356918,-50284419
1587682730.711221514,1,-444725,-50324495,-50279136
1587682731.714660845,1,-441531,-50278699,-50275695
1587682732.718128169,1,-446307,-50346683,-50286631
1587682733.721561980,1,-444504,-50448737,-50303466
1587682734.725004717,1,-445358,-50401224,-50297199
1587682735.728462827,1,-443492,-50378983,-50297568
1587682736.731903595,1,-441816,-50276754,-50283682
1587682737.735342870,1,-443808,-50353991,-50301500
1587682738.738805545,1,-441531,-50421256,-50316614
1587682739.742250915,1,-443176,-50428897,-50322512
1587682740.745693527,1,-442100,-50390393,-50318703
1587682741.749151542,1,-443271,-50287900,-50305309
1587682742.752590582,1,-445010,-50371868,-50315754
1587682743.756036428,1,-443492,-50413036,-50326936
1587682744.759476132,1,-444472,-50472853,-50340699
1587682745.762927142,1,-443682,-50414859,-50334432
1587682746.766386658,1,-441879,-50318518,-50324110
1587682747.769826025,1,-442796,-50398647,-50346966
1587682748.773277116,1,-442100,-50442042,-50347580
1587682749.776734279,1,-445801,-50495952,-50341805
1587682750.780175923,1,-443840,-50438186,-50337750
1587682751.783622561,1,-441784,-50358355,-50336029
1587682752.787073759,1,-440234,-50412914,-50337504
1587682753.790525257,1,-444061,-50456588,-50339347
1587682754.793972815,1,-445390,-50537874,-50351021
1587682755.797415959,1,-446686,-50478917,-50349792
1587682756.800868761,1,-443271,-50388447,-50332589
1587682757.804311653,1,-442069,-50434733,-50348195
1587682758.807765744,1,-442322,-50478514,-50359008
1587682759.811193281,1,-444599,-50566319,-50377194
1587682760.814650131,1,-442638,-50487610,-50372771
1587682761.818106855,1,-443998,-50420345,-50363923
1587682762.821548417,1,-443049,-50446248,-50366135
1587682763.824996129,1,-443587,-50467823,-50382601
1587682764.828440601,1,-445579,-50584686,-50405457
1587682765.831894657,1,-444093,-50500649,-50395012
1587682766.835352764,1,-442258,-50475762,-50387516
1587682767.838798518,1,-442575,-50435715,-50385427
1587682768.842238747,1,-445485,-50495304,-50396855
1587682769.845663285,1,-446876,-50608206,-50426224
1587682770.849125786,1,-444757,-50533335,-50408160
1587682771.852603784,1,-447351,-50524555,-50408283
1587682772.856023303,1,-443239,-50437906,-50393046
1587682773.859473109,1,-444346,-50501508,-50411355
1587682774.862926214,1,-443207,-50554822,-50418605
1587682775.866368974,1,-445896,-50586649,-50430033
1587682776.869824418,1,-443365,-50535438,-50427821
1587682777.873264499,1,-444188,-50432806,-50414919
1587682778.876722879,1,-443777,-50484665,-50432737
1587682779.880167605,1,-444725,-50517877,-50439495
1587682780.883612180,1,-443650,-50617671,-50461614
1587682781.887070454,1,-445200,-50537331,-50453258
1587682782.890500743,1,-443777,-50495899,-50448342
1587682783.893978142,1,-444884,-50483158,-50441584
1587682784.897401988,1,-445769,-50526237,-50455347
1587682785.900864639,1,-448331,-50613114,-50482626
1587682786.904301492,1,-445548,-50545007,-50479063
1587682787.907743378,1,-445421,-50530461,-50479431
1587682788.911220213,1,-442954,-50445565,-50460139
1587682789.914645138,1,-443777,-50525378,-50472304
1587682790.918095896,1,-444757,-50548600,-50482503
1587682791.921549846,1,-445516,-50634776,-50502779
1587682792.924982247,1,-445358,-50562201,-50485944
1587682793.928449294,1,-444378,-50520085,-50480660
1587682794.931894509,1,-445326,-50525939,-50473902
1587682795.935339383,1,-446117,-50570350,-50483363
1587682796.938805175,1,-447161,-50679643,-50507325
1587682797.942230366,1,-444536,-50598532,-50499338
1587682798.945683294,1,-446022,-50583425,-50515067
1587682799.949133915,1,-447572,-50516720,-50480660
1587682800.952572495,1,-444314,-50589734,-50493317
1587682801.956034936,1,-447319,-50725579,-50538168
1587682802.959470423,1,-445390,-50631393,-50497618
1587682803.962918001,1,-446370,-50606664,-50502533
1587682804.966366095,1,-443618,-50527692,-50489753
1587682805.969856030,1,-447730,-50632620,-50530427
1587682806.973281841,1,-447098,-50686969,-50516664
1587682807.976706520,1,-444504,-50659277,-50516173
1587682808.980150987,1,-446433,-50634916,-50512855
1587682809.983611309,1,-446528,-50530548,-50503762
1587682810.987061431,1,-445643,-50622210,-50521456
1587682811.990509179,1,-448110,-50686846,-50518876
1587682812.993952335,1,-446718,-50698361,-50523054
1587682813.997407808,1,-444314,-50664640,-50518753
1587682815.000843916,1,-445991,-50563392,-50498846
1587682816.004298669,1,-446939,-50645309,-50514452
1587682817.007742420,1,-447287,-50699885,-50523054
1587682818.011193261,1,-446465,-50729715,-50531533
1587682819.014638449,1,-446718,-50686355,-50524651
1587682820.018086448,1,-445073,-50586562,-50509291
1587682821.021539290,1,-446939,-50660101,-50518139
1587682822.024979933,1,-446370,-50688160,-50529812
1587682823.028439073,1,-448584,-50772601,-50543452
1587682824.031880229,1,-445548,-50700078,-50534482
1587682825.035328413,1,-444852,-50606051,-50522439
1587682826.038786382,1,-444378,-50659348,-50534728
1587682827.042232584,1,-447825,-50702619,-50539766
1587682828.045684839,1,-448584,-50772689,-50559672
1587682829.049128057,1,-445896,-50706282,-50551685
1587682830.052568449,1,-445137,-50625505,-50533745
1587682831.056033591,1,-446876,-50681833,-50541117
1587682832.059463232,1,-446750,-50709823,-50551685
1587682833.062912300,1,-447477,-50800380,-50571838
1587682834.066362241,1,-447161,-50728102,-50561270
1587682835.069797981,1,-445991,-50650584,-50549842
1587682836.073258833,1,-445200,-50684585,-50553528
1587682837.076719533,1,-445263,-50724106,-50564219
1587682838.080139631,1,-447762,-50835274,-50583757
1587682839.083611506,1,-448268,-50753971,-50572698
1587682840.087046573,1,-446085,-50724772,-50568397
1587682841.090506134,1,-449027,-50684901,-50558198
1587682842.093949719,1,-447540,-50742859,-50570855
1587682843.097393442,1,-447540,-50841268,-50588795
1587682844.100841581,1,-445611,-50793177,-50595799
1587682845.104297310,1,-445358,-50766695,-50581177
1587682846.107744859,1,-446180,-50671581,-50564956
1587682847.111194881,1,-447034,-50739477,-50584740
1587682848.114639690,1,-448268,-50803622,-50595922
1587682849.118087837,1,-446054,-50820254,-50603664
1587682850.121515542,1,-446592,-50777526,-50598257
1587682851.124979629,1,-446750,-50674473,-50585477
1587682852.128425451,1,-445263,-50755618,-50598748
1587682853.131864902,1,-446781,-50809528,-50612388
1587682854.135377358,1,-450450,-50832154,-50617303
1587682855.138771942,1,-447762,-50793965,-50613371
1587682856.142229265,1,-447287,-50689492,-50596905
1587682857.145682678,1,-447857,-50771584,-50611774
1587682858.149122635,1,-447920,-50839270,-50624799
1587682859.152556681,1,-450229,-50836781,-50627748
1587682860.156017636,1,-447382,-50804604,-50627011
1587682861.159456180,1,-446339,-50706913,-50613126
1587682862.162910749,1,-448489,-50785097,-50629100
1587682863.166359140,1,-447635,-50893128,-50648638
1587682864.169797909,1,-452000,-50834538,-50639914
1587682865.173262544,1,-446939,-50797944,-50635858
1587682866.176699131,1,-448015,-50765538,-50632295
1587682867.180155354,1,-446212,-50815715,-50642248
1587682868.183600064,1,-448711,-50928863,-50658469
1587682869.187045335,1,-449217,-50844773,-50648269
1587682870.190468758,1,-447098,-50751710,-50635736
1587682871.193945541,1,-447604,-50810720,-50645075
1587682872.197391806,1,-449122,-50855061,-50652693
1587682873.200829111,1,-447382,-50907832,-50668545
1587682874.204331322,1,-448489,-50861826,-50660680
1587682875.207723879,1,-447604,-50760894,-50644337
1587682876.211182337,1,-448363,-50838885,-50658469
1587682877.214630014,1,-447129,-50896388,-50675057
1587682878.218087234,1,-447192,-50895897,-50681939
1587682879.221511121,1,-447129,-50865349,-50677024
1587682880.224967489,1,-447667,-50758843,-50667070
1587682881.228419182,1,-447635,-50842916,-50681324
1587682882.231855844,1,-448458,-50945566,-50700617
1587682883.235317428,1,-450324,-50883874,-50696562
1587682884.238749298,1,-447730,-50857778,-50690418
1587682885.242213548,1,-448205,-50813244,-50685625
1587682886.245670884,1,-447192,-50866260,-50696193
1587682887.249142776,1,-448647,-50976517,-50718189
1587682888.252569214,1,-448711,-50894495,-50704549
1587682889.256025121,1,-444504,-50799048,-50692875
1587682890.259473436,1,-448964,-50860950,-50703812
1587682891.262903949,1,-448774,-50918611,-50711676
1587682892.266350931,1,-449217,-50940290,-50724210
1587682893.269788226,1,-448046,-50906307,-50718680
1587682894.273279330,1,-448932,-50806076,-50705532
1587682895.276718294,1,-449248,-50898298,-50721752
1587682896.280143271,1,-450166,-51007450,-50738955
1587682897.283573642,1,-447635,-50940185,-50730477
1587682898.286991308,1,-447793,-50892076,-50725807
1587682899.290479223,1,-446560,-50878195,-50724824
1587682900.293912945,1,-447161,-50930371,-50733426
1587682901.297386359,1,-448647,-51023259,-50751981
1587682902.300814007,1,-448046,-50950613,-50742642
1587682903.304264876,1,-448015,-50847560,-50725807
1587682904.307755858,1,-448900,-50918663,-50743871
1587682905.311105407,1,-449976,-50987383,-50757510
1587682906.314625267,1,-448236,-50986033,-50761443
1587682907.318075458,1,-445263,-50956081,-50758739
1587682908.321526705,1,-449501,-50869467,-50746943
1587682909.324972893,1,-447635,-50950210,-50759354
1587682910.328388438,1,-449090,-51055086,-50780735
1587682911.331872130,1,-450893,-50997145,-50782578
1587682912.335326085,1,-445864,-50954854,-50768938
1587682913.338766223,1,-447540,-50904940,-50764760
1587682914.342218255,1,-448964,-50954644,-50779506
1587682915.345637062,1,-451526,-51072209,-50802239
1587682916.349111764,1,-445295,-50992448,-50790934
1587682917.352556326,1,-448964,-50920871,-50782947
1587682918.356007063,1,-448742,-50949860,-50785773
1587682919.359446304,1,-450988,-50989030,-50794375
1587682920.362886637,1,-449343,-51084565,-50813544
1587682921.366352422,1,-449754,-51011849,-50802608
1587682922.369800185,1,-448458,-50915929,-50789705
1587682923.373244638,1,-448521,-50980688,-50799167
1587682924.376688574,1,-448584,-51014093,-50808506
1587682925.380124838,1,-446655,-51084022,-50827430
1587682926.383583122,1,-447572,-51023890,-50818582
1587682927.387044121,1,-446845,-50923711,-50804451
1587682928.390494679,1,-450229,-50996181,-50816125
1587682929.393930598,1,-448964,-51040224,-50825709
1587682930.397371402,1,-451051,-51087019,-50838612
1587682931.400831033,1,-448521,-51032267,-50832714
1587682932.404277789,1,-448869,-50934454,-50818582
1587682933.407723205,1,-448331,-51001351,-50832222
1587682934.411168401,1,-447414,-51038997,-50842175
1587682935.414626546,1,-450229,-51088228,-50858518
1587682936.418054957,1,-449438,-51041556,-50854463
1587682937.421546668,1,-447793,-50936715,-50834311
1587682938.424960651,1,-451810,-51019946,-50862451
1587682939.428414487,1,-449406,-51029656,-50844141
1587682940.431858293,1,-450640,-51115008,-50864663
1587682941.435305374,1,-448679,-51049898,-50861222
1587682942.438758865,1,-448426,-50979268,-50851391
1587682943.442209047,1,-451462,-51008607,-50854955
1587682944.445649009,1,-451715,-51047445,-50864417
1587682945.449097412,1,-453803,-51158332,-50886044
1587682946.452547352,1,-449533,-51084425,-50873879
1587682947.456012706,1,-449248,-51064270,-50868595
1587682948.459450416,1,-446592,-51000510,-50860730
1587682949.462883830,1,-450007,-51058346,-50873387
1587682950.466333650,1,-449944,-51165605,-50890713
1587682951.469794149,1,-451715,-51110118,-50883463
1587682952.473232698,1,-445991,-51092294,-50882480
1587682953.476696506,1,-450355,-50989153,-50868103
1587682954.480124307,1,-451462,-51075241,-50881374
1587682955.483574036,1,-448268,-51135250,-50894277
1587682956.487024269,1,-450071,-51152881,-50895997
1587682957.490479768,1,-448679,-51115411,-50890836
1587682958.493932103,1,-449312,-51014583,-50874247
1587682959.497377193,1,-450513,-51084284,-50888993
1587682960.500810998,1,-449881,-51128485,-50893662
1587682961.504263591,1,-451937,-51199168,-50908039
1587682962.507721955,1,-449153,-51131868,-50903001
1587682963.511160675,1,-449628,-51038804,-50887641
1587682964.514602802,1,-449185,-51098165,-50897717
1587682965.518045822,1,-450039,-51133901,-50904107
1587682966.521510208,1,-450766,-51213592,-50923400
1587682967.524963084,1,-448742,-51151322,-50910620
1587682968.528405282,1,-449438,-51048899,-50895137
1587682969.531858753,1,-450071,-51120791,-50907302
1587682970.535315871,1,-452949,-51170758,-50918361
1587682971.538750095,1,-451620,-51193927,-50928683
1587682972.542193620,1,-450925,-51158402,-50922785
1587682973.545651574,1,-449090,-51064077,-50906688
1587682974.549097828,1,-450260,-51142418,-50923031
1587682975.552540387,1,-450703,-51250677,-50945518
1587682976.555997958,1,-449818,-51172721,-50934582
1587682977.559450401,1,-448616,-51091207,-50924751
1587682978.562879082,1,-450545,-51124980,-50932984
1587682979.566349739,1,-450798,-51193857,-50941709
1587682980.569803775,1,-450861,-51195908,-50947976
1587682981.573246515,1,-449596,-51162626,-50944166
1587682982.576690308,1,-450324,-51117426,-50933844
1587682983.580133847,1,-450798,-51169233,-50943429
1587682984.583586368,1,-449596,-51265907,-50960264
1587682985.587040141,1,-449881,-51196767,-50954488
1587682986.590473827,1,-447762,-51086090,-50934582
1587682987.593920272,1,-450608,-51173001,-50950925
1587682988.597368883,1,-451146,-51284783,-50972183
1587682989.600836655,1,-450039,-51209228,-50968251
1587682990.604259694,1,-450197,-51114149,-50951539
1587682991.607706575,1,-451431,-51143891,-50957806
1587682992.611165763,1,-448236,-51195014,-50969726
1587682993.614604839,1,-451905,-51235166,-50979802
1587682994.618055222,1,-451779,-51188827,-50976853
1587682995.621494060,1,-448774,-51096956,-50959895
1587682996.624954668,1,-450324,-51173895,-50975870
1587682997.628404769,1,-453265,-51290058,-50997005
1587682998.631851477,1,-448078,-51204180,-50990001
1587682999.635328821,1,-447952,-51158490,-50979310
1587683000.638684988,1,-447888,-51150603,-50976115
1587683001.642189145,1,-448932,-51202042,-50982997
1587683002.645647797,1,-450166,-51292669,-50999586
1587683003.649095652,1,-446402,-51213522,-50990861
1587683004.652532929,1,-448299,-51105298,-50975132
1587683005.655961716,1,-447920,-51187425,-50986683
1587683006.659450342,1,-448426,-51262244,-51002043
1587683007.662892450,1,-451209,-51242948,-51003149
1587683008.666296933,1,-448268,-51214380,-50996882
1587683009.669763335,1,-449944,-51132358,-50986560
1587683010.673279119,1,-450102,-51198519,-50999217
1587683011.676658460,1,-451431,-51310423,-51021458
1587683012.680124952,1,-448742,-51221005,-51009170
1587683013.683558892,1,-449470,-51135461,-50998725
1587683014.687042397,1,-450039,-51191474,-51014823
1587683015.690412250,1,-450007,-51223371,-51009662
1587683016.693950448,1,-450640,-51266801,-51020475
1587683017.697372867,1,-449596,-51230592,-51013717
1587683018.700810860,1,-448553,-51131605,-50997005
1587683019.704242032,1,-451557,-51220655,-51007204
1587683020.707713500,1,-452791,-51324970,-51029937
1587683021.711154770,1,-451146,-51245226,-51018755
1587683022.714602509,1,-448236,-51181098,-51006836
1587683023.718065384,1,-450071,-51202971,-51008433
1587683024.721522316,1,-450292,-51243509,-51015437
1587683025.724939001,1,-452569,-51303343,-51028831
1587683026.728394720,1,-449248,-51252132,-51021581
1587683027.731849976,1,-449691,-51153723,-51003272
1587683028.735254241,1,-449628,-51235377,-51018264
1587683029.738756582,1,-450925,-51342619,-51037679
1587683030.742158808,1,-451747,-51264943,-51029323
1587683031.745628021,1,-452474,-51205617,-51023056
1587683032.749083752,1,-450039,-51205249,-51021090
1587683033.752513871,1,-448141,-51248767,-51029691
1587683034.756012636,1,-451873,-51324532,-51044683
1587683035.759437392,1,-451905,-51262805,-51033378
1587683036.762879871,1,-448742,-51156071,-51018509
1587683037.766316055,1,-451146,-51240231,-51030306
1587683038.769755061,1,-455005,-51365490,-51063975
1587683039.773217782,1,-451747,-51278561,-51036081
1587683040.776671405,1,-452253,-51225124,-51031780
1587683041.780109533,1,-451051,-51214328,-51030920
1587683042.783567158,1,-451178,-51260597,-51045912
1587683043.786978627,1,-453708,-51332313,-51053530
1587683044.790459899,1,-454309,-51270236,-51046157
1587683045.793905761,1,-452411,-51159909,-51028831
1587683046.797357337,1,-451747,-51245945,-51045297
1587683047.800807684,1,-449533,-51352433,-51065450
1587683048.804240669,1,-449565,-51282995,-51054145
1587683049.807747329,1,-447888,-51218149,-51045052
1587683050.811156435,1,-448268,-51231276,-51046526
1587683051.814590106,1,-447256,-51270622,-51055374
1587683052.818045160,1,-451146,-51312071,-51064467
1587683053.821488595,1,-448964,-51277019,-51056971
1587683054.824947499,1,-451241,-51191842,-51046280
1587683055.828387271,1,-449691,-51251816,-51061640
1587683056.831838931,1,-451620,-51356797,-51082162
1587683057.835288731,1,-450229,-51273636,-51068153
1587683058.838742881,1,-451083,-51169952,-51051810
1587683059.842157948,1,-448331,-51256355,-51064221
1587683060.845635060,1,-452063,-51362949,-51084619
1587683061.849075149,1,-451083,-51287254,-51076017
1587683062.852533768,1,-451620,-51202235,-51061272
1587683063.855978429,1,-451304,-51240564,-51068890
1587683064.859482992,1,-450798,-51306112,-51081301
1587683065.862872156,1,-449881,-51300749,-51084865
1587683066.866326829,1,-452917,-51271778,-51082039
