RocketLogger CSV File
File Version,3
Block Size,1
Block Count,18017               
Sample Count,18017               
Sample Rate,1
MAC Address,98:5d:ad:b2:2e:9d
Start Time,Wed May 20 17:23:50 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1589995497.189852443,1,13125,5671,-141311
1589995498.193377236,1,10386,46721,-139103
1589995499.196902498,1,13219,92042,-137754
1589995500.200439905,1,13597,114221,-138245
1589995501.203964788,1,12779,88331,-137754
1589995502.207480196,1,12621,4778,-140453
1589995503.211040647,1,12716,49504,-138490
1589995504.214572204,1,11488,116270,-136282
1589995505.218084760,1,14699,109005,-137754
1589995506.221623332,1,12118,84340,-137631
1589995507.225154207,1,11582,9330,-139103
1589995508.228675602,1,14887,50345,-137509
1589995509.232221161,1,12904,126650,-136037
1589995510.235748800,1,13849,103963,-137386
1589995511.239282826,1,13975,76603,-138981
1589995512.242819641,1,12369,18240,-138735
1589995513.246325287,1,12086,49207,-137877
1589995514.249887032,1,15328,134178,-135423
1589995515.253409898,1,12369,100042,-137018
1589995516.256935701,1,15076,55859,-138613
1589995517.260480680,1,12118,27868,-137999
1589995518.263995510,1,15202,52970,-136895
1589995519.267531020,1,17311,136821,-135423
1589995520.271047059,1,13062,96944,-136037
1589995521.274580959,1,12621,38844,-139103
1589995522.278115598,1,12653,33627,-138858
1589995523.281648342,1,14856,53513,-138245
1589995524.285180523,1,13628,134685,-135669
1589995525.288715331,1,11771,94843,-136405
1589995526.292248655,1,11362,27028,-139717
1589995527.295769773,1,12086,37006,-137999
1589995528.299316950,1,14950,54651,-137509
1589995529.302850087,1,14038,133302,-135423
1589995530.306362532,1,12558,93618,-137263
1589995531.309895932,1,13849,19710,-140085
1589995532.313430932,1,13723,39351,-137263
1589995533.316961377,1,12401,56997,-137631
1589995534.320494162,1,11740,131062,-136405
1589995535.324012829,1,13030,92830,-138122
1589995536.327556395,1,13440,18853,-140085
1589995537.331095754,1,12086,38249,-135914
1589995538.334619302,1,14069,54896,-138858
1589995539.338171007,1,13408,133600,-136405
1589995540.341682550,1,12369,94353,-137263
1589995541.345206040,1,9757,29321,-139594
1589995542.348752647,1,10103,34362,-137509
1589995543.352274869,1,11331,53986,-137263
1589995544.355800896,1,14541,140602,-133951
1589995545.359332286,1,11016,94791,-137018
1589995546.362861593,1,11079,-122852,-180564
1589995547.366393074,1,10890,29093,-138490
1589995548.369934880,1,13093,53426,-136650
1589995549.373459305,1,15769,137819,-134442
1589995550.376991430,1,10544,96856,-136650
1589995551.380537363,1,13786,48349,-138490
1589995552.384058216,1,12936,27903,-137509
1589995553.387590286,1,14447,51973,-135791
1589995554.391114957,1,15580,134283,-132357
1589995555.394642121,1,12653,95928,-131498
1589995556.398181613,1,12495,50537,-130271
1589995557.401695001,1,14667,21794,-128554
1589995558.405251644,1,12338,46896,-126837
1589995559.408783047,1,15297,128786,-124138
1589995560.412297371,1,14824,93793,-124997
1589995561.415831666,1,13597,52725,-124997
1589995562.419353095,1,9977,-10223,-130149
1589995563.422893536,1,13565,32507,-126469
1589995564.426446762,1,16744,427934,-37045
1589995565.429958919,1,13975,92795,-117391
1589995566.433502868,1,13408,16279,-127450
1589995567.437013284,1,12055,-121311,-189764
1589995568.440551330,1,14541,49242,-133338
1589995569.444088373,1,12306,131184,-127695
1589995570.447610466,1,11708,100340,-128063
1589995571.451145527,1,13314,19780,-142047
1589995572.454672242,1,11866,1172,-132111
1589995573.458229953,1,13534,46038,-127941
1589995574.461751713,1,14447,124707,-126223
1589995575.465271306,1,14541,98239,-127082
1589995576.468777161,1,14919,67535,-127818
1589995577.472340445,1,14667,14301,-126837
1589995578.475872769,1,13565,45846,-125978
1589995579.479400495,1,13975,127963,-123157
1589995580.482919114,1,14573,91955,-124751
1589995581.486489086,1,11236,8402,-128677
1589995582.489980674,1,13156,16279,-127695
1589995583.493511011,1,13628,61758,-179828
1589995584.497067420,1,16902,342368,-122911
1589995585.500580113,1,15076,320556,-558745
1589995586.504127957,1,8970,-236198,-335247
1589995587.507604607,1,13880,85443,-249503
1589995588.511192369,1,17028,420371,-91386
1589995589.514715711,1,14699,172969,-188538
1589995590.518236828,1,13093,33557,-234538
1589995591.521762702,1,13723,78213,-229754
1589995592.525330356,1,12181,108690,-223375
1589995593.528848290,1,13408,167700,-218836
1589995594.532375163,1,14384,292740,-532740
1589995595.535892020,1,15580,110545,-664483
1589995596.539443900,1,15548,310561,-650009
1589995597.542960560,1,16713,389527,-630750
1589995598.546511567,1,15580,335926,-615417
1589995599.550031466,1,13565,244513,-605481
1589995600.553547482,1,15328,274535,-590516
1589995601.557069593,1,13912,327226,-576164
1589995602.560647428,1,13093,323970,-566228
1589995603.564115358,1,18192,284075,-555556
1589995604.567698927,1,15391,234518,-545620
1589995605.571199680,1,16115,254491,-535070
1589995606.574732976,1,14415,328329,-524276
1589995607.578225132,1,16430,284145,-517284
1589995608.581815990,1,15863,193188,-511641
1589995609.585344563,1,15045,231069,-503054
1589995610.588874942,1,14604,286403,-491646
1589995611.592397767,1,12716,285073,-484900
1589995612.595961683,1,15580,251901,-479748
1589995613.599453398,1,13975,190825,-473982
1589995614.602999874,1,15800,218833,-468217
1589995615.606525700,1,13377,298902,-460489
1589995616.610063730,1,15643,255052,-455337
1589995617.613579839,1,13534,172654,-452761
1589995618.617120965,1,16021,198334,-445769
1589995619.620637346,1,15958,229424,-439881
1589995620.624152536,1,13786,270386,-433871
1589995621.627700457,1,14195,236583,-429577
1589995622.631234524,1,12904,149197,-427737
1589995623.634776072,1,14038,193258,-422831
1589995624.638321738,1,13975,267550,-415716
1589995625.641835077,1,16650,243323,-412772
1589995626.645364515,1,14478,205056,-410441
1589995627.648871853,1,15737,159455,-406516
1589995628.652421228,1,16807,186378,-403572
1589995629.655967042,1,15706,271209,-395476
1589995630.659486394,1,13502,224330,-394004
1589995631.663018578,1,14226,140830,-394863
1589995632.666547852,1,14793,167770,-387748
1589995633.670069875,1,14573,198912,-385295
1589995634.673621286,1,16681,242518,-380633
1589995635.677146560,1,15485,210501,-377444
1589995636.680679286,1,15989,170501,-485145
1589995637.684207357,1,16241,579670,-1187656
1589995638.687733242,1,26628,1411801,-2646159
1589995639.691271004,1,36637,2308299,-4507008
1589995640.694814720,1,40540,2640672,-5305812
1589995641.698338020,1,40886,2813659,-5629406
1589995642.701876317,1,40257,3012484,-5971890
1589995643.705393821,1,44097,3166391,-6156381
1589995644.708927757,1,42586,3140623,-6172450
1589995645.712449331,1,43782,3017701,-6106823
1589995646.715999125,1,43908,3018786,-6011389
1589995647.719518033,1,43373,3048458,-5910434
1589995648.723052630,1,43562,3002541,-5818557
1589995649.726586673,1,41956,3041981,-6063277
1589995650.730113035,1,41138,3040790,-6187292
1589995651.733643842,1,43026,3068764,-6101426
1589995652.737178201,1,43121,3063477,-5933128
1589995653.740714693,1,42838,2948590,-5789363
1589995654.744247137,1,41201,2795226,-5662158
1589995655.747777045,1,38903,2779909,-5544766
1589995656.751304451,1,41295,2789292,-5435470
1589995657.754827957,1,38840,2737371,-5338441
1589995658.758364897,1,38714,2656514,-5246687
1589995659.761898382,1,37581,2563876,-5159348
1589995660.765431559,1,39690,2550485,-5078879
1589995661.768965384,1,38179,2592637,-4996938
1589995662.772485061,1,36007,2512481,-4925178
1589995663.776007120,1,34748,2388403,-4855994
1589995664.779558403,1,34843,2396333,-4784357
1589995665.783076867,1,35378,2430679,-4716154
1589995666.786623723,1,36322,2389769,-4653104
1589995667.790132544,1,35189,2317752,-4592139
1589995668.793683124,1,36543,2252002,-4531787
1589995669.797212858,1,34497,2246435,-4472416
1589995670.800755827,1,36543,2291284,-4414027
1589995671.804261066,1,32923,2287625,-4485910
1589995672.807804172,1,37487,2391554,-4885434
1589995673.811323699,1,39627,2672322,-5326297
1589995674.814871143,1,37896,2696234,-5202404
1589995675.818393910,1,39627,2585950,-5059498
1589995676.821931825,1,36952,2449444,-4923583
1589995677.825464184,1,35598,2397226,-4803125
1589995678.828987770,1,34371,2364106,-4691866
1589995679.832516727,1,36889,2374049,-4587232
1589995680.836056857,1,36102,2290776,-4490939
1589995681.839557018,1,32608,2158261,-4404704
1589995682.843120305,1,36322,2159487,-4317121
1589995683.846648426,1,35063,2175451,-4235793
1589995684.850179706,1,35787,2147320,-4160353
1589995685.853704908,1,32608,2085544,-4088470
1589995686.857247522,1,33836,1967506,-4020513
1589995687.860772971,1,33552,1978622,-3955623
1589995688.864332652,1,32577,2018254,-3889383
1589995689.867836030,1,33301,1974298,-3831730
1589995690.871376551,1,31979,1916723,-3774812
1589995691.874897045,1,30594,1826519,-3717895
1589995692.878434204,1,29964,1833976,-3664290
1589995693.881950591,1,31192,1890430,-3610194
1589995694.885503403,1,31286,1829389,-3562109
1589995695.889017594,1,28139,1745399,-3515005
1589995696.892547376,1,32104,1718739,-3466674
1589995697.896052796,1,29051,1715535,-3419816
1589995698.899647261,1,30310,1765933,-3375901
1589995699.903153121,1,29051,1706993,-3332477
1589995700.906683573,1,29870,1598197,-3293838
1589995701.910227031,1,29398,1620009,-3249678
1589995702.913731625,1,31003,1658520,-3210302
1589995703.917264065,1,32608,1643448,-3172766
1589995704.920803356,1,30468,1595064,-3134249
1589995705.924328940,1,28264,1515590,-3097449
1589995706.927857453,1,27918,1530207,-3061630
1589995707.931367422,1,29398,1595974,-3025689
1589995708.934923896,1,28674,1538732,-2991710
1589995709.938469367,1,26470,1445674,-2963252
1589995710.941976899,1,28107,1451538,-2928782
1589995711.945513678,1,28264,1462024,-2895662
1589995712.949051632,1,27824,1498417,-2863892
1589995713.952589221,1,28233,1452431,-2834084
1589995714.956132098,1,25935,1352738,-2805871
1589995715.959643071,1,25746,1383705,-2778516
1589995716.963161174,1,28264,1450908,-2746991
1589995717.966715729,1,29114,1404571,-2719391
1589995718.970234411,1,24834,1326620,-2694858
1589995719.973789705,1,27509,1317622,-2668116
1589995720.977303058,1,28831,1328231,-2641130
1589995721.980824350,1,26565,1374217,-2616106
1589995722.984341344,1,24928,1329894,-2592676
1589995723.987894944,1,23763,1232879,-2569860
1589995724.991429376,1,26219,1266577,-2545450
1589995725.994959526,1,26974,1336126,-2519322
1589995726.998499552,1,25967,1293763,-2498223
1589995728.001997257,1,24487,1228450,-2478719
1589995729.005546158,1,24991,1205851,-2456026
1589995730.009091620,1,25211,1215742,-2435173
1589995731.012637241,1,26722,1282647,-2412970
1589995732.016127927,1,24267,1233334,-2392240
1589995733.019662149,1,25117,1140311,-2375925
1589995734.023207512,1,25495,1163751,-2354949
1589995735.026739533,1,25085,1182447,-2334709
1589995736.030278688,1,26250,1222394,-2314346
1589995737.033784843,1,23826,1182412,-2297173
1589995738.037351194,1,23165,1086010,-2282453
1589995739.040867783,1,24393,1120968,-2263440
1589995740.044406382,1,23763,1162718,-2243445
1589995741.047922209,1,24519,1170420,-2228971
1589995742.051453466,1,25337,1136355,-2210816
1589995743.054974284,1,23575,1045048,-2197936
1589995744.058514220,1,24456,1081791,-2180640
1589995745.062051892,1,24865,1150622,-2161627
1589995746.065590079,1,22630,1119655,-2146784
1589995747.069120743,1,23165,1069800,-2133045
1589995748.072627140,1,22379,1031323,-2119307
1589995749.076178886,1,21906,1047341,-2103973
1589995750.079710555,1,23134,1118255,-2088518
1589995751.083243318,1,24362,1071691,-2076251
1589995752.086772332,1,24487,976812,-2063984
1589995753.090288446,1,20931,1013363,-2048406
1589995754.093830110,1,23984,1077695,-2033808
1589995755.097352699,1,23008,1056076,-2021419
1589995756.100897361,1,23134,997416,-2009643
1589995757.104398267,1,22253,975989,-1996886
1589995758.107958909,1,22882,996068,-1985110
1589995759.111475131,1,22316,1045660,-1970512
1589995760.115016467,1,19703,1008234,-1959350
1589995761.118551395,1,20805,929583,-1949169
1589995762.122063915,1,23921,961232,-1936166
1589995763.125592387,1,21686,1038168,-1923531
1589995764.129147116,1,21151,990204,-1913841
1589995765.132668499,1,20994,895412,-1904518
1589995766.136211701,1,25274,935044,-1892742
1589995767.139743051,1,22788,1007394,-1879494
1589995768.143289354,1,22630,976830,-1870294
1589995769.146807509,1,21592,910642,-1861707
1589995770.150328832,1,22379,903815,-1850667
1589995771.153885181,1,23102,922721,-1840486
1589995772.157382856,1,20773,977880,-1829323
1589995773.160924000,1,21057,940226,-1820859
1589995774.164449137,1,21151,848568,-1812273
1589995775.167984582,1,20175,890231,-1800988
1589995776.171509459,1,22253,960445,-1789948
1589995777.175052594,1,20270,936130,-1783814
1589995778.178585616,1,21592,895360,-1774614
1589995779.182116237,1,18885,848936,-1765292
1589995780.185624629,1,22253,870940,-1756582
1589995781.189178537,1,21655,949679,-1746524
1589995782.192675061,1,21843,904568,-1740513
1589995783.196221485,1,20112,824411,-1733644
1589995784.199762420,1,20049,841864,-1723585
1589995785.203303718,1,21592,859527,-1714876
1589995786.206824996,1,21214,919412,-1707148
1589995787.210358363,1,20270,880971,-1699665
1589995788.213885281,1,19483,790888,-1693164
1589995789.217418695,1,23921,826862,-1684577
1589995790.220940899,1,22693,860752,-1675500
1589995791.224481612,1,18224,891981,-1669121
1589995792.228015999,1,21749,860647,-1661516
1589995793.231541823,1,21340,768727,-1656241
1589995794.235075537,1,21371,810372,-1647164
1589995795.238615850,1,23134,870135,-1637596
1589995796.242141857,1,21434,867071,-1633303
1589995797.245679592,1,22756,838765,-1626924
1589995798.249199833,1,20962,757016,-1620300
1589995799.252736273,1,21812,794634,-1613553
1589995800.256270712,1,22725,869767,-1605580
1589995801.259793698,1,21749,844717,-1600060
1589995802.263316770,1,20647,811580,-1594049
1589995803.266854016,1,20364,750399,-1588039
1589995804.270388236,1,21466,779790,-1581292
1589995805.273929913,1,22788,860962,-1573564
1589995806.277457364,1,19357,823396,-1568535
1589995807.280984174,1,21277,764228,-1563505
1589995808.284510457,1,20427,751046,-1557495
1589995809.288052019,1,19420,767921,-1550993
1589995810.291586323,1,20899,842984,-1543633
1589995811.295111980,1,22536,801724,-1540199
1589995812.298645859,1,21497,709926,-1535537
1589995813.302167607,1,20018,748701,-1528791
1589995814.305696195,1,18696,810634,-1520572
1589995815.309236143,1,19294,805470,-1516524
1589995816.312760190,1,20018,767501,-1512108
1589995817.316309903,1,17468,718066,-1506220
1589995818.319812262,1,18790,740386,-1501314
1589995819.323344921,1,19011,820210,-1496284
1589995820.326886975,1,20931,778547,-1490887
1589995821.330410153,1,18633,686382,-1487575
1589995822.333936077,1,21623,723878,-1480092
1589995823.337494151,1,19923,785339,-1473346
1589995824.341009146,1,22127,783134,-1471260
1589995825.344549074,1,19640,747335,-1466967
1589995826.348073591,1,19231,692666,-1461570
1589995827.351614112,1,21718,717121,-1457154
1589995828.355116846,1,18507,799116,-1449548
1589995829.358664503,1,22158,757348,-1447095
1589995830.362191657,1,19137,669717,-1444028
1589995831.365711241,1,19861,699878,-1437895
1589995832.369262239,1,19105,742924,-1431394
1589995833.372786451,1,20490,766889,-1428082
1589995834.376320802,1,19388,737007,-1423298
1589995835.379843306,1,19923,661699,-1420108
1589995836.383373249,1,18224,695064,-1414466
1589995837.386913667,1,20868,779230,-1409314
1589995838.390454666,1,20364,738075,-1406370
1589995839.393995669,1,20144,652649,-1402812
1589995840.397503720,1,21969,678679,-1397047
1589995841.401059044,1,19577,720395,-1392386
1589995842.404579348,1,22316,747300,-1387479
1589995843.408097604,1,20427,718014,-1384780
1589995844.411614239,1,21497,642128,-1382082
1589995845.415182268,1,21277,674916,-1376194
1589995846.418697256,1,22158,760184,-1370674
1589995847.422226198,1,19892,719204,-1368466
1589995848.425770477,1,19074,630645,-1366994
1589995849.429291425,1,20773,659826,-1360615
1589995850.432847447,1,20112,719169,-1354850
1589995851.436339905,1,20144,725174,-1351661
1589995852.439880969,1,18129,684754,-1349821
1589995853.443412894,1,21812,637962,-1346141
1589995854.446937705,1,19388,660159,-1341847
1589995855.450479031,1,20962,737760,-1338045
1589995856.454001553,1,20427,698635,-1333629
1589995857.457547180,1,19042,603914,-1332034
1589995858.461072710,1,20049,647905,-1328845
1589995859.464598605,1,20175,730110,-1321607
1589995860.468110746,1,20679,700228,-1320871
1589995861.471671751,1,20049,630225,-1317314
1589995862.475196270,1,18916,630855,-1313143
1589995863.478721251,1,18161,653839,-1308973
1589995864.482269884,1,20207,714110,-1306274
1589995865.485815431,1,19798,681743,-1302349
1589995866.489327469,1,19735,590138,-1300999
1589995867.492860258,1,18727,632308,-1295847
1589995868.496384288,1,20931,715756,-1291063
1589995869.499913187,1,18570,686364,-1290573
1589995870.503449919,1,18255,618461,-1287383
1589995871.506978545,1,17028,614523,-1283949
1589995872.510486512,1,18696,635756,-1280882
1589995873.514031157,1,21560,702154,-1276466
1589995874.517565008,1,20647,667301,-1276221
1589995875.521091663,1,17689,569271,-1273767
1589995876.524632602,1,21182,607538,-1270701
1589995877.528159339,1,21781,1036995,-1280759
1589995878.531693873,1,18098,723143,-1269719
1589995879.535221351,1,18727,701734,-1584359
1589995880.538765847,1,19703,724648,-1687521
1589995881.542281605,1,20742,782066,-1602145
1589995882.545828112,1,21434,1069327,-1450652
1589995883.549350589,1,19735,713725,-1324306
1589995884.552878551,1,16335,268758,-1366871
1589995885.556412194,1,16650,557613,-1200658
1589995886.559946991,1,19923,756508,-1033955
1589995887.563489138,1,17846,661279,-1061186
1589995888.567008563,1,16083,564930,-1041437
1589995889.570524466,1,17248,455207,-1029293
1589995890.574074304,1,16713,466078,-1002184
1589995891.577580062,1,19483,551171,-962072
1589995892.581137026,1,17217,521955,-937907
1589995893.584665776,1,18003,438805,-929933
1589995894.588187419,1,13817,420669,-924904
1589995895.591734600,1,19388,430735,-909080
1589995896.595238915,1,17563,508195,-878536
1589995897.598770406,1,17468,483951,-867128
1589995898.602318563,1,15895,372057,-878168
1589995899.605852053,1,16870,398752,-870318
1589995900.609391876,1,17815,482778,-851182
1589995901.612910877,1,19861,475286,-838056
1589995902.616449220,1,16021,424048,-838179
1589995903.619972430,1,18161,377834,-848360
1589995904.623495895,1,14163,389019,-843822
1589995905.627040184,1,16430,480485,-819411
1589995906.630567992,1,16493,458936,-817694
1589995907.634094389,1,14730,350630,-836216
1589995908.637635714,1,16996,378849,-834131
1589995909.641156238,1,20773,475863,-817080
1589995910.644690195,1,19766,458480,-811315
1589995911.648221661,1,15013,370464,-821496
1589995912.651761921,1,15517,376066,-829715
1589995913.655276918,1,17531,421194,-825790
1589995914.658816513,1,16430,468984,-809966
1589995915.662347910,1,14289,432065,-811683
1589995916.665888403,1,17752,377273,-836584
1589995917.669404807,1,11708,-5636,3189
1589995918.672933481,1,16335,121784,2943
1589995919.676472066,1,11394,4778,2821
1589995920.680000965,1,13912,-49680,-10671
1589995921.683536260,1,13251,-6809,2207
1589995922.687068020,1,16556,18170,7973
1589995923.690593862,1,13817,20691,4047
1589995924.694125419,1,12086,4043,2207
1589995925.697664331,1,11205,-4673,-7482
1589995926.701199308,1,10103,52,-592954508
1589995927.704717039,1,12338,9680,3878220
1589995928.708257114,1,12621,717,591921412
1589995929.711786569,1,12275,-1242,432769370
1589995930.715321267,1,12369,-210,-592999281
1589995931.718848626,1,10764,437,130046740
1589995932.722389183,1,11834,1925,333455958
1589995933.725916729,1,14384,437,570604078
1589995934.729457225,1,12181,-1487,535335649
1589995935.732977375,1,11645,227,-505837939
1589995936.736514789,1,11016,402,-591714228
1589995937.740028885,1,10733,892,435508143
1589995938.743554860,1,11645,122,590407586
1589995939.747099368,1,11079,-1347,66377116
1589995940.750623741,1,12747,262,-589919864
1589995941.754158374,1,13062,1733,-520437325
1589995942.757689791,1,11834,507,524229679
1589995943.761220679,1,13408,157,591202464
1589995944.764764125,1,11771,-682,-339090394
1589995945.768285430,1,11331,-105,-592477336
1589995946.771799804,1,12810,2275,-290642197
1589995947.775352983,1,11834,297,584520703
1589995948.778887079,1,11079,-227,588245222
1589995949.782413810,1,12023,-210,-467668941
1589995950.785960965,1,9631,52,-592504200
1589995951.789466286,1,10733,1890,-181509463
1589995952.793009703,1,10040,367,577735043
1589995953.796531671,1,12338,-280,583229762
1589995954.800068557,1,10103,-647,-503862028
1589995955.803604012,1,13345,-35,-592507021
1589995956.807119488,1,7931,2223,-11812283
1589995957.810651693,1,15108,297,591886574
1589995958.814230626,1,11299,-927,551894999
1589995959.817731494,1,12967,-17,-546621325
1589995960.821263390,1,12841,-35,-592535970
1589995961.824784137,1,11551,1610,271717839
1589995962.828315953,1,12873,157,577256767
1589995963.831840838,1,11488,-1733,409049860
1589995964.835383958,1,12243,245,-546242286
1589995965.838907788,1,12306,122,-589336708
1589995966.842422874,1,11142,1120,462114852
1589995967.845966958,1,11394,420,591355919
1589995968.849519545,1,10198,-1505,-18474172
1589995969.853033079,1,13691,105,-589659811
1589995970.856562780,1,11551,1698,-441185879
1589995971.860079930,1,14258,297,518868544
1589995972.863608002,1,11897,140,591838857
1589995973.867146180,1,10292,-892,-317591268
1589995974.870694876,1,13314,-315,-587666360
1589995975.874218564,1,12590,1978,-258810391
1589995976.877750010,1,12338,367,550015505
1589995977.881282038,1,13786,-245,582228313
1589995978.884816027,1,14541,-262,-503041267
1589995979.888352033,1,11110,0,-592544189
1589995980.891883697,1,11929,1803,38492837
1589995981.895406082,1,12936,315,581710661
1589995982.898937306,1,12873,-787,547421846
1589995983.902466826,1,13345,-192,-537808726
1589995984.906003274,1,12118,-122,-592521128
1589995985.909539780,1,14101,1505,207317001
1589995986.913068448,1,14856,175,585468178
1589995987.916586308,1,12275,-1172,540880415
1589995988.920132027,1,12810,192,-558777320
1589995989.923667779,1,13817,-210,-592588103
1589995990.927186448,1,12527,1557,346805865
1589995991.930714932,1,11582,245,583409222
1589995992.934249467,1,12338,-1435,351230442
1589995993.937788908,1,13565,140,-576353697
1589995994.941313644,1,10386,577,-590077613
1589995995.944835088,1,12212,840,500691838
1589995996.948374442,1,12936,297,591939444
1589995997.951917629,1,12306,-1242,186384471
1589995998.955455726,1,12999,-140,-546825197
1589995999.958967333,1,13408,1855,-371563132
1589996000.962494852,1,12999,367,568772546
1589996001.966036819,1,11614,245,591791508
1589996002.969564267,1,11897,-927,-400053016
1589996003.973091943,1,13628,35,-592448754
1589996004.976620937,1,11645,2205,-73430066
1589996005.980141233,1,11897,367,580872113
1589996006.983690763,1,12369,-805,568764082
1589996007.987216681,1,12967,52,-545841412
1589996008.990765826,1,11110,210,-592493528
1589996009.994277868,1,11520,1733,310720355
1589996010.997824762,1,13628,157,591851124
1589996012.001354603,1,10544,-2100,402052478
1589996013.004879754,1,15076,280,-580586055
1589996014.008406844,1,13093,455,-589246180
1589996015.011936848,1,12684,1085,500763475
1589996016.015471527,1,8340,332,591898473
1589996017.019001313,1,11457,-1627,5999858
1589996018.022528132,1,12495,245,-532272547
1589996019.026073212,1,12181,1733,-495692569
1589996020.029599046,1,12936,560,577414761
1589996021.033122734,1,12118,420,591820334
1589996022.036668929,1,11929,-997,-394284751
1589996023.040177758,1,13156,122,-592423853
1589996024.043717104,1,12055,2013,-206175590
1589996025.047238572,1,10386,437,590346252
1589996026.050776193,1,12967,-315,584047578
1589996027.054320993,1,11205,-192,-509448501
1589996028.057846939,1,12779,140,-592293581
1589996029.061378500,1,10764,1768,136717216
1589996030.064900343,1,14321,315,589887112
1589996031.068446144,1,12904,-892,558983767
1589996032.071969256,1,10984,70,-539040420
1589996033.075500041,1,12338,262,-592534744
1589996034.079040168,1,10859,1768,225686416
1589996035.082553411,1,13502,332,589820872
1589996036.086091525,1,9851,-1873,499090796
1589996037.089631940,1,10638,-140,-562618741
1589996038.093144799,1,13660,140,-592593133
1589996039.096689888,1,12621,1382,391706672
1589996040.100213242,1,11488,315,591428783
1589996041.103758214,1,11142,-1908,379775648
1589996042.107301210,1,12747,122,-575474547
1589996043.110811493,1,14415,262,-591996606
1589996044.114341354,1,11142,1102,437707306
1589996045.117884955,1,12527,350,591775929
1589996046.121414862,1,13660,-1557,231102751
1589996047.124930778,1,11708,105,-584729113
1589996048.128469875,1,12055,840,-578884672
1589996049.132006545,1,10260,787,557379659
1589996050.135542268,1,13377,420,590903771
1589996051.139071991,1,12118,-1505,-14946532
1589996052.142589106,1,11929,122,-589836942
1589996053.146120749,1,12495,1627,-527965361
1589996054.149657970,1,13093,560,542782603
1589996055.153173697,1,10512,262,591905956
1589996056.156718025,1,11425,-1312,69371648
1589996057.160245208,1,12904,35,-487040908
1589996058.163789191,1,12873,2100,-447239589
1589996059.167305733,1,10323,437,585464130
1589996060.170838558,1,11708,122,590851025
1589996061.174377593,1,10544,-1015,-464939000
1589996062.177903354,1,11299,52,-592514136
1589996063.181432390,1,13314,1995,-209799401
1589996064.184961459,1,12275,210,558860610
1589996065.188489330,1,12967,-297,585839121
1589996066.192032834,1,11205,-402,-494707558
1589996067.195552671,1,9851,122,-592475128
