RocketLogger CSV File
File Version,3
Block Size,1
Block Count,634                 
Sample Count,634                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Thu Apr 23 23:53:21 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587686092.644099975,1,-43995,-10959362,-74474119
1587686093.647590266,1,-42951,-11042628,-74496606
1587686094.651006224,1,-44595,-10989910,-74487881
1587686095.654454818,1,-45007,-10970071,-74480877
1587686096.657905623,1,-43141,-10899090,-74461216
1587686097.661327248,1,-41686,-10959082,-74475593
1587686098.664834033,1,-44184,-11037283,-74493780
1587686099.668263517,1,-43488,-10993310,-74486653
1587686100.671717374,1,-42128,-10973786,-74481737
1587686101.675167362,1,-42793,-10889416,-74458636
1587686102.678573361,1,-42508,-10954893,-74473382
1587686103.682058242,1,-44437,-10997674,-74484564
1587686104.685492180,1,-43805,-11018881,-74492551
1587686105.688942770,1,-41148,-10977256,-74482475
1587686106.692362328,1,-41781,-10899195,-74464534
1587686107.695879021,1,-43014,-10937034,-74469695
1587686108.699271291,1,-42318,-10963043,-74476576
1587686109.702742056,1,-43615,-11053933,-74501030
1587686110.706191752,1,-44184,-10985458,-74487144
1587686111.709633908,1,-41464,-10968108,-74481983
1587686112.713081364,1,-39472,-10894849,-74462077
1587686113.716527430,1,-42856,-10955559,-74475962
1587686114.719968335,1,-41622,-10991891,-74485793
1587686115.723428911,1,-42192,-11029168,-74497466
1587686116.726883620,1,-43678,-10978816,-74485301
1587686117.730334262,1,-43868,-10927745,-74472521
1587686118.733771953,1,-41243,-10918579,-74466623
1587686119.737224938,1,-40674,-10960063,-74478297
1587686120.740670898,1,-42666,-11031219,-74496237
1587686121.744105365,1,-42634,-11003984,-74492920
1587686122.747573975,1,-42097,-10976503,-74485301
1587686123.751010582,1,-44248,-10895672,-74466132
1587686124.754464293,1,-43552,-10937665,-74472153
1587686125.757914751,1,-43805,-10962885,-74480140
1587686126.761356606,1,-45260,-11053670,-74503487
1587686127.764808930,1,-42160,-10986265,-74488250
1587686128.768248807,1,-41939,-10968633,-74484195
1587686129.771713536,1,-41749,-10896373,-74464043
1587686130.775163637,1,-42160,-10957557,-74479648
1587686131.778615781,1,-41844,-11014920,-74491322
1587686132.782056585,1,-41844,-11006385,-74495377
1587686133.785500864,1,-41274,-10975942,-74483826
1587686134.788948464,1,-41686,-10895690,-74515898
1587686135.792411188,1,-43647,-10946112,-74462568
1587686136.795845232,1,-44469,-10972577,-74473382
1587686137.799304147,1,-44880,-11034269,-74489602
1587686138.802730647,1,-44564,-10978062,-74483089
1587686139.806199396,1,-46019,-10908344,-74468835
1587686140.809628028,1,-42824,-10936263,-74475593
1587686141.813108712,1,-44184,-10963288,-74482720
1587686142.816519192,1,-44279,-11053144,-74505822
1587686143.819982592,1,-44785,-10982935,-74492428
1587686144.823431783,1,-46873,-10945289,-74483581
1587686145.826868521,1,-44216,-10920209,-74471293
1587686146.830320595,1,-43520,-10961448,-74481737
1587686147.833793397,1,-44437,-11050971,-74503733
1587686148.837221915,1,-44975,-10990348,-74506314
1587686149.840658505,1,-44627,-10970807,-74495869
1587686150.844155562,1,-43299,-10897372,-74453844
1587686151.847566366,1,-44943,-10957399,-74473504
1587686152.851023091,1,-43520,-11025208,-74492551
1587686153.854463555,1,-44564,-10999497,-74491814
1587686154.857917121,1,-44121,-10975223,-74485670
1587686155.861392139,1,-42002,-10887032,-74463551
1587686156.864784141,1,-44437,-10953053,-74478297
1587686157.868293880,1,-45038,-10999602,-74511843
1587686158.871710574,1,-43836,-11012782,-74486407
1587686159.875158508,1,-41781,-10976345,-74483949
1587686160.878614491,1,-43109,-10888715,-74466254
1587686161.882050375,1,-43204,-10947304,-74474979
1587686162.885505608,1,-45608,-10973856,-74480140
1587686163.888952222,1,-45165,-11032884,-74499801
1587686164.892413354,1,-43773,-10977747,-74486653
1587686165.895863563,1,-42634,-10900632,-74466746
1587686166.899336290,1,-44216,-10939260,-74472153
1587686167.902716876,1,-44089,-10963849,-74479526
1587686168.906180612,1,-43615,-11050901,-74503487
1587686169.909646387,1,-43931,-10981024,-74487636
1587686170.913103232,1,-42476,-10942783,-74478543
1587686171.916529148,1,-43678,-10917773,-74467238
1587686172.920000521,1,-43678,-10960484,-74478665
1587686173.923416864,1,-45355,-11046046,-74500538
1587686174.926888914,1,-45576,-10989840,-74488250
1587686175.930355017,1,-41907,-10972402,-74483458
1587686176.933786098,1,-43014,-10891063,-74462077
1587686177.937222640,1,-40832,-10955594,-74477191
1587686178.940701430,1,-42603,-11009399,-74490462
1587686179.944126642,1,-45386,-11007366,-74493042
1587686180.947599102,1,-44564,-10975293,-74483949
1587686181.951008625,1,-41749,-10886717,-74460602
1587686182.954489551,1,-42350,-10947182,-74474365
1587686183.957891942,1,-42255,-10974575,-74480632
1587686184.961366519,1,-45892,-11031237,-74499309
1587686185.964819785,1,-41053,-10976836,-74484072
1587686186.968275495,1,-43488,-10898214,-74464043
1587686187.971710491,1,-41717,-10939821,-74472153
1587686188.975194849,1,-43773,-10964129,-74478297
1587686189.978611774,1,-44722,-11045941,-74499187
1587686190.982081235,1,-44248,-10978641,-74482720
1587686191.985519738,1,-43172,-10916651,-74467852
1587686192.988962478,1,-39503,-10931934,-74466623
1587686193.992381745,1,-44184,-10961623,-74474487
1587686194.995863977,1,-42729,-11051497,-74501644
1587686195.999310106,1,-42318,-10979587,-74480509
1587686197.002760534,1,-42634,-10934370,-74468221
1587686198.006205835,1,-42698,-10923679,-74462445
1587686199.009642791,1,-40579,-10959923,-74471415
1587686200.013112907,1,-44627,-11051321,-74494886
1587686201.016543761,1,-43678,-10981585,-74478911
1587686202.020019859,1,-43552,-10950669,-74470678
1587686203.023439939,1,-42888,-10914145,-74458021
1587686204.026895110,1,-43836,-10958696,-74470678
1587686205.030358623,1,-44722,-11047764,-74490585
1587686206.033784498,1,-45608,-10984495,-74477437
1587686207.037243859,1,-42255,-10963709,-74472890
1587686208.040687731,1,-40990,-10901614,-74453721
1587686209.044137067,1,-42666,-10956996,-74467238
1587686210.047573758,1,-44089,-11036039,-74486284
1587686211.051040608,1,-44406,-10990261,-74478911
1587686212.054476175,1,-44342,-10971210,-74472890
1587686213.057934848,1,-41591,-10887996,-74450771
1587686214.061383510,1,-43805,-10953403,-74468835
1587686215.064842215,1,-44089,-11009259,-74480632
1587686216.068282525,1,-44532,-11001004,-74480877
1587686217.071737519,1,-44153,-10972577,-74473136
1587686218.075152375,1,-41939,-10885437,-74460848
1587686219.078618545,1,-42508,-10950494,-74462937
1587686220.082072315,1,-43583,-11004877,-74475348
1587686221.085529093,1,-43583,-10999164,-74480877
1587686222.088996672,1,-42318,-10972226,-74472767
1587686223.092406310,1,-41338,-10885788,-74451017
1587686224.095861710,1,-42318,-10953211,-74465394
1587686225.099318522,1,-42919,-11015340,-74481615
1587686226.102751643,1,-42698,-10996482,-74480754
1587686227.106218652,1,-43172,-10972331,-74474365
1587686228.109650746,1,-43014,-10885945,-74453229
1587686229.113101643,1,-41970,-10952615,-74467483
1587686230.116567037,1,-41939,-11008663,-74480509
1587686231.120007911,1,-43710,-11000619,-74483581
1587686232.123456112,1,-46050,-10972717,-74474242
1587686233.126898746,1,-41939,-10884421,-74452492
1587686234.130343204,1,-43014,-10950564,-74467115
1587686235.133804295,1,-41464,-10995203,-74477805
1587686236.137244329,1,-45102,-11009802,-74485424
1587686237.140710100,1,-41812,-10973681,-74476822
1587686238.144159211,1,-42982,-10886243,-74459250
1587686239.147591743,1,-45355,-10944973,-74465149
1587686240.151037418,1,-40863,-10971806,-74473750
1587686241.154502001,1,-42413,-11031762,-74490954
1587686242.157948622,1,-45576,-10975399,-74476822
1587686243.161426562,1,-43900,-10905943,-74459496
1587686244.164831425,1,-41939,-10931233,-74462322
1587686245.168271399,1,-42255,-10959485,-74471538
1587686246.171745066,1,-46177,-11050095,-74494271
1587686247.175196702,1,-43931,-10982497,-74480263
1587686248.178596751,1,-43425,-10964164,-74473136
1587686249.182078821,1,-43583,-10894253,-74453598
1587686250.185525398,1,-41527,-10954122,-74468098
1587686251.188966234,1,-46177,-11006542,-74481983
1587686252.192418284,1,-44880,-11008383,-74483949
1587686253.195892670,1,-44722,-10973646,-74475593
1587686254.199269507,1,-43109,-10889941,-74456547
1587686255.202780589,1,-43172,-10939558,-74463674
1587686256.206221467,1,-43805,-10966635,-74499801
1587686257.209676495,1,-43900,-11044048,-74486038
1587686258.213081461,1,-43394,-10976766,-74476208
1587686259.216523102,1,-44089,-10926483,-74461093
1587686260.220032339,1,-43615,-10923206,-74461708
1587686261.223480377,1,-40389,-10958083,-74467975
1587686262.226912925,1,-44690,-11048640,-74492059
1587686263.230330507,1,-42603,-10982759,-74479403
1587686264.233833336,1,-44912,-10962885,-74474733
1587686265.237247779,1,-44216,-10897583,-74455195
1587686266.240710689,1,-46145,-10954981,-74469695
1587686267.244145798,1,-46715,-11022228,-74486038
1587686268.247593300,1,-44722,-10997236,-74484564
1587686269.251032387,1,-41433,-10972437,-74476822
1587686270.254496688,1,-43773,-10883019,-74453475
1587686271.257954014,1,-44089,-10946743,-74467360
1587686272.261394850,1,-43931,-10977817,-74475225
1587686273.264830731,1,-44374,-11024138,-74491814
1587686274.268273161,1,-42476,-10974189,-74479280
1587686275.271736282,1,-43836,-10898897,-74490093
1587686276.275191358,1,-44943,-10936561,-74458021
1587686277.278631340,1,-41148,-10961553,-74471661
1587686278.282099909,1,-44374,-11042173,-74493165
1587686279.285535431,1,-44089,-10975837,-74479648
1587686280.288980862,1,-44153,-10911831,-74465640
1587686281.292426112,1,-43330,-10931215,-74466500
1587686282.295881203,1,-43330,-10959327,-74474487
1587686283.299316476,1,-43488,-11050130,-74500170
1587686284.302756231,1,-41875,-10978360,-74482598
1587686285.306222100,1,-42856,-10939926,-74472644
1587686286.309703160,1,-43109,-10917983,-74463551
1587686287.313139506,1,-42445,-10957697,-74474365
1587686288.316538212,1,-44785,-11048552,-74497835
1587686289.320015745,1,-44817,-10981743,-74484072
1587686290.323463916,1,-44026,-10955524,-74477068
1587686291.326910742,1,-43204,-10908922,-74462445
1587686292.330359820,1,-42381,-10956909,-74473873
1587686293.333899083,1,-44880,-11045415,-74497712
1587686294.337255236,1,-43900,-10984109,-74485424
1587686295.340704393,1,-41717,-10962604,-74479526
1587686296.344172652,1,-42002,-10902613,-74463305
1587686297.347595531,1,-44943,-10956207,-74475962
1587686298.351049714,1,-43457,-11041051,-74498326
1587686299.354506867,1,-44880,-10986019,-74488250
1587686300.357954078,1,-41749,-10966355,-74483581
1587686301.361398528,1,-45544,-10899125,-74463551
1587686302.364850107,1,-44722,-10956383,-74477191
1587686303.368291066,1,-46968,-11044381,-74501644
1587686304.371729606,1,-43172,-10983496,-74490954
1587686305.375187137,1,-43330,-10955717,-74483581
1587686306.378635405,1,-41559,-10914320,-74468466
1587686307.382083170,1,-42508,-10958030,-74481369
1587686308.385536541,1,-45133,-11049954,-74505453
1587686309.388982961,1,-43615,-10979903,-74491199
1587686310.392431788,1,-43267,-10944114,-74482720
1587686311.395881198,1,-40515,-10919000,-74472276
1587686312.399329754,1,-41338,-10958416,-74484441
1587686313.402773321,1,-47221,-11049639,-74508280
1587686314.406228756,1,-41496,-10981638,-74493780
1587686315.409672328,1,-40990,-10954122,-74487636
1587686316.413123852,1,-43836,-10911989,-74472767
1587686317.416567162,1,-42350,-10957627,-74485424
1587686318.420023521,1,-42951,-11047080,-74508403
1587686319.423464586,1,-42287,-10983373,-74496483
1587686320.426919106,1,-42097,-10959485,-74489602
1587686321.430368380,1,-41464,-10908782,-74472521
1587686322.433817298,1,-42888,-10957697,-74487021
1587686323.437264050,1,-44437,-11047904,-74511229
1587686324.440717928,1,-45228,-10982497,-74497220
1587686325.444161595,1,-44437,-10952369,-74488619
1587686326.447612378,1,-43204,-10916090,-74476331
1587686327.451053126,1,-43014,-10958293,-74488496
1587686328.454498421,1,-43362,-11050498,-74511966
1587686329.457950134,1,-45892,-10978343,-74495500
1587686330.461399423,1,-44089,-10921576,-74481000
1587686331.464853487,1,-44817,-10932495,-74479894
1587686332.468293881,1,-43741,-10961763,-74489356
1587686333.471749108,1,-45165,-11035443,-74510000
1587686334.475190354,1,-43141,-10974452,-74494394
1587686335.478644303,1,-43995,-10885840,-74472153
1587686336.482093860,1,-43931,-10947707,-74484932
1587686337.485539987,1,-44374,-10999725,-74498449
1587686338.488990734,1,-41622,-10998007,-74501767
1587686339.492436238,1,-42793,-10971227,-74493903
1587686340.495884204,1,-40800,-10890905,-74471415
1587686341.499340884,1,-43330,-10955524,-74487021
1587686342.502783895,1,-44564,-11040157,-74507051
1587686343.506231843,1,-43457,-10984249,-74498081
1587686344.509668967,1,-44184,-10959275,-74492182
1587686345.513122384,1,-42350,-10910394,-74474979
1587686346.516579161,1,-44248,-10957206,-74486284
1587686347.520020956,1,-42287,-11048640,-74510369
1587686348.523477926,1,-44817,-10980428,-74496360
1587686349.526917676,1,-43046,-10946586,-74487759
1587686350.530406915,1,-42761,-10916616,-74474242
1587686351.533818868,1,-45449,-10957557,-74486407
1587686352.537265676,1,-45955,-11049656,-74510369
1587686353.540718811,1,-42350,-10979044,-74494517
1587686354.544159372,1,-42824,-10938594,-74484195
1587686355.547621751,1,-44564,-10922347,-74477068
1587686356.551066562,1,-44785,-10957837,-74485670
1587686357.554504685,1,-43678,-11048570,-74511597
1587686358.557960201,1,-44184,-10980972,-74525729
1587686359.561414711,1,-43362,-10914303,-74468343
1587686360.564845107,1,-41527,-10930812,-74473750
1587686361.568308503,1,-39851,-10959537,-74484932
1587686362.571750596,1,-42951,-11041875,-74510000
1587686363.575204719,1,-43931,-10974154,-74493042
1587686364.578656541,1,-40357,-10899581,-74474487
1587686365.582084965,1,-46335,-10936613,-74479771
1587686366.585546913,1,-40452,-10962815,-74487144
1587686367.588991357,1,-43077,-11032744,-74507665
1587686368.592459075,1,-42729,-10973348,-74491814
1587686369.595889167,1,-43235,-10890012,-74471907
1587686370.599338947,1,-43615,-10941924,-74486161
1587686371.602796855,1,-41844,-10970807,-74488127
1587686372.606248923,1,-41085,-11022403,-74525729
1587686373.609663879,1,-41306,-10972034,-74493288
1587686374.613125485,1,-40199,-10891379,-74528064
1587686375.616579465,1,-43109,-10945622,-74478543
1587686376.620040349,1,-42824,-10991084,-74491568
1587686377.623480547,1,-45702,-11002196,-74499555
1587686378.626934416,1,-41875,-10970596,-74492182
1587686379.630388754,1,-43457,-10883667,-74470187
1587686380.633828198,1,-42192,-10952247,-74484564
1587686381.637281574,1,-45102,-11026049,-74505208
1587686382.640751196,1,-45196,-10987649,-74500047
1587686383.644187572,1,-44595,-10966005,-74491937
1587686384.647624273,1,-41717,-10900790,-74472521
1587686385.651065604,1,-42287,-10955874,-74487021
1587686386.654524632,1,-44058,-11047325,-74511475
1587686387.657960712,1,-42888,-10978360,-74497343
1587686388.661404780,1,-43615,-10923960,-74483826
1587686389.664858834,1,-40990,-10932425,-74482106
1587686390.668311568,1,-44406,-10963411,-74491322
1587686391.671762438,1,-46525,-11020213,-74509017
1587686392.675184767,1,-39883,-10971578,-74495869
1587686393.678655402,1,-41021,-10885385,-74472276
1587686394.682112691,1,-43172,-10954946,-74488742
1587686395.685548582,1,-43836,-11047290,-74513564
1587686396.689009364,1,-44058,-10977046,-74500784
1587686397.692449467,1,-44279,-10899914,-74481123
1587686398.695896566,1,-44279,-10943536,-74487881
1587686399.699344873,1,-45449,-11004579,-74501030
1587686400.702790687,1,-44437,-10986826,-74502259
1587686401.706246645,1,-42160,-10952282,-74492059
1587686402.709691327,1,-43615,-10926185,-74480509
1587686403.713139716,1,-39851,-10962061,-74491199
1587686404.716596531,1,-46588,-11016742,-74510737
1587686405.720038164,1,-41875,-10971070,-74497835
1587686406.723490280,1,-42761,-10889941,-74475962
1587686407.726949218,1,-43267,-10955839,-74490954
1587686408.730381092,1,-44754,-11048850,-74516021
1587686409.733829746,1,-44248,-10975381,-74498326
1587686410.737283310,1,-42603,-10895304,-74478297
1587686411.740736218,1,-40832,-10943396,-74487513
1587686412.744157801,1,-45070,-10999234,-74500907
1587686413.747610094,1,-42128,-10990173,-74502873
1587686414.751100175,1,-43172,-10962815,-74494026
1587686415.754520820,1,-41559,-10914671,-74480509
1587686416.757976969,1,-41686,-10957872,-74492428
1587686417.761420041,1,-44026,-11038755,-74514178
1587686418.764861856,1,-41939,-10972507,-74497343
1587686419.768320001,1,-43299,-10881529,-74476576
1587686420.771767775,1,-40073,-10952509,-74490831
1587686421.775208666,1,-42034,-11040718,-74514301
1587686422.778672652,1,-43773,-10979447,-74503856
1587686423.782100735,1,-43552,-10916721,-74487636
1587686424.785562625,1,-43678,-10937753,-74488250
1587686425.789008573,1,-43204,-10981760,-74503487
1587686426.792457631,1,-43805,-10995834,-74514547
1587686427.795899756,1,-43046,-10964971,-74504470
1587686428.799353962,1,-44912,-10919666,-74489725
1587686429.802803047,1,-43046,-10960519,-74499801
1587686430.806250345,1,-43109,-11018723,-74516758
1587686431.809696221,1,-43931,-10971403,-74505453
1587686432.813144203,1,-44943,-10900580,-74487636
1587686433.816595183,1,-42445,-10959993,-74512581
1587686434.820047885,1,-44785,-11039334,-74515653
1587686435.823495023,1,-41781,-10972507,-74503610
1587686436.826947045,1,-39914,-10889328,-74510000
1587686437.830390805,1,-43299,-10954507,-74490585
1587686438.833834401,1,-43425,-11056124,-74566279
1587686439.837289497,1,-43394,-10972945,-74493411
1587686440.840737887,1,-44406,-10883807,-74471047
1587686441.844184589,1,-41939,-10949916,-74494026
1587686442.847639174,1,-43963,-11034987,-74521182
1587686443.851080499,1,-45038,-10980814,-74508648
1587686444.854529622,1,-41306,-10922137,-74496237
1587686445.857969426,1,-42698,-10938383,-74497466
1587686446.861428124,1,-44342,-10985178,-74510246
1587686447.864873310,1,-42223,-10994467,-74519585
1587686448.868322435,1,-42445,-10963446,-74503856
1587686449.871770889,1,-42540,-10918404,-74491076
1587686450.875226876,1,-45639,-10959415,-74502381
1587686451.878670525,1,-41243,-11029466,-74527572
1587686452.882118412,1,-43109,-10972524,-74511720
1587686453.885553019,1,-41148,-10887015,-74488250
1587686454.889011536,1,-44279,-10955962,-74504839
1587686455.892466849,1,-43046,-11049762,-74528555
1587686456.895911937,1,-45291,-10976135,-74512949
1587686457.899359552,1,-42888,-10890134,-74490708
1587686458.902805865,1,-46493,-10948251,-74502996
1587686459.906258628,1,-47284,-11025523,-74522534
1587686460.909706266,1,-45671,-10983075,-74514301
1587686461.913170149,1,-45386,-10934335,-74503242
1587686462.916617060,1,-44564,-10934475,-74499924
1587686463.920051428,1,-44437,-10972892,-74510246
1587686464.923504283,1,-45639,-11001512,-74520691
1587686465.926952432,1,-40326,-10968914,-74511966
1587686466.930406655,1,-43204,-10910780,-74495254
1587686467.933849643,1,-45260,-10958749,-74506682
1587686468.937285343,1,-45955,-11032989,-74527818
1587686469.940750008,1,-45196,-10972577,-74512089
1587686470.944195787,1,-40674,-10889608,-74490093
1587686471.947655271,1,-41243,-10956768,-74506191
1587686472.951074716,1,-46588,-11047746,-74531504
1587686473.954533379,1,-41907,-10973944,-74513441
1587686474.957986730,1,-40579,-10882984,-74491322
1587686475.961434990,1,-42856,-10955086,-74507297
1587686476.964869007,1,-44564,-11049604,-74531873
1587686477.968320585,1,-42002,-10975013,-74514301
1587686478.971767358,1,-43077,-10884053,-74491322
1587686479.975226194,1,-43520,-10952667,-74507420
1587686480.978675125,1,-45544,-11045030,-74530030
1587686481.982131005,1,-44564,-10976853,-74515898
1587686482.985572495,1,-41970,-10892588,-74493411
1587686483.989011475,1,-40452,-10948110,-74504716
1587686484.992475284,1,-44342,-11029572,-74525975
1587686485.995931475,1,-43710,-10981866,-74520691
1587686486.999364339,1,-44406,-10920928,-74501890
1587686488.002831084,1,-44121,-10938787,-74501030
1587686489.006264101,1,-45386,-10991154,-74517496
1587686490.009714079,1,-41464,-10990471,-74519708
1587686491.013163086,1,-45924,-10959275,-74511966
1587686492.016622583,1,-45038,-10923346,-74499309
1587686493.020067819,1,-42666,-10960834,-74509017
1587686494.023498870,1,-44058,-11018635,-74527449
1587686495.026949977,1,-43172,-10971245,-74515284
1587686496.030408501,1,-43520,-10894638,-74493165
1587686497.033856893,1,-44216,-10956838,-74508157
1587686498.037310783,1,-43647,-11045590,-74532610
1587686499.040745297,1,-43488,-10973103,-74515284
1587686500.044187570,1,-41781,-10882668,-74494763
1587686501.047655056,1,-42223,-10954472,-74507542
1587686502.051107232,1,-44880,-11048570,-74531873
1587686503.054541030,1,-41970,-10975276,-74516144
1587686504.058004228,1,-42255,-10887453,-74493657
1587686505.061442953,1,-44754,-10949477,-74506682
1587686506.064888276,1,-43204,-11035390,-74527449
1587686507.068338353,1,-43741,-10979447,-74516144
1587686508.071777802,1,-42065,-10909343,-74500292
1587686509.075229013,1,-41180,-10942011,-74502873
1587686510.078688660,1,-45418,-11006980,-74517619
1587686511.082136463,1,-43615,-10984389,-74518356
1587686512.085611917,1,-41053,-10927254,-74502259
1587686513.089033127,1,-41717,-10941170,-74501767
1587686514.092480808,1,-45260,-11025576,-74522411
1587686515.095925724,1,-43204,-10976906,-74513686
1587686516.099397055,1,-44501,-10883685,-74490339
1587686517.102831704,1,-44121,-10954104,-74505576
1587686518.106265062,1,-44848,-11044048,-74529784
1587686519.109725048,1,-43425,-10970754,-74512089
1587686520.113172155,1,-41749,-10908361,-74493042
1587686521.116616998,1,-42476,-10961202,-74507174
1587686522.120071824,1,-46588,-10995922,-74519216
1587686523.123516661,1,-41622,-10950424,-74506928
1587686524.126964679,1,-41907,-10936228,-74499678
1587686525.130404054,1,-43647,-11009890,-74520076
1587686526.133873860,1,-45671,-10979517,-74516021
1587686527.137293933,1,-42540,-10891028,-74493042
1587686528.140775117,1,-43425,-10951843,-74506068
1587686529.144198203,1,-45291,-11047974,-74529661
1587686530.147645126,1,-42223,-10972051,-74513441
1587686531.151105530,1,-43299,-10887120,-74489233
1587686532.154547327,1,-44437,-10956663,-74506068
1587686533.157985651,1,-43773,-11027363,-74526589
1587686534.161467495,1,-42571,-10969037,-74510860
1587686535.164896047,1,-42318,-10916423,-74495623
1587686536.168345752,1,-43172,-10964042,-74508771
1587686537.171794943,1,-42634,-10996833,-74525237
1587686538.175238739,1,-44975,-10954683,-74507665
1587686539.178687402,1,-43204,-10933879,-74515038
1587686540.182142669,1,-43267,-10981603,-74503364
1587686541.185586554,1,-44754,-10988193,-74518602
1587686542.189043565,1,-44279,-10944483,-74503610
1587686543.192469244,1,-42698,-10932880,-74496729
1587686544.195918611,1,-44564,-10981217,-74512212
1587686545.199376059,1,-45924,-10989314,-74517127
1587686546.202835505,1,-44026,-10949583,-74506928
1587686547.206284524,1,-41021,-10931356,-74497098
1587686548.209724929,1,-40800,-10978991,-74512335
1587686549.213162517,1,-45608,-10989279,-74517127
1587686550.216642348,1,-44026,-10950073,-74504593
1587686551.220070448,1,-44089,-10930847,-74496360
