RocketLogger CSV File
File Version,3
Block Size,1
Block Count,788                 
Sample Count,788                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Thu Apr 23 23:35:42 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587685051.902263284,1,-85238,-15193677,-71696276
1587685052.905666301,1,-84321,-15152718,-71683004
1587685053.909124590,1,-85111,-15205629,-71695907
1587685054.912577429,1,-85048,-15283130,-71713356
1587685055.916020912,1,-88401,-15251600,-71711021
1587685056.919453588,1,-86535,-15223839,-71703403
1587685057.922914089,1,-84827,-15127936,-71682144
1587685058.926378045,1,-85586,-15190925,-71693572
1587685059.929820947,1,-86693,-15215391,-71700945
1587685060.933260289,1,-87136,-15300305,-71721466
1587685061.936707728,1,-85807,-15227870,-71706843
1587685062.940144541,1,-83878,-15166423,-71694432
1587685063.943598663,1,-85301,-15175362,-71693326
1587685064.947087281,1,-84321,-15210011,-71702420
1587685065.950515777,1,-86977,-15312608,-71739038
1587685066.953998528,1,-84637,-15231287,-71705860
1587685067.957394000,1,-85649,-15190645,-71700453
1587685068.960845549,1,-85016,-15167685,-71693572
1587685069.964323117,1,-86092,-15210063,-71705000
1587685070.967769356,1,-87958,-15310207,-71725275
1587685071.971256901,1,-86851,-15233531,-71712373
1587685072.974593334,1,-87642,-15194150,-71704509
1587685073.978078669,1,-87768,-15167650,-71695538
1587685074.981529223,1,-85048,-15210554,-71706720
1587685075.984991032,1,-87262,-15312976,-71736949
1587685076.988425255,1,-87578,-15237299,-71728716
1587685077.991872114,1,-85143,-15199267,-71714462
1587685078.995332209,1,-87863,-15164951,-71694924
1587685079.998769292,1,-87958,-15215426,-71728839
1587685081.002213378,1,-86914,-15307999,-71715076
1587685082.005677043,1,-85870,-15234372,-71711144
1587685083.009161938,1,-86440,-15200617,-71706475
1587685084.012565441,1,-87831,-15164057,-71698487
1587685085.016024967,1,-86218,-15211238,-71710407
1587685086.019494262,1,-86408,-15311294,-71733140
1587685087.022914359,1,-84985,-15237982,-71719623
1587685088.026357806,1,-84637,-15208714,-71714708
1587685089.029804585,1,-85364,-15159063,-71700331
1587685090.033257082,1,-88243,-15211763,-71713110
1587685091.036711931,1,-86408,-15305598,-71733263
1587685092.040169653,1,-87547,-15242679,-71724047
1587685093.043611903,1,-85175,-15222559,-71718148
1587685094.047063971,1,-87294,-15140450,-71695784
1587685095.050502999,1,-84574,-15208907,-71712987
1587685096.053966502,1,-88084,-15278520,-71728962
1587685097.057404590,1,-88116,-15256735,-71728347
1587685098.060846160,1,-86155,-15227975,-71720975
1587685099.064283265,1,-83024,-15130968,-71698856
1587685100.067738658,1,-86060,-15198636,-71712619
1587685101.071187335,1,-85111,-15224820,-71719131
1587685102.074644568,1,-87990,-15300533,-71738424
1587685103.078085611,1,-86250,-15232514,-71723064
1587685104.081547010,1,-86883,-15176308,-71712004
1587685105.084969760,1,-85744,-15173031,-71706720
1587685106.088442576,1,-86345,-15213078,-71717903
1587685107.091875091,1,-86345,-15308420,-71738792
1587685108.095333700,1,-86471,-15244432,-71728839
1587685109.098765483,1,-86408,-15226047,-71723678
1587685110.102253321,1,-85681,-15134105,-71701682
1587685111.105667554,1,-84257,-15205770,-71716797
1587685112.109136382,1,-83909,-15246290,-71727119
1587685113.112580894,1,-87547,-15282253,-71738547
1587685114.115999382,1,-86598,-15231988,-71727119
1587685115.119468957,1,-86661,-15150860,-71709915
1587685116.122922309,1,-81949,-15185825,-71714462
1587685117.126362494,1,-86503,-15215829,-71723924
1587685118.129813051,1,-87515,-15314922,-71746042
1587685119.133251655,1,-86724,-15242574,-71737686
1587685120.136711871,1,-84479,-15224295,-71730436
1587685121.140165235,1,-83815,-15138925,-71709670
1587685122.143606318,1,-85523,-15208504,-71725153
1587685123.147062182,1,-84985,-15250321,-71735966
1587685124.150489826,1,-88749,-15283778,-71745796
1587685125.153927545,1,-87041,-15233268,-71735106
1587685126.157401139,1,-87009,-15152771,-71716551
1587685127.160843519,1,-86598,-15187858,-71721712
1587685128.164295142,1,-84574,-15216285,-71725521
1587685129.167748487,1,-86218,-15316131,-71748991
1587685130.171182105,1,-85776,-15239472,-71736212
1587685131.174634916,1,-86471,-15208977,-71728839
1587685132.178091727,1,-85807,-15162655,-71717042
1587685133.181529227,1,-85333,-15215374,-71730682
1587685134.184980939,1,-88337,-15309243,-71751695
1587685135.188429270,1,-85048,-15245834,-71740758
1587685136.191884078,1,-87610,-15224592,-71735474
1587685137.195326423,1,-82644,-15149896,-71716305
1587685138.198777955,1,-85839,-15214322,-71731051
1587685139.202224076,1,-85649,-15303267,-71751941
1587685140.205680772,1,-86029,-15247324,-71742110
1587685141.209135873,1,-86282,-15225784,-71736580
1587685142.212576210,1,-83973,-15150510,-71717903
1587685143.216023668,1,-85269,-15214445,-71731542
1587685144.219467699,1,-89919,-15301567,-71751080
1587685145.222904741,1,-86819,-15249252,-71743216
1587685146.226364232,1,-86187,-15228553,-71737318
1587685147.229810997,1,-84321,-15141729,-71716797
1587685148.233261238,1,-85712,-15212254,-71730682
1587685149.236710545,1,-86250,-15283743,-71746288
1587685150.240157364,1,-87642,-15257349,-71745674
1587685151.243608961,1,-88084,-15231130,-71738178
1587685152.247046807,1,-87104,-15135192,-71716059
1587685153.250501055,1,-85744,-15208889,-71730805
1587685154.253952955,1,-88401,-15262098,-71744445
1587685155.257392329,1,-87167,-15268846,-71749974
1587685156.260870041,1,-84162,-15232321,-71740513
1587685157.264292955,1,-85649,-15135385,-71716919
1587685158.267744685,1,-85934,-15203070,-71730068
1587685159.271185922,1,-87041,-15232795,-71739652
1587685160.274623032,1,-87926,-15294031,-71755135
1587685161.278085754,1,-86503,-15234530,-71741987
1587685162.281533971,1,-85523,-15153104,-71723432
1587685163.284984231,1,-87389,-15191503,-71728716
1587685164.288429631,1,-84510,-15219545,-71736580
1587685165.291878330,1,-86851,-15315675,-71758945
1587685166.295342391,1,-85744,-15238894,-71744813
1587685167.298777074,1,-87167,-15201335,-71735966
1587685168.302223899,1,-87136,-15165214,-71725275
1587685169.305689851,1,-87420,-15215812,-71737686
1587685170.309146670,1,-87578,-15296151,-71754152
1587685171.312573242,1,-85364,-15258348,-71752555
1587685172.316014635,1,-86282,-15232304,-71744199
1587685173.319466333,1,-86535,-15138031,-71724538
1587685174.322898748,1,-87610,-15197935,-71735474
1587685175.326344038,1,-85586,-15221035,-71741987
1587685176.329814999,1,-84416,-15317568,-71765335
1587685177.333267798,1,-86724,-15241856,-71750835
1587685178.336697222,1,-83973,-15222787,-71744199
1587685179.340150114,1,-84416,-15144306,-71725275
1587685180.343606326,1,-87420,-15210940,-71738424
1587685181.347060274,1,-85491,-15250514,-71748254
1587685182.350502942,1,-85839,-15288931,-71757347
1587685183.353964294,1,-83909,-15234652,-71745551
1587685184.357391776,1,-86282,-15165880,-71731665
1587685185.360837448,1,-85965,-15183108,-71733631
1587685186.364297257,1,-85333,-15217670,-71741373
1587685187.367749673,1,-87926,-15314501,-71765212
1587685188.371184853,1,-87325,-15246570,-71751326
1587685189.374634722,1,-85839,-15228203,-71747394
1587685190.378084378,1,-84763,-15141677,-71727119
1587685191.381535724,1,-87863,-15211588,-71740267
1587685192.384990875,1,-86535,-15265376,-71753784
1587685193.388437310,1,-84162,-15272947,-71758330
1587685194.391879627,1,-87230,-15233443,-71748746
1587685195.395327514,1,-85554,-15142571,-71730068
1587685196.398782608,1,-85269,-15195569,-71737686
1587685197.402226535,1,-83530,-15221017,-71745674
1587685198.405687315,1,-87452,-15315220,-71766318
1587685199.409118664,1,-90204,-15238911,-71753292
1587685200.412571012,1,-89318,-15198093,-71743339
1587685201.416029093,1,-87926,-15169403,-71733508
1587685202.419466011,1,-86661,-15216741,-71744568
1587685203.422924453,1,-86851,-15307088,-71766440
1587685204.426365785,1,-85523,-15251583,-71757716
1587685205.429805810,1,-84890,-15231445,-71751941
1587685206.433263746,1,-86345,-15136734,-71730559
1587685207.436709825,1,-86376,-15208714,-71745551
1587685208.440161990,1,-87895,-15244783,-71754644
1587685209.443606026,1,-85016,-15289176,-71766563
1587685210.447043052,1,-85333,-15236002,-71757593
1587685211.450513432,1,-86345,-15154068,-71739284
1587685212.453948205,1,-84574,-15192590,-71742970
1587685213.457397932,1,-87072,-15220088,-71749483
1587685214.460846587,1,-87642,-15318480,-71774673
1587685215.464298637,1,-85965,-15241663,-71763246
1587685216.467743907,1,-87420,-15206611,-71750343
1587685217.471205771,1,-83119,-15167107,-71743093
1587685218.474637829,1,-83846,-15217600,-71754644
1587685219.478095012,1,-87230,-15302724,-71772093
1587685220.481574401,1,-84827,-15256122,-71766318
1587685221.484984294,1,-84004,-15233583,-71760788
1587685222.488434333,1,-83720,-15136804,-71738178
1587685223.491869370,1,-86693,-15202247,-71750097
1587685224.495323046,1,-83751,-15223997,-71756364
1587685225.498780492,1,-90204,-15317270,-71777377
1587685226.502220170,1,-85776,-15241768,-71763491
1587685227.505669470,1,-84922,-15220351,-71756979
1587685228.509120523,1,-87736,-15148442,-71740021
1587685229.512577964,1,-86218,-15212885,-71752924
1587685230.515999732,1,-89381,-15255298,-71763368
1587685231.519474847,1,-87642,-15291104,-71772707
1587685232.522920253,1,-86693,-15236528,-71762631
1587685233.526393452,1,-84574,-15176659,-71747640
1587685234.529821371,1,-85902,-15177202,-71744568
1587685235.533253729,1,-87483,-15217933,-71755873
1587685236.536712629,1,-86218,-15305913,-71776271
1587685237.540159996,1,-87199,-15255263,-71767669
1587685238.543600134,1,-85965,-15233093,-71761034
1587685239.547083966,1,-86630,-15136174,-71738669
1587685240.550505199,1,-87578,-15204297,-71753538
1587685241.553953253,1,-86503,-15230218,-71759068
1587685242.557408581,1,-87768,-15305878,-71779589
1587685243.560845842,1,-85586,-15237246,-71765089
1587685244.564292067,1,-84700,-15176010,-71751572
1587685245.567749076,1,-84858,-15182250,-71749852
1587685246.571190428,1,-85428,-15218774,-71758453
1587685247.574662672,1,-85396,-15316254,-71779343
1587685248.578097400,1,-84352,-15247797,-71767178
1587685249.581579112,1,-85080,-15230008,-71764351
1587685250.584988513,1,-84447,-15140222,-71742724
1587685251.588426764,1,-85238,-15210677,-71757593
1587685252.591878487,1,-85048,-15250461,-71768529
1587685253.595319008,1,-83751,-15287599,-71779220
1587685254.598769613,1,-83815,-15235862,-71768038
1587685255.602224885,1,-84795,-15154681,-71750097
1587685256.605678305,1,-85238,-15191976,-71756241
1587685257.609125075,1,-86250,-15220597,-71763000
1587685258.612577475,1,-88685,-15324403,-71806991
1587685259.615989634,1,-84858,-15242311,-71766809
1587685260.619477186,1,-82897,-15217529,-71764106
1587685261.622919017,1,-86218,-15157923,-71750712
1587685262.626370336,1,-86408,-15217232,-71763368
1587685263.629831492,1,-88559,-15295363,-71783398
1587685264.633268215,1,-86345,-15259925,-71779466
1587685265.636691253,1,-84763,-15234530,-71772584
1587685266.640156431,1,-86282,-15137733,-71751572
1587685267.643606476,1,-85396,-15208241,-71764843
1587685268.647049487,1,-86092,-15240874,-71772830
1587685269.650497859,1,-88243,-15293452,-71789665
1587685270.653980224,1,-82549,-15237229,-71776640
1587685271.657397694,1,-84131,-15154313,-71759068
1587685272.660851620,1,-85080,-15197147,-71772953
1587685273.664330186,1,-86946,-15222349,-71768407
1587685274.667737328,1,-84795,-15318883,-71794949
1587685275.671213264,1,-83815,-15241838,-71778851
1587685276.674637636,1,-85016,-15205664,-71771601
1587685277.678088121,1,-86250,-15168947,-71760665
1587685278.681530841,1,-84131,-15219142,-71772584
1587685279.684985674,1,-85839,-15302005,-71790771
1587685280.688429995,1,-83277,-15259066,-71785241
1587685281.691872739,1,-84068,-15235143,-71778851
1587685282.695320859,1,-84922,-15139626,-71757224
1587685283.698759095,1,-86471,-15204122,-71768775
1587685284.702212170,1,-87863,-15227151,-71774305
1587685285.705679541,1,-87072,-15314659,-71795809
1587685286.709102448,1,-88116,-15242259,-71785856
1587685287.712561365,1,-85617,-15207207,-71772093
1587685288.716022995,1,-84004,-15164373,-71760051
1587685289.719465561,1,-87705,-15217407,-71769635
1587685290.722905677,1,-88717,-15283796,-71787822
1587685291.726377021,1,-85997,-15274296,-71786593
1587685292.729842231,1,-85523,-15236685,-71779220
1587685293.733237452,1,-84858,-15164110,-71762508
1587685294.736722172,1,-84479,-15184931,-71776148
1587685295.740152317,1,-87167,-15218686,-71770250
1587685296.743588287,1,-87578,-15296502,-71787453
1587685297.747038539,1,-87483,-15268267,-71787330
1587685298.750496769,1,-85934,-15236247,-71779712
1587685299.753952496,1,-84858,-15162515,-71763246
1587685300.757388212,1,-85586,-15181636,-71764474
1587685301.760869122,1,-84257,-15218406,-71773076
1587685302.764281213,1,-86282,-15292278,-71789296
1587685303.767770257,1,-86218,-15272281,-71787084
1587685304.771199336,1,-87325,-15236843,-71778237
1587685305.774637027,1,-85902,-15174871,-71765335
1587685306.778088307,1,-85523,-15173364,-71759436
1587685307.781592050,1,-85902,-15217354,-71771356
1587685308.784991944,1,-83625,-15277714,-71783521
1587685309.788429905,1,-85554,-15281815,-71787330
1587685310.791884294,1,-85965,-15236948,-71778729
1587685311.795328777,1,-84226,-15178709,-71765580
1587685312.798738661,1,-86630,-15173995,-71759313
1587685313.802203619,1,-85523,-15217722,-71771970
1587685314.805655881,1,-86250,-15290052,-71786716
1587685315.809125644,1,-84226,-15268583,-71784258
1587685316.812572871,1,-84542,-15235389,-71776762
1587685317.816014519,1,-85206,-15156749,-71760296
1587685318.819469164,1,-85143,-15186053,-71763614
1587685319.822905876,1,-85111,-15218914,-71771970
1587685320.826369062,1,-86566,-15307018,-71792368
1587685321.829809825,1,-84289,-15257682,-71784750
1587685322.833221158,1,-84637,-15234284,-71778360
1587685323.836685517,1,-85586,-15143131,-71759928
1587685324.840174800,1,-85744,-15195639,-71766809
1587685325.843605859,1,-84858,-15220053,-71773076
1587685326.847034801,1,-87547,-15318147,-71795563
1587685327.850541021,1,-84795,-15246097,-71784135
1587685328.853970471,1,-86661,-15230166,-71780940
1587685329.857390913,1,-84257,-15140993,-71759068
1587685330.860856556,1,-86914,-15209941,-71772093
1587685331.864289197,1,-89887,-15239823,-71779220
1587685332.867772103,1,-88401,-15299884,-71796915
1587685333.871185676,1,-87673,-15238070,-71784873
1587685334.874648676,1,-87895,-15183879,-71769021
1587685335.878098958,1,-85048,-15176869,-71768898
1587685336.881530427,1,-87357,-15218423,-71777500
1587685337.884917431,1,-87610,-15307333,-71795932
1587685338.888427512,1,-87831,-15254720,-71789911
1587685339.891877705,1,-87294,-15233653,-71784258
1587685340.895340185,1,-87167,-15137838,-71762017
1587685341.898789567,1,-87420,-15202895,-71772830
1587685342.902232339,1,-89381,-15226170,-71785118
1587685343.905653237,1,-87800,-15315781,-71805148
1587685344.909126103,1,-89476,-15249655,-71825792
1587685345.912565034,1,-86060,-15218861,-71775288
1587685346.915987936,1,-85554,-15152683,-71782415
1587685347.919471931,1,-87958,-15210361,-71769390
1587685348.922904118,1,-86440,-15242224,-71776762
1587685349.926365245,1,-90393,-15301181,-71796792
1587685350.929811683,1,-88179,-15239297,-71790279
1587685351.933264806,1,-83751,-15205980,-71778729
1587685352.936721520,1,-85744,-15157433,-71766686
1587685353.940155567,1,-87895,-15215216,-71782906
1587685354.943600033,1,-86819,-15256087,-71790402
1587685355.947063161,1,-89950,-15294224,-71802322
1587685356.950517195,1,-85206,-15238736,-71792123
1587685357.953969779,1,-84827,-15194553,-71779589
1587685358.957393899,1,-87926,-15166090,-71771356
1587685359.960833705,1,-86946,-15217004,-71785241
1587685360.964303748,1,-88021,-15279870,-71797775
1587685361.967741230,1,-90045,-15273332,-71800601
1587685362.971203851,1,-87230,-15236177,-71792860
1587685363.974640381,1,-86250,-15149388,-71774305
1587685364.978082532,1,-85586,-15195044,-71782538
1587685365.981700309,1,-88148,-15221298,-71788436
1587685366.984989656,1,-88148,-15319794,-71811538
1587685367.988440350,1,-88749,-15244818,-71797898
1587685368.991869225,1,-87610,-15224347,-71791139
1587685369.995322780,1,-88401,-15152385,-71775042
1587685370.998781913,1,-84669,-15216425,-71788805
1587685372.002233597,1,-84985,-15276575,-71802936
1587685373.005672287,1,-88938,-15271597,-71806745
1587685374.009092073,1,-88654,-15236948,-71800724
1587685375.012568918,1,-88622,-15147057,-71780695
1587685376.016026652,1,-83024,-15197970,-71788559
1587685377.019472917,1,-87230,-15222612,-71794580
1587685378.022923125,1,-85965,-15320057,-71818173
1587685379.026368201,1,-85744,-15244747,-71804165
1587685380.029821485,1,-88685,-15221753,-71800110
1587685381.033260319,1,-86851,-15157205,-71784135
1587685382.036728982,1,-85712,-15217845,-71797038
1587685383.040189816,1,-87483,-15284374,-71812889
1587685384.043599744,1,-86883,-15268127,-71813135
1587685385.047053015,1,-87294,-15236668,-71806622
1587685386.050511846,1,-86819,-15143184,-71784873
1587685387.053953085,1,-87294,-15203246,-71796178
1587685388.057394068,1,-85712,-15226941,-71802936
1587685389.060856591,1,-86693,-15314449,-71825055
1587685390.064304886,1,-87515,-15241698,-71810309
1587685391.067743880,1,-86345,-15196376,-71800724
1587685392.071199495,1,-86282,-15176466,-71793351
1587685393.074649854,1,-87041,-15221122,-71803796
1587685394.078079953,1,-86155,-15309173,-71824809
1587685395.081539454,1,-93240,-15256928,-71816084
1587685396.084992152,1,-87547,-15236160,-71812767
1587685397.088435620,1,-86693,-15140590,-71787822
1587685398.091877345,1,-85965,-15209800,-71803673
1587685399.095338075,1,-86977,-15237439,-71811661
1587685400.098777147,1,-88401,-15303582,-71827144
1587685401.102227395,1,-88590,-15240156,-71813258
1587685402.105694111,1,-85459,-15178376,-71801093
1587685403.109121698,1,-87167,-15186316,-71800110
1587685404.112547957,1,-85744,-15222770,-71810800
1587685405.116032141,1,-90488,-15320583,-71836483
1587685406.119470010,1,-88559,-15254702,-71837711
1587685407.122903698,1,-88780,-15237176,-71838203
1587685408.126363162,1,-87325,-15148792,-71783767
1587685409.129807802,1,-86408,-15218669,-71810923
1587685410.133253433,1,-85934,-15289562,-71821983
1587685411.136711641,1,-87009,-15263080,-71826283
1587685412.140184473,1,-86851,-15236948,-71815101
1587685413.143700207,1,-88875,-15143324,-71799127
1587685414.147063873,1,-86471,-15217722,-71819525
1587685415.150493326,1,-89002,-15273035,-71810678
1587685416.153955734,1,-87230,-15266112,-71821245
1587685417.157400679,1,-84922,-15236528,-71816699
1587685418.160868076,1,-87230,-15141361,-71793720
1587685419.164301235,1,-87673,-15221736,-71844224
1587685420.167769437,1,-88496,-15268478,-71803796
1587685421.171228473,1,-90362,-15265796,-71818788
1587685422.174640427,1,-87863,-15236352,-71815470
1587685423.178083849,1,-86345,-15142185,-71798267
1587685424.181543732,1,-86440,-15215146,-71810923
1587685425.184972586,1,-86693,-15273911,-71825915
1587685426.188463521,1,-89413,-15268162,-71828618
1587685427.191872808,1,-87357,-15237018,-71819525
1587685428.195334636,1,-86123,-15141887,-71797529
1587685429.198778321,1,-86819,-15217968,-71829724
1587685430.202221833,1,-87167,-15265709,-71821614
1587685431.205686108,1,-87483,-15273087,-71829970
1587685432.209127831,1,-88021,-15237614,-71821737
1587685433.212573209,1,-88274,-15141712,-71799127
1587685434.216023949,1,-90520,-15208398,-71813381
1587685435.219471653,1,-87325,-15238017,-71823089
1587685436.222921352,1,-86630,-15301094,-71836360
1587685437.226363728,1,-85080,-15240243,-71822474
1587685438.229818680,1,-88907,-15167650,-71808220
1587685439.233271738,1,-89128,-15191538,-71809695
1587685440.236711327,1,-85523,-15222840,-71817436
1587685441.240190443,1,-89413,-15321284,-71840660
1587685442.243606030,1,-89508,-15247972,-71825915
1587685443.247058382,1,-90235,-15228834,-71820754
1587685444.250510379,1,-85080,-15152280,-71801830
1587685445.253945406,1,-84574,-15217196,-71814364
1587685446.257411066,1,-86693,-15278731,-71828618
1587685447.260864380,1,-89033,-15270476,-71829478
1587685448.264316521,1,-87452,-15236878,-71822720
1587685449.267751686,1,-86788,-15141957,-71801461
1587685450.271194029,1,-86661,-15204981,-71811783
1587685451.274668953,1,-87673,-15231603,-71818665
1587685452.278101089,1,-87389,-15303933,-71836360
1587685453.281546790,1,-87863,-15238701,-71821860
1587685454.284979742,1,-84669,-15161972,-71803919
1587685455.288438793,1,-86060,-15193957,-71809080
1587685456.291880592,1,-88306,-15222682,-71816453
1587685457.295353737,1,-87167,-15316674,-71836237
1587685458.298761750,1,-88021,-15239963,-71818296
1587685459.302260707,1,-85807,-15186456,-71806254
1587685460.305654432,1,-85744,-15183879,-71803550
1587685461.309128237,1,-87483,-15220369,-71812398
1587685462.312581760,1,-89824,-15318918,-71834885
1587685463.316030814,1,-87009,-15243258,-71820016
1587685464.319489694,1,-87104,-15212219,-71813135
1587685465.322896167,1,-89539,-15167738,-71798389
1587685466.326387089,1,-87610,-15217915,-71808097
1587685467.329809590,1,-91785,-15310663,-71829601
1587685468.333264072,1,-87452,-15248849,-71817436
1587685469.336704721,1,-85175,-15229920,-71812152
1587685470.340151650,1,-85523,-15145164,-71791262
1587685471.343626992,1,-87420,-15213604,-71804534
1587685472.347063615,1,-88590,-15281552,-71819156
1587685473.350516332,1,-89413,-15260241,-71816084
1587685474.353957913,1,-87294,-15233005,-71813135
1587685475.357401521,1,-88970,-15136279,-71790771
1587685476.360844221,1,-87199,-15206418,-71800356
1587685477.364305651,1,-90615,-15243468,-71807728
1587685478.367750922,1,-88337,-15288212,-71840169
1587685479.371199032,1,-87041,-15233075,-71806622
1587685480.374645354,1,-86883,-15147110,-71796300
1587685481.378100417,1,-87230,-15193361,-71792614
1587685482.381539605,1,-90204,-15220842,-71809940
1587685483.384988735,1,-92576,-15314747,-71826898
1587685484.388447267,1,-90077,-15238613,-71810309
1587685485.391883975,1,-87136,-15207207,-71803673
1587685486.395335985,1,-89887,-15162007,-71793106
1587685487.398777973,1,-89191,-15214795,-71802445
1587685488.402204013,1,-89350,-15294977,-71822105
1587685489.405685827,1,-89413,-15256823,-71817067
1587685490.409121811,1,-87420,-15231147,-71807606
1587685491.412580472,1,-88559,-15135139,-71786593
1587685492.416025486,1,-86535,-15200494,-71798389
