RocketLogger CSV File
File Version,3
Block Size,1
Block Count,612                 
Sample Count,612                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Thu Apr 23 23:23:06 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587684419.586884612,1,-143972,-20727952,-68341998
1587684420.590370667,1,-145996,-20785945,-68352689
1587684421.593821960,1,-143908,-20810464,-68357727
1587684422.597261597,1,-145395,-20909101,-68380214
1587684423.600706916,1,-145806,-20838664,-68367926
1587684424.604158817,1,-141884,-20822592,-68364486
1587684425.607626158,1,-140777,-20726812,-68343227
1587684426.611050381,1,-144921,-20794568,-68358096
1587684427.614501211,1,-143687,-20815652,-68362642
1587684428.617940700,1,-145047,-20907979,-68382180
1587684429.621388977,1,-144984,-20833826,-68371490
1587684430.624833666,1,-146122,-20813058,-68366820
1587684431.628302272,1,-144826,-20738835,-68349740
1587684432.631740801,1,-145300,-20804348,-68361536
1587684433.635184863,1,-145237,-20841222,-68370630
1587684434.638633598,1,-146818,-20889034,-68385130
1587684435.642088077,1,-145142,-20829831,-68372719
1587684436.645533462,1,-143814,-20784789,-68362642
1587684437.648994546,1,-144573,-20758517,-68354655
1587684438.652428666,1,-146502,-20808957,-68366575
1587684439.655896098,1,-144035,-20871420,-68380337
1587684440.659324905,1,-143750,-20871175,-68383532
1587684441.662773941,1,-144414,-20829550,-68374930
1587684442.666205112,1,-148115,-20760725,-68360308
1587684443.669685151,1,-145490,-20773274,-68360062
1587684444.673077930,1,-145869,-20811884,-68369892
1587684445.676574971,1,-144794,-20896412,-68387956
1587684446.680020557,1,-145869,-20855769,-68383409
1587684447.683451482,1,-144731,-20829235,-68377634
1587684448.686920663,1,-144161,-20738029,-68360062
1587684449.690363998,1,-143529,-20788732,-68367435
1587684450.693800147,1,-144320,-20815144,-68372473
1587684451.697268108,1,-146439,-20915095,-68393854
1587684452.700673975,1,-145237,-20840837,-68381689
1587684453.704155904,1,-147040,-20824187,-68377019
1587684454.707593219,1,-143371,-20736417,-68357113
1587684455.711038228,1,-144414,-20806416,-68371858
1587684456.714504366,1,-146344,-20842870,-68379846
1587684457.717900412,1,-147609,-20889104,-68392380
1587684458.721396028,1,-146249,-20832074,-68381074
1587684459.724852430,1,-145110,-20771206,-68367680
1587684460.728258888,1,-145490,-20773274,-68366206
1587684461.731744793,1,-145332,-20814285,-68375791
1587684462.735172036,1,-146028,-20899181,-68392994
1587684463.738624358,1,-145711,-20856050,-68388079
1587684464.742084161,1,-144478,-20830199,-68382672
1587684465.745508264,1,-143529,-20739168,-68362274
1587684466.748983401,1,-144193,-20790782,-68371490
1587684467.752430201,1,-144794,-20816598,-68378002
1587684468.755850680,1,-146186,-20915375,-68398524
1587684469.759327166,1,-148589,-20846200,-68386235
1587684470.762776324,1,-145806,-20829673,-68382426
1587684471.766216508,1,-144161,-20733069,-68362028
1587684472.769666763,1,-144921,-20799283,-68374193
1587684473.773143664,1,-144035,-20820261,-68379723
1587684474.776552708,1,-147514,-20915182,-68402210
1587684475.780016523,1,-143972,-20845359,-68404913
1587684476.783461118,1,-143023,-20820542,-68381197
1587684477.786905646,1,-143497,-20742463,-68363503
1587684478.790369184,1,-146850,-20809378,-68377880
1587684479.793785155,1,-145585,-20844009,-68386604
1587684480.797250419,1,-145648,-20896728,-68398524
1587684481.800697707,1,-147324,-20835719,-68386235
1587684482.804145260,1,-144826,-20785980,-68378740
1587684483.807561283,1,-142390,-20770452,-68370507
1587684484.811028189,1,-147514,-20816406,-68380952
1587684485.814491517,1,-144193,-20898550,-68399261
1587684486.817936375,1,-147261,-20859520,-68395697
1587684487.821406640,1,-144826,-20833038,-68388079
1587684488.824850180,1,-147767,-20737784,-68369278
1587684489.828295905,1,-147925,-20798547,-68378002
1587684490.831736374,1,-147735,-20820945,-68384761
1587684491.835180439,1,-147040,-20918933,-68406019
1587684492.838613951,1,-148020,-20842958,-68392011
1587684493.842087940,1,-145680,-20826080,-68387833
1587684494.845498528,1,-141568,-20741149,-68368418
1587684495.848974359,1,-145395,-20809658,-68383778
1587684496.852423451,1,-144351,-20834492,-68389553
1587684497.855854691,1,-144731,-20909960,-68406757
1587684498.859324192,1,-145363,-20839908,-68393240
1587684499.862756254,1,-146502,-20809132,-68387219
1587684500.866214146,1,-144667,-20758482,-68374808
1587684501.869659789,1,-146091,-20815705,-68385744
1587684502.873102544,1,-145079,-20870736,-68398278
1587684503.876558687,1,-149602,-20883671,-68404913
1587684504.880004323,1,-145458,-20837104,-68394468
1587684505.883456137,1,-145268,-20765037,-68380337
1587684506.886905833,1,-147356,-20785157,-68381320
1587684507.890356222,1,-145901,-20820121,-68389553
1587684508.893812841,1,-148526,-20917899,-68411180
1587684509.897219417,1,-143814,-20850196,-68398646
1587684510.900689115,1,-144667,-20832074,-68395820
1587684511.904151426,1,-145110,-20744847,-68374930
1587684512.907576745,1,-144414,-20815266,-68388447
1587684513.911050542,1,-145901,-20872840,-68403807
1587684514.914515762,1,-147324,-20873085,-68407002
1587684515.917940941,1,-144826,-20836280,-68397909
1587684516.921383691,1,-143845,-20740851,-68378617
1587684517.924821796,1,-145996,-20803173,-68390659
1587684518.928296787,1,-146091,-20828393,-68397049
1587684519.931720586,1,-144952,-20914411,-68416464
1587684520.935180345,1,-144699,-20840486,-68401841
1587684521.938610323,1,-144509,-20792745,-68392011
1587684522.942085565,1,-143750,-20776043,-68384761
1587684523.945483046,1,-146976,-20821313,-68395820
1587684524.948990994,1,-146186,-20911520,-68414621
1587684525.952418046,1,-143940,-20858556,-68411180
1587684526.955862807,1,-145079,-20835772,-68401227
1587684527.959334595,1,-147451,-20742481,-68391151
1587684528.962782258,1,-146660,-20807099,-68391274
1587684529.966199717,1,-143054,-20830356,-68398524
1587684530.969659349,1,-146818,-20916339,-68420273
1587684531.973108157,1,-147040,-20843396,-68406757
1587684532.976511889,1,-145237,-20804505,-68399507
1587684533.980003167,1,-144383,-20773835,-68389676
1587684534.983444983,1,-146565,-20822995,-68399998
1587684535.986910385,1,-145395,-20916567,-68421871
1587684536.990334944,1,-146344,-20854630,-68411426
1587684537.993818243,1,-142643,-20834492,-68407740
1587684538.997242055,1,-145490,-20753207,-68388202
1587684540.000667538,1,-148431,-20821646,-68402824
1587684541.004137273,1,-146818,-20904684,-68421502
1587684542.007592951,1,-147704,-20860624,-68415727
1587684543.011052498,1,-146281,-20838366,-68409829
1587684544.014471565,1,-143244,-20747493,-68390782
1587684545.017916621,1,-145205,-20819998,-68405405
1587684546.021368991,1,-146249,-20883092,-68418307
1587684547.024826744,1,-147134,-20872752,-68421011
1587684548.028252576,1,-144604,-20841626,-68413761
1587684549.031706144,1,-146787,-20743550,-68392625
1587684550.035171984,1,-148305,-20814197,-68405651
1587684551.038626955,1,-146502,-20845008,-68412286
1587684552.042069023,1,-146122,-20903720,-68428998
1587684553.045500257,1,-146281,-20844693,-68415973
1587684554.049025721,1,-144478,-20761286,-68399507
1587684555.052419603,1,-144952,-20802893,-68405651
1587684556.055865213,1,-144794,-20831233,-68412040
1587684557.059334600,1,-146217,-20925943,-68433299
1587684558.062730360,1,-145300,-20849109,-68419659
1587684559.066186261,1,-144699,-20793955,-68407494
1587684560.069656495,1,-142928,-20792605,-68404668
1587684561.073103048,1,-146249,-20830093,-68414252
1587684562.076549357,1,-145553,-20931096,-68437231
1587684563.079992748,1,-145869,-20854367,-68422854
1587684564.083436933,1,-144794,-20828499,-68417816
1587684565.086899889,1,-147482,-20770452,-68402210
1587684566.090343337,1,-144984,-20828534,-68416464
1587684567.093779019,1,-146723,-20910415,-68432684
1587684568.097235990,1,-143118,-20869580,-68427401
1587684569.100714695,1,-145648,-20845622,-68424083
1587684570.104138997,1,-144509,-20748142,-68402579
1587684571.107585692,1,-145490,-20819192,-68416710
1587684572.111033077,1,-145205,-20848671,-68423345
1587684573.114447653,1,-146154,-20912396,-68439812
1587684574.117944371,1,-148241,-20849653,-68428261
1587684575.121380604,1,-144288,-20780390,-68412655
1587684576.124825051,1,-144762,-20798722,-68414498
1587684577.128281978,1,-144921,-20832950,-68423100
1587684578.131730699,1,-144541,-20931604,-68444850
1587684579.135163590,1,-143719,-20860904,-68432439
1587684580.138613554,1,-145205,-20844044,-68430104
1587684581.142058452,1,-145458,-20755362,-68410689
1587684582.145527886,1,-142359,-20827044,-68425066
1587684583.148942718,1,-144984,-20875433,-68435019
1587684584.152413043,1,-143213,-20893450,-68442269
1587684585.155854685,1,-144446,-20850511,-68435511
1587684586.159307569,1,-145711,-20759060,-68424206
1587684587.162744058,1,-143655,-20816108,-68421379
1587684588.166204376,1,-144161,-20842554,-68422240
1587684589.169669751,1,-147229,-20914289,-68442638
1587684590.173090938,1,-144889,-20852229,-68435879
1587684591.176541116,1,-145079,-20778725,-68465494
1587684592.179995599,1,-143402,-20816528,-68432070
1587684593.183436491,1,-144699,-20837209,-68416096
1587684594.186859933,1,-145964,-20920300,-68449273
1587684595.190331379,1,-144130,-20853228,-68439074
1587684596.193795918,1,-143845,-20766421,-68419782
1587684597.197225193,1,-145806,-20815301,-68430841
1587684598.200679259,1,-144288,-20842625,-68437600
1587684599.204132712,1,-147830,-20925961,-68455909
1587684600.207575582,1,-147546,-20855646,-68443621
1587684601.211016958,1,-145110,-20782475,-68428015
1587684602.214494784,1,-144794,-20808273,-68430964
1587684603.217927611,1,-146312,-20839137,-68438951
1587684604.221367157,1,-147261,-20939158,-68460701
1587684605.224816413,1,-146154,-20862709,-68447430
1587684606.228265226,1,-144889,-20839593,-68442515
1587684607.231743337,1,-148178,-20773274,-68426295
1587684608.235183834,1,-147451,-20835439,-68440057
1587684609.238599139,1,-145047,-20902126,-68453206
1587684610.242030677,1,-145079,-20889770,-68455663
1587684611.245505257,1,-146534,-20855191,-68449150
1587684612.248972433,1,-145142,-20762338,-68427769
1587684613.252407024,1,-146502,-20818631,-68438214
1587684614.255846055,1,-147071,-20843536,-68444358
1587684615.259294813,1,-145521,-20939316,-68465862
1587684616.262750212,1,-145585,-20862061,-68450748
1587684617.266205304,1,-145300,-20830216,-68446324
1587684618.269645824,1,-148589,-20791115,-68454557
1587684619.273088217,1,-147261,-20842309,-68455909
1587684620.276538319,1,-147830,-20919249,-68462176
1587684621.280006713,1,-146249,-20882935,-68457506
1587684622.283412714,1,-145395,-20856400,-68451239
1587684623.286885268,1,-143181,-20761654,-68433545
1587684624.290325995,1,-145869,-20822102,-68441655
1587684625.293791169,1,-144699,-20846182,-68450502
1587684626.297225040,1,-146976,-20941594,-68470286
1587684627.300650400,1,-147546,-20865128,-68453820
1587684628.304150291,1,-147735,-20843326,-68450994
1587684629.307582476,1,-144035,-20773589,-68433667
1587684630.311001269,1,-146186,-20839032,-68451608
1587684631.314459189,1,-146028,-20881830,-68454189
1587684632.317933606,1,-147293,-20913412,-68464633
1587684633.321323952,1,-145585,-20860834,-68455172
1587684634.324816103,1,-146976,-20801053,-68442392
1587684635.328277071,1,-147008,-20800439,-68441286
1587684636.331717565,1,-146154,-20842747,-68450748
1587684637.335165367,1,-146787,-20925716,-68467583
1587684638.338569973,1,-148368,-20885406,-68462053
1587684639.342050167,1,-146913,-20859379,-68456278
1587684640.345504485,1,-145458,-20765808,-68435634
1587684641.348963714,1,-146502,-20822838,-68444604
1587684642.352387860,1,-145174,-20846340,-68450994
1587684643.355893910,1,-149728,-20944136,-68472989
1587684644.359293120,1,-146692,-20868090,-68459350
1587684645.362732053,1,-144573,-20847041,-68453574
1587684646.366184525,1,-143750,-20773344,-68436617
1587684647.369653384,1,-144636,-20839189,-68451977
1587684648.373058514,1,-149159,-20878781,-68458244
1587684649.376532537,1,-147134,-20920616,-68470655
1587684650.380001039,1,-144573,-20862990,-68459964
1587684651.383436685,1,-143560,-20816476,-68450871
1587684652.386876143,1,-144699,-20791799,-68443129
1587684653.390333392,1,-147672,-20842344,-68453820
1587684654.393765942,1,-146913,-20906577,-68466722
1587684655.397218917,1,-147894,-20901039,-68470655
1587684656.400683834,1,-146945,-20862201,-68462422
1587684657.404097978,1,-146122,-20780109,-68444112
1587684658.407560718,1,-147799,-20816388,-68448536
1587684659.411018440,1,-147198,-20847532,-68458121
1587684660.414454204,1,-147830,-20946975,-68480485
1587684661.417925021,1,-145332,-20872629,-68466600
1587684662.421362815,1,-145268,-20851966,-68463159
1587684663.424811755,1,-142960,-20780057,-68445218
1587684664.428256530,1,-146470,-20844342,-68459964
1587684665.431680964,1,-148305,-20919827,-68477413
1587684666.435162925,1,-150013,-20888648,-68474955
1587684667.438608636,1,-145300,-20862236,-68466968
1587684668.442045717,1,-147641,-20765510,-68448045
1587684669.445499216,1,-147609,-20837524,-68462544
1587684670.448941505,1,-146755,-20871700,-68469794
1587684671.452408835,1,-146344,-20920002,-68484540
1587684672.455851964,1,-146375,-20866337,-68473481
1587684673.459283668,1,-146312,-20778970,-68454066
1587684674.462748446,1,-148463,-20827973,-68462176
1587684675.466182299,1,-147482,-20854823,-68470163
1587684676.469639916,1,-147894,-20945099,-68491544
1587684677.473073054,1,-144414,-20869737,-68477536
1587684678.476523562,1,-146913,-20814075,-68466845
1587684679.479981532,1,-144003,-20813006,-68462544
1587684680.483418610,1,-145427,-20851405,-68472006
1587684681.486873063,1,-143149,-20949411,-68494248
1587684682.490345900,1,-147577,-20880376,-68481714
1587684683.493789336,1,-145838,-20863130,-68478396
1587684684.497221564,1,-143149,-20772888,-68458735
1587684685.500679329,1,-145237,-20843203,-68473972
1587684686.504119315,1,-146154,-20879009,-68483311
1587684687.507574966,1,-147799,-20928940,-68495477
1587684688.511018462,1,-146502,-20870771,-68484171
1587684689.514474896,1,-148147,-20807380,-68471515
1587684690.517894687,1,-145743,-20814951,-68469057
1587684691.521353731,1,-145142,-20853491,-68479994
1587684692.524809245,1,-148526,-20944451,-68499040
1587684693.528241792,1,-147388,-20890997,-68492159
1587684694.531694487,1,-145268,-20869334,-68486752
1587684695.535150392,1,-145237,-20773064,-68468320
1587684696.538579636,1,-144161,-20836736,-68479010
1587684697.542046622,1,-146059,-20859730,-68484294
1587684698.545490167,1,-147103,-20954388,-68506659
1587684699.548947699,1,-147830,-20877852,-68493142
1587684700.552381525,1,-149538,-20853824,-68486506
1587684701.555841398,1,-144984,-20791045,-68472129
1587684702.559293337,1,-147514,-20851983,-68485523
1587684703.562740252,1,-145996,-20913360,-68498917
1587684704.566174405,1,-147451,-20910468,-68502358
1587684705.569628005,1,-147514,-20872471,-68494125
1587684706.573082804,1,-149380,-20785367,-68476184
1587684707.576536039,1,-148241,-20830497,-68482820
1587684708.579979628,1,-144351,-20857977,-68489824
1587684709.583420074,1,-145933,-20957420,-68512434
1587684710.586844456,1,-145806,-20883338,-68498671
1587684711.590319395,1,-143497,-20864813,-68494739
1587684712.593746682,1,-146945,-20782650,-68475201
1587684713.597218068,1,-145648,-20851142,-68489701
1587684714.600655703,1,-145521,-20891680,-68498671
1587684715.604108149,1,-144984,-20930255,-68510591
1587684716.607567970,1,-143908,-20875398,-68497934
1587684717.610992393,1,-146502,-20813672,-68486383
1587684718.614457728,1,-143023,-20815599,-68484663
1587684719.617909005,1,-143940,-20856716,-68493388
1587684720.621331108,1,-145806,-20940438,-68510099
1587684721.624809455,1,-145711,-20900864,-68505798
1587684722.628227829,1,-145490,-20873803,-68499654
1587684723.631716017,1,-146375,-20783597,-68480239
1587684724.635150779,1,-145047,-20832670,-68487735
1587684725.638579991,1,-143466,-20859870,-68494493
1587684726.642047916,1,-145427,-20958472,-68516366
1587684727.645497224,1,-142548,-20887649,-68504078
1587684728.648951335,1,-144857,-20870666,-68500023
1587684729.652377862,1,-145363,-20778847,-68479994
1587684730.655826669,1,-145142,-20850003,-68494371
1587684731.659307666,1,-146249,-20883127,-68501743
1587684732.662737571,1,-144193,-20936266,-68516243
1587684733.666155226,1,-144699,-20877782,-68504201
1587684734.669653769,1,-142896,-20805925,-68489947
1587684735.673049709,1,-141347,-20827307,-68490807
1587684736.676524648,1,-146186,-20861272,-68499532
