RocketLogger CSV File
File Version,3
Block Size,1
Block Count,592
Sample Count,592
Sample Rate,1
MAC Address,b0:d5:cc:fb:39:78
Start Time,Tue Oct  1 00:18:04 2019
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1569889213.191774130,1,-262749,-27327981,36214955
1569889214.195270757,1,-178689,-18690941,36143653
1569889215.198768077,1,-106273,-11564125,36142305
1569889216.202262636,1,-182129,-19090282,36131279
1569889217.205752449,1,-201692,-21200192,36176119
1569889218.209229410,1,-180993,-19191602,36164848
1569889219.212724401,1,-177711,-18659405,36155537
1569889220.216219887,1,-140320,-14886238,36122703
1569889221.219671944,1,-183012,-19379011,36144756
1569889222.223178534,1,-244447,-25522945,36196211
1569889223.226686300,1,-175313,-18693465,36137527
1569889224.230168232,1,-101193,-11081922,36109962
1569889225.233660163,1,-185789,-19515636,36124174
1569889226.237149882,1,-275875,-28573070,36206379
1569889227.240636477,1,-176796,-18777905,36146961
1569889228.244124730,1,-100656,-11440156,36119028
1569889229.247606662,1,-183864,-19353453,36123683
1569889230.251088204,1,-231984,-24375337,36148921
1569889231.254593823,1,-174461,-18533262,36140468
1569889232.258087488,1,-155749,-16640719,36114495
1569889233.261605044,1,-171022,-17982011,36118905
1569889234.265071700,1,-187682,-19688215,36141815
1569889235.268561350,1,-193235,-20128435,36162520
1569889236.272050047,1,-176480,-18762567,36115475
1569889237.275510443,1,-135713,-14662912,36102121
1569889238.278998224,1,-182065,-19296885,36132014
1569889239.282543521,1,-241702,-25025158,36186532
1569889240.286025129,1,-197716,-20849232,36135935
1569889241.289495517,1,-112174,-12031989,36103346
1569889242.292982474,1,-184653,-19554131,36134465
1569889243.296473529,1,-261739,-27081165,36214098
1569889244.299984115,1,-177017,-18664068,36121723
1569889245.303460011,1,-94377,-10587185,36092688
1569889246.306923787,1,-186136,-19441066,36137160
1569889247.310445691,1,-259404,-27001633,36209075
1569889248.313927085,1,-173388,-18520466,36136302
1569889249.317455220,1,-102455,-11322638,36088890
1569889250.320880415,1,-182854,-19303178,36130299
1569889251.324387570,1,-247571,-25883686,36177221
1569889252.327886945,1,-174840,-18457447,36142918
1569889253.331387587,1,-112868,-12142004,36132382
1569889254.334862637,1,-335512,-34395740,36005214
1569889255.338386170,1,-243848,-25509903,36096976
1569889256.341835364,1,-176102,-18791455,36036332
1569889257.345348118,1,-122239,-13169148,36051769
1569889258.348810309,1,-180298,-19220474,36029716
1569889259.352305544,1,-230627,-24265112,36086685
1569889260.355742867,1,-173767,-18527390,36060222
1569889261.359308757,1,-131137,-14221921,36028614
1569889262.362775462,1,-177806,-18968767,36043193
1569889263.366272394,1,-218352,-22936249,36092075
1569889264.369772343,1,-174019,-18535331,36047971
1569889265.373295981,1,-153730,-16173381,36048828
1569889266.376749052,1,-175849,-18368081,36023346
1569889267.380241105,1,-192762,-20325046,36042213
1569889268.383703179,1,-19216,-3022779,43503595
1569889269.387209905,1,-181340,-19129355,36080804
1569889270.390686950,1,-145652,-15602128,36052626
1569889271.394212970,1,-179983,-19331874,36080069
1569889272.397678086,1,-236622,-24817415,36133975
1569889273.401169296,1,-175502,-18706980,36077986
1569889274.404656953,1,-104853,-11501088,36038782
1569889275.408140265,1,-185379,-19393227,36066960
1569889276.411631988,1,-263664,-27199770,36142183
1569889277.415128512,1,-172978,-18522938,36080314
1569889278.418599830,1,-96334,-10679215,36033514
1569889279.422109477,1,-182381,-19340043,36069533
1569889280.425600849,1,-245583,-25591012,36136302
1569889281.429085072,1,-174682,-18490280,36079579
1569889282.432578905,1,-138742,-14920368,36054219
1569889283.436051373,1,-180772,-19211025,35996515
1569889284.439561079,1,-191879,-20222638,36025428
1569889285.443034865,1,-189828,-20350762,36050176
1569889286.446531193,1,-176196,-18797082,36018568
1569889287.450016895,1,-130096,-14068064,35985244
1569889288.453501575,1,-182980,-19302319,36019793
1569889289.457004920,1,-254387,-26309198,36104939
1569889290.460500664,1,-175565,-18648800,36018200
1569889291.463981313,1,-95418,-10678391,35972871
1569889292.467476007,1,-184337,-19475196,36003989
1569889293.470960377,1,-257321,-26801095,36095383
1569889294.474465227,1,-173262,-18523218,36016240
1569889295.477919458,1,-111921,-12547498,36011462
1569889296.481431992,1,-177774,-19037921,36006439
1569889297.484923228,1,-230090,-24195362,35972013
1569889298.488414871,1,-176859,-18865903,35981814
1569889299.491888250,1,-157958,-16820029,35994678
1569889300.495394695,1,-170517,-18236820,35974708
1569889301.498904963,1,-194592,-20082963,35993575
1569889302.502374665,1,-183264,-19522262,35996883
1569889303.505853870,1,-174240,-18520624,35988920
1569889304.509356352,1,-154677,-16426578,35961967
1569889305.512848997,1,-182223,-19274535,35985489
1569889306.516322987,1,-213020,-22273246,36030329
1569889307.519825895,1,-176764,-18693132,35987940
1569889308.523317496,1,-124480,-13579568,35964417
1569889309.526797278,1,-181024,-19290171,35981569
1569889310.530288889,1,-245615,-25676679,36057527
1569889311.533772974,1,-190995,-20242447,36029839
1569889312.537260275,1,-106431,-11580445,36010604
1569889313.540755015,1,-186609,-19509746,36024816
1569889314.544245769,1,-262433,-27185027,36108614
1569889315.547741471,1,-174682,-18590198,36033024
1569889316.551219703,1,-92673,-10495628,36005704
1569889317.554718982,1,-182791,-19354452,36044908
1569889318.558213179,1,-262149,-27065493,36117190
1569889319.561701873,1,-174019,-18486231,36042948
1569889320.565195476,1,-98668,-10958619,35993820
1569889321.568683227,1,-183517,-19277708,36035107
1569889322.572168140,1,-248392,-25692613,36113882
1569889323.575664944,1,-176575,-18456080,36040987
1569889324.579153353,1,-120535,-13116192,36004601
1569889325.582652114,1,-216207,-23005140,35957066
1569889326.586138339,1,-229144,-23665724,36030206
1569889327.589621555,1,-176417,-18671167,35987572
1569889328.593105679,1,-151269,-16127646,35965642
1569889329.596597743,1,-175187,-18416954,35965520
1569889330.600084961,1,-192320,-20341191,35974341
1569889331.603581849,1,-185473,-19558619,35984999
1569889332.607070318,1,-175881,-18642945,35975076
1569889333.610552251,1,-140509,-15317045,35948245
1569889334.614043690,1,-182633,-19253622,35963192
1569889335.617527405,1,-240251,-25192110,36044418
1569889336.621031223,1,-177522,-18619157,35987695
1569889337.624517697,1,-99173,-11014082,35926683
1569889338.627995993,1,-182129,-19375856,35977649
1569889339.631510420,1,-98795,-10957655,45368726
1569889340.634983144,1,-179762,-18974061,36007909
1569889341.638472185,1,-125994,-13823141,36037557
1569889342.641961173,1,-174840,-18586622,36015015
1569889343.645452852,1,-187745,-19924408,36035597
1569889344.648955662,1,-196959,-20699775,36063285
1569889345.652439855,1,-176417,-18716639,36017220
1569889346.655914073,1,-117759,-12637950,35981446
1569889347.659424954,1,-181781,-19259249,36034739
1569889348.662894787,1,-257290,-27112157,36105307
1569889349.666406409,1,-175849,-18500728,36013177
1569889350.669888722,1,-110691,-12186161,36002641
1569889351.673374064,1,-176354,-18716639,36018323
1569889352.676869979,1,-193740,-20400125,36014402
1569889353.680354801,1,-189165,-19939168,36064020
1569889354.683842417,1,-183264,-19325318,35988185
1569889355.687339743,1,-124953,-13622761,35950941
1569889356.690829331,1,-182570,-19436490,35965887
1569889357.694310029,1,-255901,-26809562,36057282
1569889358.697791266,1,-175881,-18659738,35968950
1569889359.701297813,1,-95923,-10644752,35926928
1569889360.704795162,1,-183075,-19315624,35979976
1569889361.708280014,1,-235991,-24794557,36019548
1569889362.711758412,1,-171905,-18475695,35984264
1569889363.715235359,1,-156601,-16496381,35941630
1569889364.718748927,1,-168781,-17973439,35979119
1569889365.722235857,1,-186893,-19688600,36008277
1569889366.725731687,1,-188313,-19887841,36001538
1569889367.729218068,1,-176733,-18597228,35986347
1569889368.732702020,1,-155749,-16574773,35897648
1569889369.736212259,1,-184716,-19490814,35939547
1569889370.739702720,1,-221666,-23305894,35975688
1569889371.743173217,1,-178027,-18799273,35920680
1569889372.746665601,1,-123722,-13442855,35898873
1569889373.750147911,1,-183422,-19327982,35920558
1569889374.753659557,1,-244163,-25417680,35997986
1569889375.757169011,1,-177837,-18693202,35920803
1569889376.760618302,1,-111290,-11847139,35910512
1569889377.764114087,1,-182286,-19327474,35920558
1569889378.767608885,1,-257101,-26703964,35996515
1569889379.771096652,1,-177932,-18601119,35933176
1569889380.774586734,1,-98763,-10846850,35896178
1569889381.778073315,1,-183612,-19398136,35919578
1569889382.781568004,1,-273856,-28522585,36049073
1569889383.785056069,1,-176543,-18726088,35988675
1569889384.788565674,1,-98037,-10795752,35952778
1569889385.792031126,1,-182823,-19293887,36002274
1569889386.795524513,1,-241671,-25171758,36031309
1569889387.799006365,1,-172536,-18482865,35986224
1569889388.802501532,1,-150196,-16049307,35961844
1569889389.805989207,1,-168403,-18014282,35984877
1569889390.809465633,1,-185694,-19594449,35998353
1569889391.812973563,1,-193109,-20462688,36015627
1569889392.816465720,1,-175692,-18609288,35991002
1569889393.819934633,1,-125142,-13657346,35969318
1569889394.823455979,1,-182539,-19178946,35999578
