RocketLogger CSV File
File Version,3
Block Size,1
Block Count,549                 
Sample Count,549                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 02:47:37 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587696499.947308697,1,-1330066,-138834110,-9062704
1587696500.950763002,1,-1329591,-138736209,-9058280
1587696501.954226792,1,-1328642,-138579596,-9052997
1587696502.957665799,1,-1328579,-138664159,-9055823
1587696503.961091190,1,-1329402,-138723836,-9058895
1587696504.964546424,1,-1329686,-138789891,-9060246
1587696505.968008834,1,-1326935,-138710954,-9056560
1587696506.971452166,1,-1327978,-138561106,-9053488
1587696507.974907335,1,-1329022,-138652575,-9054594
1587696508.978398733,1,-1328231,-138728235,-9058158
1587696509.981784947,1,-1329749,-138750843,-9058526
1587696510.985237028,1,-1328864,-138682492,-9055454
1587696511.988688201,1,-1327219,-138526492,-9050293
1587696512.992148627,1,-1327061,-138622833,-9052628
1587696513.995576695,1,-1326713,-138666736,-9054348
1587696514.999025196,1,-1328927,-138771331,-9058772
1587696516.002478411,1,-1326587,-138672169,-9054717
1587696517.005947052,1,-1327093,-138558197,-9051522
1587696518.009370674,1,-1327409,-138576967,-9052136
1587696519.012819117,1,-1327694,-138637607,-9053488
1587696520.016266338,1,-1329180,-138777869,-9058158
1587696521.019722389,1,-1329275,-138665877,-9054717
1587696522.023173867,1,-1326745,-138635136,-9052259
1587696523.026626537,1,-1327251,-138501518,-9048941
1587696524.030078563,1,-1326903,-138596509,-9051399
1587696525.033509099,1,-1330224,-138675902,-9052628
1587696526.036967991,1,-1328358,-138686996,-9053857
1587696527.040429904,1,-1327029,-138620555,-9051768
1587696528.043854050,1,-1326144,-138465747,-9047467
1587696529.047319699,1,-1330382,-138556532,-9049802
1587696530.050760064,1,-1329876,-138604045,-9050416
1587696531.054208846,1,-1328611,-138692692,-9052136
1587696532.057661773,1,-1326776,-138598332,-9049433
1587696533.061094655,1,-1327346,-138456125,-9045132
1587696534.064543657,1,-1328136,-138533240,-9047467
1587696535.067993503,1,-1328263,-138559126,-9048573
1587696536.071449973,1,-1332881,-138681125,-9052997
1587696537.074894323,1,-1327409,-138571622,-9048696
1587696538.078295726,1,-1324088,-138452164,-9044395
1587696539.081783330,1,-1329180,-138486918,-9045255
1587696540.085242429,1,-1328769,-138533713,-9046730
1587696541.088697698,1,-1327346,-138668453,-9051645
1587696542.092140924,1,-1326903,-138552974,-9046852
1587696543.095592630,1,-1326998,-138439966,-9044026
1587696544.099033655,1,-1326081,-138459998,-9044518
1587696545.102497716,1,-1325733,-138506723,-9045501
1587696546.105930948,1,-1331710,-138647405,-9049310
1587696547.109382605,1,-1329085,-138533082,-9045378
1587696548.112836272,1,-1327441,-138420775,-9042920
1587696549.116300474,1,-1328295,-138437565,-9044149
1587696550.119730384,1,-1325385,-138480942,-9043903
1587696551.123175824,1,-1328769,-138620432,-9048819
1587696552.126619623,1,-1325954,-138505899,-9044272
1587696553.130083581,1,-1327251,-138394574,-9041937
1587696554.133513209,1,-1327820,-138414991,-9040340
1587696555.136975449,1,-1326840,-138461050,-9042306
1587696556.140414252,1,-1328453,-138601469,-9046730
1587696557.143870559,1,-1325258,-138507617,-9044886
1587696558.147299187,1,-1326998,-138392786,-9040708
1587696559.150774437,1,-1329054,-138399165,-9039971
1587696560.154211073,1,-1327029,-138436601,-9040954
1587696561.157689892,1,-1327757,-138577809,-9045009
1587696562.161112073,1,-1326650,-138458579,-9040708
1587696563.164578022,1,-1328263,-138347867,-9038619
1587696564.168010424,1,-1325321,-138366952,-9038865
1587696565.171467937,1,-1324341,-138409401,-9038251
1587696566.174915079,1,-1326397,-138542862,-9042183
1587696567.178349496,1,-1323898,-138433324,-9040463
1587696568.181803004,1,-1322981,-138296673,-9035793
1587696569.185244329,1,-1324594,-138358154,-9036776
1587696570.188689098,1,-1326650,-138400182,-9037882
1587696571.192133346,1,-1328421,-138513856,-9041691
1587696572.195593071,1,-1325638,-138413449,-9039111
1587696573.199059505,1,-1325353,-138272066,-9033950
1587696574.202479447,1,-1326618,-138338683,-9034564
1587696575.205933670,1,-1325448,-138375751,-9036530
1587696576.209386199,1,-1329908,-138502149,-9039725
1587696577.212832278,1,-1323519,-138396344,-9037268
1587696578.216281923,1,-1326334,-138282477,-9033950
1587696579.219736166,1,-1324626,-138308626,-9033581
1587696580.223170993,1,-1324721,-138355175,-9035302
1587696581.226620461,1,-1327630,-138505251,-9038497
1587696582.230082434,1,-1328136,-138388369,-9035793
1587696583.233531097,1,-1322886,-138343923,-9034319
1587696584.236968484,1,-1323803,-138244866,-9030755
1587696585.240415203,1,-1327377,-138329061,-9033704
1587696586.243865413,1,-1326682,-138431606,-9037268
1587696587.247322789,1,-1325511,-138408489,-9036039
1587696588.250753552,1,-1321020,-138350250,-9035547
1587696589.254215501,1,-1325195,-138197230,-9029281
1587696590.257661235,1,-1324942,-138270752,-9030141
1587696591.261109691,1,-1323740,-138306312,-9031738
1587696592.264552025,1,-1325859,-138450219,-9036899
1587696593.268015840,1,-1326049,-138331620,-9033458
1587696594.271440510,1,-1323455,-138272382,-9031124
1587696595.274898420,1,-1322949,-138201997,-9028175
1587696596.278351125,1,-1323835,-138278639,-9029281
1587696597.281808180,1,-1326144,-138415955,-9034687
1587696598.285244802,1,-1323487,-138327817,-9031861
1587696599.288698278,1,-1322728,-138291082,-9030141
1587696600.292136571,1,-1322348,-138152802,-9026823
1587696601.295592477,1,-1325068,-138252507,-9028543
1587696602.299046776,1,-1324120,-138357997,-9031492
1587696603.302514341,1,-1324309,-138324978,-9031738
1587696604.305930280,1,-1321147,-138278674,-9028666
1587696605.309376132,1,-1323392,-138131718,-9024980
1587696606.312826502,1,-1323266,-138234683,-9026823
1587696607.316300787,1,-1323108,-138330744,-9030878
1587696608.319727431,1,-1324689,-138310448,-9029281
1587696609.323175098,1,-1323961,-138259132,-9027192
1587696610.326619685,1,-1323993,-138116733,-9023997
1587696611.330073855,1,-1323898,-138220154,-9025717
1587696612.333526301,1,-1323993,-138342030,-9029281
1587696613.336963570,1,-1325385,-138270296,-9027192
1587696614.340417614,1,-1325416,-138228286,-9027069
1587696615.343865981,1,-1322380,-138115646,-9022276
1587696616.347317330,1,-1323740,-138198807,-9025225
1587696617.350768878,1,-1324910,-138349461,-9028912
1587696618.354225429,1,-1321558,-138233369,-9025225
1587696619.357667019,1,-1323772,-138154151,-9023259
1587696620.361102910,1,-1323202,-138125426,-9022768
1587696621.364560104,1,-1324657,-138181720,-9024120
1587696622.368005307,1,-1325037,-138323295,-9027437
1587696623.371467815,1,-1323708,-138204574,-9023751
1587696624.374897217,1,-1323266,-138092494,-9020556
1587696625.378351766,1,-1323740,-138113000,-9020679
1587696626.381796672,1,-1322570,-138157569,-9021539
1587696627.385278157,1,-1326935,-138291257,-9026454
1587696628.388674112,1,-1323392,-138178740,-9022399
1587696629.392144478,1,-1319945,-138043930,-9018467
1587696630.395594034,1,-1322538,-138093581,-9018836
1587696631.399047589,1,-1321684,-138136345,-9020310
1587696632.402503620,1,-1323803,-138259009,-9023997
1587696633.405918624,1,-1323867,-138151102,-9020310
1587696634.409381358,1,-1319755,-138009281,-9016624
1587696635.412837248,1,-1320482,-138074548,-9018098
1587696636.416284891,1,-1322696,-138118766,-9019696
1587696637.419735766,1,-1323961,-138219260,-9022645
1587696638.423169866,1,-1323930,-138126425,-9019819
1587696639.426614021,1,-1322032,-137976489,-9016255
1587696640.430071388,1,-1321052,-138068711,-9016992
1587696641.433528843,1,-1321874,-138125075,-9019942
1587696642.436968884,1,-1323266,-138189063,-9020802
1587696643.440420362,1,-1320103,-138111370,-9017607
1587696644.443871315,1,-1323550,-137953232,-9014166
1587696645.447307517,1,-1321653,-138058248,-9017115
1587696646.450780064,1,-1323108,-138140043,-9019081
1587696647.454216347,1,-1320830,-138149209,-9019327
1587696648.457661244,1,-1321273,-138090251,-9017730
1587696649.461121648,1,-1322665,-137940386,-9011463
1587696650.464553564,1,-1319597,-138043456,-9016624
1587696651.468022800,1,-1321716,-138159602,-9019081
1587696652.471453231,1,-1325227,-138115822,-9017238
1587696653.474901197,1,-1319249,-138070376,-9015395
1587696654.478351036,1,-1318553,-137927399,-9011217
1587696655.481781717,1,-1321083,-138026754,-9015026
1587696656.485262496,1,-1321052,-138145143,-9017975
1587696657.488697379,1,-1322538,-138086763,-9016501
1587696658.492141686,1,-1321431,-138043386,-9014535
1587696659.495598088,1,-1321241,-137909032,-9009988
1587696660.499039825,1,-1323803,-138002270,-9012937
1587696661.502504626,1,-1325543,-138132892,-9015764
1587696662.505934566,1,-1323202,-138047260,-9013920
1587696663.509392969,1,-1318838,-138011682,-9013675
1587696664.512830052,1,-1322348,-137894608,-9007776
1587696665.516285219,1,-1321684,-137978592,-9010726
1587696666.519728422,1,-1322507,-138129404,-9014535
1587696667.523182979,1,-1323044,-138015064,-9012077
1587696668.526619226,1,-1321083,-137951374,-9009865
1587696669.530075701,1,-1319850,-137892539,-9008145
1587696670.533527612,1,-1319186,-137958210,-9010480
1587696671.536968686,1,-1324088,-138102204,-9014166
1587696672.540429096,1,-1320387,-137981800,-9011217
1587696673.543864132,1,-1320103,-137889928,-9007285
1587696674.547312674,1,-1318047,-137883163,-9006302
1587696675.550771563,1,-1321589,-137932797,-9008637
1587696676.554211105,1,-1321684,-138065154,-9012200
1587696677.557663463,1,-1322949,-137945784,-9008022
1587696678.561109277,1,-1319027,-137814058,-9003107
1587696679.564565620,1,-1319976,-137870019,-9006056
1587696680.568019339,1,-1319850,-137920020,-9006056
1587696681.571465096,1,-1323645,-138017360,-9009865
1587696682.574908129,1,-1320767,-137924402,-9007162
1587696683.578352766,1,-1320514,-137767333,-9002001
1587696684.581803180,1,-1321431,-137866759,-9004950
1587696685.585249664,1,-1321463,-137937108,-9006793
1587696686.588689236,1,-1319850,-137957596,-9007162
1587696687.592146878,1,-1319217,-137897447,-9005196
1587696688.595594357,1,-1317604,-137742727,-9000404
1587696689.599041130,1,-1318869,-137844360,-9002984
1587696690.602503790,1,-1321558,-137950007,-9006179
1587696691.605941600,1,-1320419,-137912397,-9005073
1587696692.609392086,1,-1318015,-137871438,-9002001
1587696693.612836569,1,-1319059,-137718138,-8999789
1587696694.616283139,1,-1318015,-137821909,-9001878
1587696695.619721031,1,-1317794,-137903651,-9004213
1587696696.623179324,1,-1321241,-137905386,-9003598
1587696697.626633822,1,-1318553,-137845289,-9002001
1587696698.630079121,1,-1316655,-137692024,-8996963
1587696699.633521184,1,-1320040,-137785280,-8999543
1587696700.636994592,1,-1319818,-137826291,-9000281
1587696701.640437692,1,-1321210,-137922036,-9003598
1587696702.643886757,1,-1317130,-137826677,-9000772
1587696703.647318549,1,-1317446,-137697264,-8996594
1587696704.650761484,1,-1320387,-137738801,-8997454
1587696705.654207883,1,-1318585,-137784281,-8998929
1587696706.657666178,1,-1320514,-137933568,-9003230
1587696707.661118224,1,-1319470,-137816687,-8999912
1587696708.664558509,1,-1318237,-137760744,-8998069
1587696709.668012349,1,-1317699,-137689816,-8994874
1587696710.671466459,1,-1318838,-137764810,-8997209
1587696711.674939834,1,-1318521,-137909382,-9001755
1587696712.678356020,1,-1318774,-137814934,-8998560
1587696713.681795133,1,-1317636,-137828166,-9000649
1587696714.685247265,1,-1317320,-137643704,-8993891
1587696715.688705653,1,-1317573,-137737364,-8994628
1587696716.692149269,1,-1320640,-137886055,-9000404
1587696717.695600688,1,-1320988,-137791624,-8997946
1587696718.699046046,1,-1319565,-137748388,-8996103
1587696719.702495852,1,-1317098,-137646070,-8991925
1587696720.705947326,1,-1317351,-137725306,-8995120
1587696721.709402129,1,-1318237,-137880289,-8999052
1587696722.712842631,1,-1319913,-137760638,-8996471
1587696723.716294045,1,-1317920,-137673551,-8992908
1587696724.719732526,1,-1318142,-137655832,-8992785
1587696725.723177663,1,-1318521,-137707727,-8994382
1587696726.726632225,1,-1319945,-137838068,-8997700
1587696727.730079768,1,-1317541,-137728110,-8994505
1587696728.733528314,1,-1315169,-137573057,-8988115
1587696729.736951142,1,-1316497,-137661073,-8990819
1587696730.740427186,1,-1317098,-137734858,-8993276
1587696731.743878172,1,-1319787,-137753435,-8994628
1587696732.747319611,1,-1318616,-137700314,-8992171
1587696733.750758342,1,-1316560,-137567852,-8988361
1587696734.754188032,1,-1318680,-137665647,-8991187
1587696735.757660376,1,-1318110,-137818983,-8995611
1587696736.761108010,1,-1318427,-137703661,-8991187
1587696737.764564808,1,-1317826,-137611877,-8989098
1587696738.768013798,1,-1316307,-137606076,-8989221
1587696739.771424109,1,-1319059,-137655394,-8989836
1587696740.774892894,1,-1320134,-137764477,-8993276
1587696741.778377466,1,-1317573,-137666558,-8991310
1587696742.781801180,1,-1315991,-137509770,-8984798
1587696743.785255290,1,-1321083,-137617117,-8988238
1587696744.788722828,1,-1319692,-137726690,-8991187
1587696745.792163969,1,-1319312,-137688063,-8988976
1587696746.795569885,1,-1318015,-137644002,-8987501
1587696747.799054087,1,-1315738,-137525789,-8985289
1587696748.802496138,1,-1315137,-137614471,-8987255
1587696749.805935209,1,-1317130,-137768122,-8992416
1587696750.809359308,1,-1317541,-137651206,-8988976
1587696751.812840404,1,-1317161,-137563155,-8985658
1587696752.816284797,1,-1317920,-137553112,-8984429
1587696753.819744566,1,-1317035,-137604604,-8986764
1587696754.823178557,1,-1319755,-137739081,-8991433
1587696755.826643532,1,-1319407,-137627668,-8987132
1587696756.830080187,1,-1317193,-137484883,-8983446
1587696757.833529942,1,-1316434,-137557091,-8984306
1587696758.836980309,1,-1316276,-137609897,-8986149
1587696759.840436164,1,-1319407,-137685557,-8988484
1587696760.843883918,1,-1315801,-137605936,-8986395
1587696761.847321257,1,-1316054,-137453231,-8981357
1587696762.850769795,1,-1317604,-137556320,-8983569
1587696763.854219573,1,-1317098,-137642092,-8987010
1587696764.857642174,1,-1317478,-137644405,-8986395
1587696765.861070439,1,-1318300,-137590408,-8985289
1587696766.864578333,1,-1314505,-137447816,-8980743
1587696767.868011909,1,-1317920,-137549922,-8984183
1587696768.871395793,1,-1318933,-137678161,-8987747
1587696769.874911229,1,-1316560,-137598032,-8984306
1587696770.878378903,1,-1315011,-137558756,-8983200
1587696771.881806329,1,-1316244,-137440823,-8978654
1587696772.885265581,1,-1316434,-137524808,-8981234
1587696773.888715806,1,-1318806,-137669836,-8985658
1587696774.892098480,1,-1318205,-137563470,-8981971
1587696775.895589269,1,-1317699,-137513135,-8981726
1587696776.899043316,1,-1316813,-137431551,-8977916
1587696777.902502807,1,-1317636,-137503969,-8979760
1587696778.905917744,1,-1317351,-137648103,-8984798
1587696779.909422725,1,-1317225,-137533290,-8981111
1587696780.912830560,1,-1317857,-137447938,-8978285
1587696781.916311738,1,-1313967,-137421018,-8977793
1587696782.919724755,1,-1315390,-137477032,-8978654
1587696783.923186315,1,-1315422,-137618712,-8983200
1587696784.926629503,1,-1312227,-137502812,-8979022
1587696785.930109840,1,-1316244,-137377308,-8975336
1587696786.933526430,1,-1314441,-137420317,-8975950
1587696787.936981291,1,-1315453,-137468461,-8978285
1587696788.940426066,1,-1318237,-137565713,-8979268
1587696789.943857079,1,-1315517,-137472194,-8977056
1587696790.947324653,1,-1314789,-137315774,-8970175
1587696791.950771311,1,-1317509,-137417390,-8974967
1587696792.954220001,1,-1317161,-137508403,-8977425
1587696793.957714676,1,-1317794,-137496678,-8976688
1587696794.961123142,1,-1313714,-137443715,-8975582
1587696795.964562638,1,-1317193,-137305346,-8971281
1587696796.968014510,1,-1316972,-137407120,-8974599
1587696797.971454512,1,-1317035,-137543876,-8976688
1587696798.974932056,1,-1315295,-137452723,-8975213
1587696799.978323083,1,-1313429,-137410468,-8974107
1587696800.981869658,1,-1317414,-137309710,-8968823
1587696801.985275468,1,-1316972,-137386913,-8972141
1587696802.988691239,1,-1317193,-137538163,-8976933
1587696803.992162299,1,-1316402,-137419090,-8972141
1587696804.995612246,1,-1313461,-137328305,-8971404
1587696805.999078307,1,-1315517,-137312830,-8969069
1587696807.002492322,1,-1313872,-137366390,-8970789
1587696808.005954935,1,-1319534,-137503356,-8973616
1587696809.009382441,1,-1314758,-137389752,-8971895
1587696810.012845971,1,-1315359,-137251646,-8967103
1587696811.016285571,1,-1316244,-137312199,-8968455
1587696812.019749276,1,-1315770,-137359432,-8969683
1587696813.023180957,1,-1316624,-137446291,-8973370
1587696814.026705456,1,-1314410,-137357767,-8970298
1587696815.030103371,1,-1316877,-137201767,-8965260
1587696816.033537901,1,-1316023,-137302893,-8967840
1587696817.036974199,1,-1315327,-137400127,-8969683
1587696818.040445610,1,-1315833,-137377133,-8970789
1587696819.043868738,1,-1312955,-137327815,-8967594
1587696820.047328789,1,-1314473,-137183821,-8963539
1587696821.050776641,1,-1313208,-137279355,-8966980
1587696822.054215629,1,-1316655,-137410976,-8970789
1587696823.057665937,1,-1316213,-137337594,-8968946
1587696824.061128658,1,-1316371,-137295356,-8967103
1587696825.064556789,1,-1312923,-137169502,-8962925
1587696826.068038323,1,-1312639,-137261163,-8965260
1587696827.071447310,1,-1315295,-137401599,-8969560
1587696828.074917901,1,-1315200,-137303716,-8965751
1587696829.078318130,1,-1314884,-137268471,-8965628
1587696830.081841580,1,-1313619,-137156252,-8960959
1587696831.085255890,1,-1315548,-137237065,-8963908
1587696832.088711527,1,-1316307,-137383810,-8967840
1587696833.092118405,1,-1315770,-137279583,-8964399
1587696834.095579987,1,-1314758,-137239694,-8963294
1587696835.099001339,1,-1315422,-137138849,-8960099
1587696836.102492483,1,-1314441,-137218470,-8963416
1587696837.105944525,1,-1317256,-137367056,-8966980
1587696838.109420610,1,-1317035,-137252102,-8963908
1587696839.112853547,1,-1314631,-137179842,-8962188
1587696840.116548054,1,-1315517,-137145982,-8959853
1587696841.119751682,1,-1311152,-137201539,-8962188
1587696842.123195554,1,-1315960,-137352421,-8966857
1587696843.126634973,1,-1314378,-137218540,-8961327
1587696844.130095206,1,-1312607,-137081819,-8957395
1587696845.133550626,1,-1313840,-137151643,-8959116
1587696846.136997541,1,-1313145,-137202626,-8961450
1587696847.140431796,1,-1316402,-137275114,-8963785
1587696848.143886353,1,-1313524,-137197281,-8961573
1587696849.147347596,1,-1313145,-137042929,-8955552
1587696850.150738388,1,-1315485,-137148173,-8959607
1587696851.154214403,1,-1315896,-137248422,-8960467
1587696852.157681217,1,-1313935,-137211599,-8960222
1587696853.161095873,1,-1313461,-137166154,-8958133
1587696854.164574599,1,-1313967,-137055267,-8955183
1587696855.168025162,1,-1314252,-137127895,-8956781
1587696856.171469481,1,-1314663,-137280442,-8961205
1587696857.174915934,1,-1316877,-137162018,-8957027
1587696858.178359570,1,-1312480,-137046031,-8954446
1587696859.181823866,1,-1315011,-137078226,-8954323
1587696860.185254272,1,-1313809,-137129297,-8955306
1587696861.188716928,1,-1315706,-137199016,-8958870
1587696862.192161195,1,-1313271,-137124022,-8957395
1587696863.195612239,1,-1311247,-136984216,-8952480
1587696864.199056327,1,-1314188,-137084483,-8954200
1587696865.202519369,1,-1315770,-137234453,-8958993
1587696866.205939203,1,-1313018,-137126388,-8955798
1587696867.209412879,1,-1312797,-137051990,-8952480
1587696868.212831980,1,-1314694,-137024193,-8951251
1587696869.216353346,1,-1314916,-137069989,-8952726
1587696870.219706665,1,-1313619,-137195738,-8957395
1587696871.223208973,1,-1311974,-137088409,-8954200
1587696872.226644605,1,-1312860,-136933110,-8948671
1587696873.230120154,1,-1313619,-137026980,-8950637
1587696874.233548564,1,-1313145,-137098521,-8952849
1587696875.236992341,1,-1311943,-137120324,-8954446
1587696876.240445355,1,-1311025,-137062014,-8950760
1587696877.243890554,1,-1312575,-136908679,-8946336
1587696878.247343861,1,-1310867,-137011785,-8947933
1587696879.250788631,1,-1315453,-137127965,-8952480
1587696880.254225143,1,-1312417,-137069621,-8951620
1587696881.257660428,1,-1311437,-137028750,-8948794
1587696882.261131846,1,-1312449,-136903579,-8945107
1587696883.264569972,1,-1314505,-136998693,-8948179
1587696884.268000180,1,-1317066,-137141302,-8951988
1587696885.271498380,1,-1314188,-137045400,-8949900
1587696886.274917750,1,-1314410,-137002128,-8946582
1587696887.278364736,1,-1312512,-136910659,-8944493
1587696888.281818340,1,-1310519,-136985163,-8947565
1587696889.285261657,1,-1316213,-137135624,-8950760
1587696890.288725261,1,-1313809,-137022616,-8948671
1587696891.292171904,1,-1313809,-136970791,-8947073
1587696892.295616778,1,-1313935,-136893273,-8943264
1587696893.299062012,1,-1311025,-136961678,-8947319
1587696894.302443039,1,-1312765,-137112069,-8951005
1587696895.305954494,1,-1313904,-136998062,-8946090
1587696896.309375421,1,-1312259,-136936826,-8945476
1587696897.312862203,1,-1313429,-136877307,-8943878
1587696898.316261759,1,-1310614,-136942136,-8945353
1587696899.319742543,1,-1313746,-137087269,-8950637
1587696900.323179702,1,-1309855,-136969477,-8946336
1587696901.326621672,1,-1310772,-136886684,-8943264
1587696902.330113993,1,-1310994,-136863409,-8942035
1587696903.333535654,1,-1311753,-136919300,-8943018
1587696904.337004455,1,-1314062,-137063732,-8948179
1587696905.340434231,1,-1311911,-136943924,-8943633
1587696906.343882631,1,-1310646,-136845024,-8940683
1587696907.347325138,1,-1311184,-136849826,-8939823
1587696908.350765034,1,-1312607,-136897550,-8942035
1587696909.354253356,1,-1314821,-137032816,-8946336
1587696910.357682755,1,-1310172,-136916951,-8940438
1587696911.361129497,1,-1312607,-136783105,-8938226
1587696912.364585594,1,-1312986,-136840432,-8939578
1587696913.368057289,1,-1312069,-136889137,-8940192
1587696914.371462435,1,-1313461,-136985303,-8944861
1587696915.374919153,1,-1310172,-136893904,-8941298
1587696916.378380356,1,-1309665,-136738220,-8935031
1587696917.381839553,1,-1314536,-136836366,-8938594
1587696918.385271925,1,-1314283,-136911343,-8940192
1587696919.388723315,1,-1312101,-136926135,-8939332
1587696920.392154574,1,-1311057,-136871156,-8937980
1587696921.395630959,1,-1310867,-136734645,-8934908
1587696922.399075163,1,-1309792,-136832844,-8937489
1587696923.402509439,1,-1312860,-136982902,-8942035
1587696924.405966706,1,-1312069,-136871348,-8938840
1587696925.409412879,1,-1312354,-136776900,-8935031
1587696926.412857609,1,-1310519,-136779880,-8934662
1587696927.416289024,1,-1311658,-136834123,-8937243
1587696928.419750551,1,-1312259,-136931585,-8940069
1587696929.423199432,1,-1309254,-136844008,-8937120
1587696930.426639291,1,-1309223,-136694826,-8932450
1587696931.430104736,1,-1308748,-136804048,-8935645
1587696932.433547046,1,-1310330,-136946921,-8940192
1587696933.436987873,1,-1310013,-136846374,-8936874
1587696934.440439102,1,-1309665,-136775323,-8934417
1587696935.443886086,1,-1308717,-136739535,-8933188
1587696936.447343673,1,-1313018,-136791850,-8935768
1587696937.450779017,1,-1310931,-136914130,-8938840
1587696938.454226567,1,-1309792,-136814617,-8935645
1587696939.457684155,1,-1309033,-136658056,-8930853
1587696940.461127609,1,-1308748,-136759147,-8933556
1587696941.464577352,1,-1313239,-136873977,-8936751
1587696942.468024072,1,-1309855,-136824010,-8935031
1587696943.471474966,1,-1310266,-136779126,-8933188
1587696944.474930148,1,-1307104,-136672252,-8929747
1587696945.478371638,1,-1310456,-136752714,-8931099
1587696946.481821893,1,-1311626,-136897655,-8936137
1587696947.485264862,1,-1310172,-136775446,-8933065
1587696948.488707304,1,-1309286,-136662192,-8930239
1587696949.492170127,1,-1309824,-136686010,-8930976
1587696950.495614704,1,-1306756,-136732086,-8931099
1587696951.499065091,1,-1310298,-136846496,-8933679
1587696952.502511723,1,-1307705,-136744162,-8930607
1587696953.505957244,1,-1309824,-136594384,-8925692
1587696954.509407529,1,-1307388,-136679859,-8927535
1587696955.512857229,1,-1311279,-136732998,-8929870
1587696956.516309296,1,-1310709,-136789221,-8931222
1587696957.519744856,1,-1310235,-136712422,-8929133
1587696958.523215276,1,-1306692,-136557982,-8924340
1587696959.526650630,1,-1308179,-136662578,-8927044
1587696960.530110083,1,-1309855,-136783876,-8929993
1587696961.533550961,1,-1312132,-136715594,-8928395
1587696962.536996449,1,-1310614,-136674566,-8927904
1587696963.540434103,1,-1309096,-136576893,-8922374
1587696964.543903246,1,-1308495,-136657110,-8925200
1587696965.547323835,1,-1311120,-136804451,-8930607
1587696966.550810534,1,-1308970,-136682891,-8926675
1587696967.554233697,1,-1308717,-136574439,-8923849
1587696968.557685133,1,-1310235,-136596294,-8923234
1587696969.561129836,1,-1307072,-136645805,-8926306
1587696970.564575204,1,-1310962,-136760671,-8930116
1587696971.568016499,1,-1309381,-136660194,-8924955
1587696972.571474333,1,-1307736,-136505720,-8921883
1587696973.574915088,1,-1309824,-136608370,-8924586
1587696974.578378178,1,-1311816,-136712492,-8926675
1587696975.581837332,1,-1307610,-136672480,-8926429
1587696976.585290413,1,-1308242,-136626264,-8925078
1587696977.588709664,1,-1309982,-136518251,-8920285
1587696978.592169509,1,-1310361,-136599432,-8922989
1587696979.595609886,1,-1310583,-136746195,-8926798
1587696980.599053981,1,-1307894,-136630190,-8922374
1587696981.602542530,1,-1305807,-136481779,-8918934
1587696982.605954585,1,-1307198,-136554162,-8921145
1587696983.609403789,1,-1307325,-136633485,-8923112
1587696984.612843160,1,-1310298,-136642388,-8922620
1587696985.616278943,1,-1308021,-136592964,-8921514
1587696986.619743734,1,-1307863,-136463342,-8917582
